"ensembl","entrez","hgnc_symbol","P13555_106","P13555_109","P13555_110","P13555_116","P13555_118","P13555_119","P13555_120","P13555_210","P13555_211","P13555_212"
"ENSG00000053501",55850,"USE1",10.2729610589349,10.1588147158591,9.77171002412254,10.1016782953344,10.033378971809,10.3109340122046,10.0986415910465,10.0173303222978,10.0224571482121,9.8702144378662
"ENSG00000102226",8237,"USP11",5.38442102628343,5.70391296727921,5.97470160456205,8.31263198618034,6.47146428329979,6.3336683022176,5.94637381763887,5.31751899674637,5.31886020869721,8.86182219426603
"ENSG00000185920",5727,"PTCH1",5.79111981887743,5.38475506748666,5.59101768913044,6.09325372553309,5.79996110644796,5.62069244384807,6.01314112015149,4.96196522107549,5.31886020869721,5.93620403592778
"ENSG00000263006",727758,"ROCK1P1",9.43154185696421,9.6994290084975,10.3297020430965,11.2608237762558,10.8944969078062,10.8252294294106,10.937220854972,9.35828569110809,9.58558459999745,11.6248895619309
"ENSG00000198301",55153,"SDAD1",8.85659009844649,8.93660516329799,8.5524754957422,8.60637941731163,8.6626246001924,8.73498220729766,8.93881861764613,8.88880465257116,8.86711049539341,8.72706325230552
"ENSG00000137815",23168,"RTF1",10.1241893263378,10.11199063447,9.93606977513581,9.9506546495733,10.0918274338853,10.1947859959203,10.2493542396926,10.0132348894057,9.76459298394263,10.0792976351047
"ENSG00000267100",147727,"ILF3-AS1",8.98055548728691,8.77926608196137,9.28751497776115,9.06495647103918,8.9234233420762,9.20071748020269,9.12234677525096,8.58406078637519,8.73271892379357,8.95376185885133
"ENSG00000183474",730394,"GTF2H2C",11.3700999554376,11.3010120337828,11.3277874661208,11.3546946367952,11.6646128726028,11.7075370322919,11.7448600422555,11.2312975053939,11.0959396914319,11.5604225341171
"ENSG00000073008",5817,"PVR",8.08235687350296,7.91100495061437,7.88671373611528,7.75938964939841,7.34226197030905,7.28092169684892,7.36288312264871,7.91994239801376,7.40800703810622,7.96335971420456
"ENSG00000124098",116151,"FAM210B",6.00534280080557,5.55712035477005,6.40141199861547,5.25202291813291,5.66269278052598,4.94326711770608,5.21887707152116,5.21664631009443,5.07345255402583,4.78036575351024
"ENSG00000173698",10149,"GPR64",10.4125686929038,10.6022611629167,10.8859508989581,10.5096722203255,10.6175621184627,10.6966229120576,10.4736265741882,10.8020324179534,10.7043187838727,10.283711291032
"ENSG00000140525",55215,"FANCI",10.3740406810266,10.3997676160028,10.6369522056925,10.2120497146213,10.4612052584992,10.4478951963199,10.5267795858861,10.3342366580985,10.2227956959199,10.4403635351219
"ENSG00000160679",26097,"CHTOP",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.80179550786164,4.68607714955073,4.33057497578978,4.64815398230621,4.33057497578978,4.33057497578978
"ENSG00000185219",353274,"ZNF445",13.8998373907812,13.8925575105741,14.0274099358741,13.6294746064901,13.7143853472349,13.868159142971,13.9195611828797,13.6295790599505,13.5231036088686,13.6707640611816
"ENSG00000072954",79041,"TMEM38A",11.8657791975166,11.9267336731278,11.79222253938,11.4714599209693,11.9638464618214,11.7348221007387,11.9328208971573,11.8564596122294,11.7148630680926,11.8850252782545
"ENSG00000159217",10642,"IGF2BP1",9.59758471051386,9.48712402012367,9.7072543805865,9.62003735125974,9.76178120641022,9.6742081162274,9.78046729089363,9.48006110759234,9.45480471139619,9.73147859121456
"ENSG00000164548",29896,"TRA2A",10.5506818883337,10.2464673997897,10.5866703892532,10.78133285064,10.7230059358998,10.494083076658,10.4349448281341,10.1698309365746,10.0224571482121,11.0343983779801
"ENSG00000111348",397,"ARHGDIB",4.33057497578978,4.71053199576477,4.76259711294854,5.11302029451282,4.33057497578978,4.68607714955073,4.75444462058805,5.31751899674637,5.07345255402583,4.33057497578978
"ENSG00000072657",29953,"TRHDE",7.362712546668,6.81298112382745,7.50474152008047,7.9063011843642,7.06157873944738,7.79031342117149,7.37836172170269,6.9078037082647,6.98277551790115,7.62859016936997
"ENSG00000228903",NA,"RASA4CP",10.4945460281787,10.5355990940813,10.6966453260643,10.3007594368934,10.5145178935243,10.7335122681632,10.7600775525439,10.3666952393439,10.4791582909108,10.4187029679333
"ENSG00000090975",57605,"PITPNM2",4.81020568041892,5.2484107202343,5.18529622415279,5.18567278010657,5.5046369370078,5.19077974789163,4.75444462058805,5.16099600555359,5.86777549634271,4.96415089569497
"ENSG00000129255",9526,"MPDU1",7.43092551531195,7.03562481727559,7.38263454309101,8.03274326627017,8.16934853382468,7.75766428663421,7.79504465922553,7.50711366063001,7.84144352554076,7.83750493165919
"ENSG00000219085",NA,"NPM1P37",6.2104282739121,6.1504949616756,6.187000201796,5.80905255324823,5.58675018844661,5.66304724235296,5.92324366265249,5.98190772939921,6.16345810181582,5.79799548830163
"ENSG00000137942",54874,"FNBP1L",7.12367009421084,7.12734539383804,7.49004584349488,7.42039183150989,6.97515816917899,6.52888459803241,6.89552676827411,7.545872846863,8.19476871455432,7.43425115655542
"ENSG00000163468",101927137,"CCT3",8.12961609770086,8.33326469417968,7.85282830961296,7.83860129364887,8.18561483335355,7.86113886286058,7.90523084530781,7.85383826054052,8.12283882065243,7.8684961770167
"ENSG00000123612",130399,"ACVR1C",11.3700999554376,11.1344367586404,11.1998387957856,11.1263759008071,11.2953447539948,11.1831378467587,11.2298160388634,11.08292859967,10.8427251507264,11.5198282356167
"ENSG00000197114",84619,"ZGPAT",9.64893567991608,9.80738834478688,9.62656179333668,8.40361958212412,8.59537663157381,8.47033633262737,8.30081000571195,9.74834720305127,9.59172000723614,8.36122159837214
"ENSG00000147654",9166,"EBAG9",8.88431393374597,8.44828215066707,8.64733972219546,9.26900127175498,9.36651504659999,8.7841348375052,9.12461214642841,8.92418221077118,8.62497064775693,9.42484611708404
"ENSG00000160460",57731,"SPTBN4",9.43154185696421,9.19370412025821,9.30836777556962,9.19620564546243,9.12461333553153,9.26842382443543,9.19743646412485,9.13004358402009,9.27326368945925,9.08019417348528
"ENSG00000132563",51308,"REEP2",8.12379355128678,9.01710595768972,8.71145564060508,8.19160910009795,8.47724593214819,8.35562561161648,8.54748876043075,8.47284226353961,8.90377791535005,7.77341668517939
"ENSG00000102078",9016,"SLC25A14",9.66299196561615,9.48146486416154,9.86751007310264,9.40956161432527,9.48688982597498,9.43138040309515,9.5182508540479,9.71005656425201,9.62400809127649,9.36565900276321
"ENSG00000124743",401265,"KLHL31",8.02099270445098,7.96095538777407,8.4281528290916,7.91362822742596,7.94545181195974,8.11370351687456,7.84014961629098,7.99430151986279,7.94797790457164,7.85618066563786
"ENSG00000163625",23001,"WDFY3",6.84902059678652,7.72090559282834,7.74603321877155,6.49732492459786,6.08408367513055,6.10290823971423,5.6312907323207,7.15111921819352,7.48124197615735,5.70601917782352
"ENSG00000214188",NA,"ST7-OT4",9.74078492107909,9.69698985542147,10.0493410685971,9.7898697239908,9.75456138883818,9.79684392150758,9.99730650286754,9.82356540265229,9.65753942334167,9.54784251013712
"ENSG00000114656",57501,"KIAA1257",9.77076312650557,9.10443349181577,9.51978759314012,9.89105955875701,9.83548266638981,9.68070220578891,10.1180810801153,9.74834720305127,9.54188918405794,10.0243462978149
"ENSG00000160445",10444,"ZER1",8.41329211249192,8.66890102245337,8.60744899329847,8.66806146347237,8.54173752619917,8.45015135222582,8.73433907609546,8.68038987833809,8.79084398987464,8.46986777192296
"ENSG00000104320",4683,"NBN",14.9434545410953,14.7065943766519,15.0013314506417,14.4445335309863,14.8038288260539,14.8976079364373,14.9516548304554,14.5958102834257,14.4622301484817,14.7491468693419
"ENSG00000075891",5076,"PAX2",6.03296354682326,6.32379910332462,6.02026690898822,6.14813511499973,6.47146428329979,5.70375863818237,6.07635189414567,6.5961638226868,6.95700574299979,5.82702141508246
"ENSG00000001629",54467,"ANKIB1",9.62451549734721,9.74500532860547,9.91719945720514,9.67890037633401,9.50851569101507,9.67854075958656,9.61321190129979,9.60872220765281,9.68457932513542,9.37854833930611
"ENSG00000175643",116028,"RMI2",11.5924394283004,11.5223198176533,11.6832015615739,11.4289315133902,11.4082913979267,11.3238585356535,11.4237317695527,11.3918065947281,11.4042021624574,11.586556065312
"ENSG00000139233",84298,"LLPH",5.00582285912278,4.86638489070362,4.93930625600087,4.82904109448525,4.33057497578978,4.33057497578978,4.75444462058805,4.64815398230621,5.07345255402583,4.96415089569497
"ENSG00000166377",374868,"ATP9B",4.91667051133938,4.71053199576477,4.76259711294854,4.33057497578978,4.66451533263707,4.33057497578978,4.99723756767575,5.10087059637445,5.31886020869721,4.88035503537441
"ENSG00000233885",NA,"YEATS2-AS1",9.35689721451863,9.31005419895162,9.63648690928849,9.06822469634631,9.34983693913674,9.28841359294407,9.4385930067994,9.07341986508941,8.99618970019207,9.33732990520639
"ENSG00000163399",476,"ATP1A1",8.05812709860765,8.83364891600925,5.52286767073548,6.0648542541008,6.88291919586148,6.86519951839791,6.09670486601545,9.42560778102398,8.71781255733976,5.82702141508246
"ENSG00000248383",56135,"PCDHAC1",10.0312918749081,10.013517406439,9.49817517965985,10.1807214438329,9.76358052340071,9.90432020053921,9.84777864542968,9.8126084661754,9.64775801011491,10.6906690607141
"ENSG00000102898",128322,"NUTF2",7.90340366065496,8.22188430930924,8.0940842426034,8.19761040076092,8.03208255738972,8.13286251282562,7.9674642947756,8.09644387578467,8.07670305777158,7.9167184081213
"ENSG00000163535",151246,"SGOL2",11.7000048562308,11.7685627449263,11.5319952590798,11.1034927192703,11.6641315622464,11.6639797969718,11.7692868880277,11.9234372138196,12.0105536772513,11.1596780624143
"ENSG00000182648",100506380,"LINC01006",9.85363149383023,9.99378406005481,10.0738889601397,9.99593240479883,10.045259773135,10.1518180912317,10.1595057526389,9.84369561209018,9.91077789358792,10.0161260182514
"ENSG00000008086",6792,"CDKL5",4.67050226832838,5.1707204069151,4.76259711294854,5.65543454430296,5.20273032647538,5.25750113319982,4.75444462058805,4.77880194166747,4.80349957968967,5.79799548830163
"ENSG00000090924",64857,"PLEKHG2",9.76518950796184,9.58536182807615,8.86588367095299,10.1143673927189,10.6769849344377,10.5063164664077,10.497395303089,9.84676776412199,9.31590477726987,10.7339065971883
"ENSG00000006015",55049,"C19orf60",5.1539313635356,4.98495933069681,4.93930625600087,4.93957821688211,4.33057497578978,4.83207515309658,4.92789986858822,4.87845107423715,4.90851164935756,5.03754555015943
"ENSG00000163608",25871,"C3orf17",6.97351662608595,6.6127197588038,6.86734097489015,7.13400195796155,6.85537705839187,6.81738180295681,7.01056020558493,6.95537021303736,7.00806999564302,7.15874290666225
"ENSG00000163382",128240,"APOA1BP",9.17819768213086,9.31005419895162,9.38496344832516,9.61110871730219,9.00791327839363,8.75566724411529,9.07861286560361,9.51138433793909,9.80563456818312,9.09849569179945
"ENSG00000221930",NA,"FAM45B",10.6212568086791,10.902310248754,10.9416862475018,10.4558573152501,10.6509845459368,10.6609554805782,10.5985372683932,10.7570358682734,10.5658174153624,10.4393394237454
"ENSG00000100099",89781,"HPS4",5.38442102628343,4.86638489070362,4.93930625600087,5.18567278010657,5.26100236490234,5.31917690005135,5.16949691998761,5.03511598814263,4.80349957968967,4.64926641150223
"ENSG00000184986",80757,"TMEM121",7.81199521297683,7.81460775825614,7.42967748989859,7.57706295471194,7.57589932529051,7.06855321146663,7.10738219859642,7.71161573129923,7.90234772449749,7.61399146403473
"ENSG00000197496",81031,"SLC2A10",8.40372943686186,8.53298361547701,8.3972638129974,8.33999844320279,8.56674346944791,8.1580144227572,8.24760066844485,8.70773320447804,8.76932175473042,8.42074490949276
"ENSG00000100968",4776,"NFATC4",12.7346949580613,12.8297740379232,12.7041676341484,12.2981435769675,12.4800608477281,12.5173982398073,12.5078718696109,12.6557505365173,12.3591797613041,12.4435964336429
"ENSG00000233204",NA,"MAPRE1P3",7.37266286069709,7.25445442655024,7.36659610508261,7.6668197884298,7.25137238746229,6.91139194116784,6.24839603692398,7.68415121098501,7.55931589500657,8.00852171838312
"ENSG00000188760",130612,"TMEM198",9.48226241418144,9.64984377200445,9.3612126005578,9.27749444821208,9.39930272909622,9.06820839197017,9.42579605441795,9.55900281480435,9.31343113409499,9.43927048811203
"ENSG00000081154",57092,"PCNP",5.60801326876901,5.79156572122929,5.65487304329589,6.70436651523967,5.89275163095085,5.66304724235296,6.23041933390007,6.07742152957667,6.2552984777632,7.11751694064847
"ENSG00000234871",NA,"LINC01032",7.95029339114983,8.07111523824999,7.87550810166814,8.04612403405031,7.95181752277014,7.88398390251854,8.08899230417859,8.62767372229927,8.40514645206929,8.29911624407203
"ENSG00000166997",245812,"CNPY4",8.92825503708656,8.97338913622482,8.78479740700701,9.00140629268521,8.96785206253515,8.74742894074116,8.58422059940944,8.75108480095813,8.79439989113878,8.97089710732327
"ENSG00000128891",90416,"C15orf57",10.7490628474142,10.7053268012278,10.6418852993289,10.5557488088255,10.4567649333998,10.7178179337269,10.5130262374987,10.5493404146657,10.6297936381437,10.2630214738599
"ENSG00000183161",2188,"FANCF",11.8795946372324,11.5922016527895,11.770617217353,11.4733076028974,11.4641033235775,11.5557436612304,11.5662092363031,11.4640766925254,11.2440860239327,11.4889859894563
"ENSG00000180509",3753,"KCNE1",4.81020568041892,4.71053199576477,4.76259711294854,5.31336017641667,5.07080979827573,4.94326711770608,4.99723756767575,5.16099600555359,5.46475892294492,5.03754555015943
"ENSG00000122705",1211,"CLTA",12.2688714869373,12.1454408101946,12.2890069135475,12.8677284602283,12.9677476436336,12.6905873479661,12.6317433795264,12.3029621139382,12.1465752279887,12.1551479198165
"ENSG00000130560",10422,"UBAC1",9.80557079615723,9.66739335863724,9.47991377927083,9.62891099546671,9.09345290476976,9.19164670209422,9.17793792951787,9.60328180730547,9.58147976466283,9.35482905170866
"ENSG00000239827",283507,"SUGT1P3",9.78368501672173,9.32593381933081,9.77171002412254,9.31373001648948,9.28864389823531,9.58239097486658,9.51652770570499,9.25795009128568,9.08011186369588,9.11656733795178
"ENSG00000023909",2730,"GCLM",5.27718777135377,5.08409300646659,5.18529622415279,5.03209247546797,4.80179550786164,5.19077974789163,4.84878597012825,5.36377182930422,5.20581845776957,5.03754555015943
"ENSG00000156140",9508,"ADAMTS3",8.81397507882862,9.31005419895162,9.01550332360183,8.95271496237795,8.47284157353636,8.1007864991471,8.25591665650085,9.34530475757422,9.6769052768143,8.36555628259013
"ENSG00000187840",1978,"EIF4EBP1",12.4954885257304,12.5142003387354,12.5487137458824,12.2753796099778,12.36008819029,12.4036486917795,12.3519838886704,12.3548410261531,12.3684350115317,12.1419915238702
"ENSG00000157184",1376,"CPT2",7.20427182184987,7.05134135063565,7.06124724822683,7.9063011843642,8.23333156548632,7.46518081254522,7.69415232250768,7.72515080427726,7.6649680463737,8.56333516061408
"ENSG00000196632",65267,"WNK3",6.40676215778142,5.83290441584397,6.10649068998365,6.85274000621293,6.3345516624669,6.35687761913361,6.19366980184772,6.41659842460411,6.34087328805925,7.10701569758723
"ENSG00000189164",84503,"ZNF527",5.43353803352245,5.79156572122929,5.18529622415279,5.97537556384824,6.13355812526497,5.43076458906773,5.80001488127129,6.26831228351072,6.08979199983877,6.10570000777733
"ENSG00000188763",8326,"FZD9",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.90643818311714,4.83207515309658,4.33057497578978,4.77880194166747,4.66572829409432,5.16383819172833
"ENSG00000113595",373,"TRIM23",8.60064513335234,8.55475047938917,8.30871447821736,8.08552922940876,8.46842364075627,8.70551335220304,8.72241158007807,8.40757403273671,8.2836794408213,8.36555628259013
"ENSG00000136653",83593,"RASSF5",9.92701059209716,10.082401225646,10.2714693033012,10.2979814060147,9.86595066626615,9.95876138812168,9.6529650460464,9.99396751007234,10.2280549054463,9.65057398340419
"ENSG00000092068",23428,"SLC7A8",5.1539313635356,4.98495933069681,4.33057497578978,5.31336017641667,5.58675018844661,5.11771503819928,4.84878597012825,5.26862512278149,5.37016909039387,5.21966779382149
"ENSG00000164823",734,"OSGIN2",9.78918769822821,9.55873868261367,9.58274491431296,9.83848695575006,9.75997964010616,9.73371080373178,9.90024507520967,9.61414214224735,9.43900851648474,10.2266779458797
"ENSG00000066322",102466723,"ELOVL1",10.0172950763401,9.94939575827104,9.69780649784705,9.59308372035526,9.69546250299914,9.71062688646743,10.0132737497767,9.96598814017907,9.81090267408941,9.62556964298923
"ENSG00000196235",6829,"SUPT5H",7.09975262391669,7.18527887915864,6.5562358078106,5.97537556384824,6.43380602522757,6.64450702823194,6.89552676827411,7.29544595837237,7.15079504555934,6.25439304674521
"ENSG00000136149",NA,"RPL13AP25",10.631500336263,10.67467745743,10.5712375257733,10.0247862968818,10.2113190476959,10.469300502995,10.4868797576515,10.6228427806383,10.404481947373,10.1220541199814
"ENSG00000151304",153443,"SRFBP1",9.06168501112336,8.92413171284165,8.81428480415594,8.7958884827562,9.00791327839363,9.04488666089306,9.09488042487672,8.85559214545229,8.59672068707571,9.22761856357256
"ENSG00000064309",50937,"CDON",10.3789133537104,10.2891829500735,10.2500885006749,10.085658241464,10.1257919111329,9.96763832589135,10.0847600568616,10.2298816363029,10.1442994412938,9.80966792018227
"ENSG00000256683",59348,"ZNF350",9.37653383115454,9.23129459383464,9.53401780361884,9.34907599130964,9.41999304928729,9.39233727081729,9.35040543555175,9.24635748457877,9.16216006938765,9.53062674273735
"ENSG00000123933",100616358,"MXD4",13.0968287131138,13.0601475612786,12.9681137429207,12.6945536869735,12.9846145018192,13.0871043434343,13.3007734012218,12.9038626975114,12.8187662512455,12.8869685641486
"ENSG00000088387",23348,"DOCK9",10.6767166343052,10.5983471633766,10.6549583146551,10.3830164181492,10.3791092380317,10.5845542377187,10.3970700779201,10.4015755688962,10.3560662306199,10.0284389267511
"ENSG00000100003",23541,"SEC14L2",6.64621076709691,7.65142052373788,7.35037185673084,6.49732492459786,6.62867879394172,6.69874838863724,6.24839603692398,6.69888754624847,6.91741771147763,6.50774125828124
"ENSG00000166816",197257,"LDHD",8.21422074346625,8.30782684745268,8.50258235597677,8.03274326627017,7.35200533623414,7.46518081254522,7.20659610468994,7.94323849977465,7.91553490768206,7.1688605791181
"ENSG00000109099",5376,"PMP22",13.8789265632905,13.8171169305519,14.1626828604729,13.5072053024231,13.8432720630845,13.9834383267059,13.9921361602148,13.567534210907,13.4364745344125,13.6752285034787
"ENSG00000108255",1411,"CRYBA1",6.5592038024476,6.37665391909193,6.97843429515665,7.02830423877388,6.13355812526497,5.88720103833144,6.17487889619506,6.43398394156944,6.47809536519532,6.89057036566184
"ENSG00000196943",161424,"NOP9",12.4507853746458,12.4537562292385,12.7623211825314,12.4084785500511,12.5675874590517,12.7213424051275,12.6781132347362,12.3564578084228,12.275320599117,12.2638294893026
"ENSG00000135951",80705,"TSGA10",6.8344579142393,6.79424569705118,6.46556698206421,6.47678337193853,6.41455831597782,6.26138140491486,6.56318523407975,6.56529171132071,6.99548101845858,6.21369817828672
"ENSG00000186994",256949,"KANK3",5.72159194789566,4.86638489070362,6.66817000653315,6.83703600841531,5.86265995890414,6.35687761913361,5.4293193587106,5.40772933831137,4.66572829409432,6.98589595520047
"ENSG00000155561",23165,"NUP205",9.36920144355456,9.30044167562731,9.47991377927083,9.11953116640446,9.27860706543998,9.4054696068589,9.33874853381359,9.11226749442093,8.96498989289441,9.23236074773914
"ENSG00000013725",923,"CD6",9.2650596898409,9.25139212096446,9.52692026962202,9.67033021267808,9.55705658536795,9.38705062117203,9.23356152455509,9.31233102161202,9.36211416510687,9.40188326789146
"ENSG00000130755",9535,"GMFG",10.5046124704167,10.3937578829176,10.9403521612695,12.4110513156883,11.8516560623077,11.8487156972969,11.5071715356791,10.4427539653798,10.2783512880592,12.8974450028047
"ENSG00000122512",5395,"PMS2",11.5713132265577,11.6557191285833,11.6623158663453,11.3167787761046,11.2778335464363,11.5367882369785,11.5612066782941,11.523813593112,11.4915069630866,11.1484433247859
"ENSG00000137812",57082,"CASC5",5.97706275737285,5.31929181001909,6.02026690898822,6.68682290305052,6.18110946933323,5.78082433497297,5.773658545884,5.52834069074461,6.08979199983877,6.82741879714421
"ENSG00000241847",NA,"VDAC1P8",9.66099230051571,9.7091445425346,9.55161014251029,9.11637755723499,9.42909419061771,9.39233727081729,9.42946394370014,9.51718236412925,9.39990922857698,9.31515260105184
"ENSG00000179869",154664,"ABCA13",12.8897172453376,12.9889470911134,12.6867715993237,11.7962245074714,11.8469987337863,11.6953020456255,12.2113830297639,12.947603320206,12.9504407548578,11.7075877014047
"ENSG00000116604",4209,"MEF2D",9.96315678591275,10.3431980465471,10.4452099152184,9.98733488014366,9.86259696435168,9.87064036995535,10.0193682127336,10.1977652072541,10.1704873095262,10.0379434518867
"ENSG00000178386",7766,"ZNF223",10.0993072622067,10.097271839096,10.2586789032339,9.94888447326162,10.0093195339862,10.1171356827048,10.2051297403492,10.3494749610624,10.0890074394929,10.2326021182552
"ENSG00000173889",80012,"PHC3",10.9798348424296,11.0404503994354,11.0043133000398,10.8369291375466,10.9704339920366,11.1208585592339,11.1592851406876,11.0559827162459,10.764364434995,10.9699110300797
"ENSG00000131435",8572,"PDLIM4",9.52026772087056,9.67732655475118,9.37313698974601,11.0533172971643,10.2643727514543,9.42365599339881,9.39423597332624,9.77922881344923,9.89598287327815,11.9287286273683
"ENSG00000130856",7776,"ZNF236",4.67050226832838,4.71053199576477,4.33057497578978,4.93957821688211,4.80179550786164,4.94326711770608,4.63083304763756,4.77880194166747,4.80349957968967,4.78036575351024
"ENSG00000159708",55282,"LRRC36",8.649968389435,8.93660516329799,8.79074349873414,8.93849486822038,9.11618173949814,9.27988051314399,9.37343990615839,8.60239419312721,8.85694579378045,9.16945917476333
"ENSG00000158683",168507,"PKD1L1",8.38926465743753,8.53298361547701,8.29200912267778,8.87643946249791,8.89082639412501,8.38251452591612,8.48527586603439,9.01720822311743,9.22932095656255,9.04826810772433
"ENSG00000230590",100302692,"FTX",5.43353803352245,4.71053199576477,5.77203134966761,6.41313615519938,5.8317482755834,5.95296984262176,4.84878597012825,4.96196522107549,4.90851164935756,7.33047402154295
"ENSG00000182326",716,"C1S",4.81020568041892,4.33057497578978,4.93930625600087,5.52337941333484,5.20273032647538,4.94326711770608,4.92789986858822,4.87845107423715,5.07345255402583,5.53232583032709
"ENSG00000153902",163175,"LGI4",10.8681932829449,10.817316024113,10.9824425361522,10.2993710904615,10.4567649333998,10.6131155518766,10.6730902284361,10.7578518123554,10.4977827911762,10.4797469943079
"ENSG00000135823",10228,"STX6",9.80013043006949,9.84972308002793,9.94939891523794,9.83657343042777,9.81827349350107,9.78483852199061,9.83953464676773,10.0173303222978,9.98255744467159,9.90624790816193
"ENSG00000165359",203522,"DDX26B",11.0131200300877,11.2799909978715,10.8002969453437,10.5240070658692,10.6175621184627,10.750066769239,10.6998934392351,11.2295340085858,10.9500379945553,10.3722356884383
"ENSG00000181264",219902,"TMEM136",8.54522613091017,8.26880160788805,8.15083893788342,8.74366161949237,8.42347874830144,7.95039662788612,7.97757710702044,8.51217544826687,8.54273354544213,8.61153023999631
"ENSG00000111665",83461,"CDCA3",10.8357810319916,11.0849494524285,10.7899643825434,10.5192445983769,10.6597035266106,10.8065554874979,10.6792607396064,10.9691709813335,10.5709998733422,10.4485303489595
"ENSG00000160695",55823,"VPS11",7.41177228501875,7.52372770386101,7.56203719191811,7.50090627721577,7.15413628149948,7.24572636918854,7.15336134112787,7.61306268443762,7.37952783710863,7.00872544549498
"ENSG00000132591",26284,"ERAL1",8.58381999914394,8.59731774624996,8.45089029803748,8.20358660702266,8.00786367171579,8.17659191140611,8.24342447025075,8.68038987833809,8.58854605719076,8.26237862518865
"ENSG00000237289",548596,"CKMT1B",9.50919339999182,9.61150191476623,9.78960855327705,9.48726319398128,9.51066052738669,9.38705062117203,9.48515326989297,9.74998915475684,9.70358752737987,9.56860838939123
"ENSG00000116198",9731,"CEP104",9.39590628035027,9.3937957523187,9.23184036114398,9.31922465525333,9.34262961780098,9.20673306204595,9.16699016627439,9.60509755761376,9.4138305050386,9.43927048811203
"ENSG00000130475",23149,"FCHO1",9.93695887522206,10.1229319510555,9.91448341772229,10.031492334604,9.89085774692937,9.90432020053921,10.0010069806027,10.2204400096295,10.2681761305647,9.5816688771452
"ENSG00000171357",541468,"LURAP1",10.0343839055152,9.8475256670742,10.0860079211021,9.70430922075839,9.70110713451524,9.56377247259688,9.64825217561235,9.98702341425391,9.59375935049412,9.78407327320603
"ENSG00000138764",901,"CCNG2",4.91667051133938,5.2484107202343,4.33057497578978,4.68391578200042,4.99408455497058,4.33057497578978,4.75444462058805,4.64815398230621,5.20581845776957,4.33057497578978
"ENSG00000185252",7625,"ZNF74",9.71210244448003,9.64731914794347,9.57244123907107,9.17817287672082,9.27608688580233,9.48926351322478,9.6051279392555,9.8126084661754,9.49027273705566,9.31738576610367
"ENSG00000110713",4928,"NUP98",10.7816213750797,11.2378458035327,11.0545023684072,11.2890725714474,11.2035962700661,11.4721576157715,11.2303413961916,11.1391180595602,11.2139274808475,10.8525055894011
"ENSG00000104368",5327,"PLAT",10.9750164886742,11.2864916966025,11.2694871601202,10.5765283730744,10.8392837824029,10.8994537421592,10.8421156385116,11.0835795688346,10.9243539335217,10.5161420680985
"ENSG00000132388",7326,"UBE2G1",6.11220189724044,6.77524676742435,6.29874373993708,7.09530727641168,6.96235607773389,6.56856093298572,7.09800011994727,7.0889067296278,7.28018142889571,7.01999946056125
"ENSG00000167461",4218,"RAB8A",10.0031610471538,9.97579009940218,10.0218466620104,9.83465736125533,9.83889998005952,10.029987886917,9.89362437775311,9.84369561209018,9.75003920128973,9.89134327984735
"ENSG00000074935",51175,"TUBE1",6.99970778292116,7.34587203510284,7.64384047877282,7.81529843663202,7.02520434618772,7.19737131379842,6.19366980184772,6.71293739809253,6.73115054359141,7.93438847981737
"ENSG00000183833",89876,"MAATS1",9.47999527112836,9.42656399262647,9.18749876683526,9.40698396138077,9.85923544090275,10.0832328321242,10.1672107132605,9.56087520034959,9.37877169118317,9.65763910001656
"ENSG00000146670",113130,"CDCA5",11.8470038722904,11.7915956444399,11.5721700201172,11.6858221270611,11.6842095954588,11.6856539268904,11.7256126464453,11.6076651327565,11.5748602679407,11.5580659957056
"ENSG00000176842",10265,"IRX5",10.3813435296002,10.4570862103986,10.6807541329934,11.0467140372283,11.0484857020551,10.9050081764574,10.9983385945845,10.4837758733771,10.4725270858501,11.6235379052849
"ENSG00000196776",961,"CD47",10.5245369789232,10.7992446385451,11.3450294420392,10.3200572241688,10.2244401002002,10.4953110960236,10.6598895749261,10.0281949352789,10.4194999541081,10.4114098704003
"ENSG00000135454",2583,"B4GALNT1",10.4753377651945,10.5626347894568,10.5381043841018,10.2993710904615,10.2086804478593,10.4478951963199,10.3867370084296,10.4171555864422,10.2214778907486,10.2314192293979
"ENSG00000122545",989,"SEPT7",10.207358250192,10.1955545417882,10.2414466124887,10.0331639811921,10.1117371549374,10.218776148016,10.0707435630436,9.95748732461472,9.77361502324373,10.2231117238091
"ENSG00000139428",326625,"MMAB",7.69075758065771,7.73055942415013,7.44501444495415,7.97092494654317,8.74522230527865,8.13919213969477,7.9674642947756,7.87823317826034,7.84144352554076,7.41747969048716
"ENSG00000118997",56171,"DNAH7",11.0908949550475,10.902310248754,10.838039736833,10.8969010038812,11.0587759544861,11.1176728780606,11.0546002706437,10.9342283843616,10.8470036367024,10.8662866404423
"ENSG00000167103",138429,"PIP5KL1",7.26982279730721,7.9691126902493,7.53368055799772,7.44095705402817,6.85537705839187,6.78453880757491,6.67052942649383,7.31360753099761,7.58440816477244,6.27425556534436
"ENSG00000164082",2912,"GRM2",5.1539313635356,4.98495933069681,5.07342482916069,6.17468057364843,5.315401014419,5.11771503819928,5.21887707152116,4.64815398230621,4.80349957968967,6.55613501291302
