"Node1","Sign","Node2","Weight"
"UBA52_UBE2L6",1,"RLIM",95.3488372093023
"UBA52_UBE2L6",1,"SMURF1",95.3488372093023
"UBA52_UBE2Q1",1,"DTX1",72.0930232558139
"UBA52_UBE2Q1",1,"RLIM",95.3488372093023
"UBA52_UBE2Q1",1,"SMURF1",95.3488372093023
"UBA52_UBE2R2",1,"DTX1",2.32558139534884
"UBA52_UBE2R2",1,"RLIM",4.65116279069767
"UBA52_UBE2R2",1,"SMURF1",4.65116279069767
"UBB_UBE2A",1,"DTX1",74.4186046511628
"UBB_UBE2A",1,"RLIM",100
"UBB_UBE2A",1,"SMURF1",100
"UBB_UBE2B",1,"DTX1",72.0930232558139
"UBB_UBE2B",1,"RLIM",95.3488372093023
"UBB_UBE2B",1,"RNF4",2.32558139534884
"UBB_UBE2B",1,"SMURF1",95.3488372093023
"UBB_UBE2C",1,"DTX1",74.4186046511628
"UBB_UBE2C",1,"RLIM",100
"UBB_UBE2C",1,"SMURF1",100
"UBB_UBE2E1",1,"DTX1",72.0930232558139
"UBB_UBE2E1",1,"RLIM",95.3488372093023
"UBB_UBE2E1",1,"RNF4",2.32558139534884
"UBB_UBE2E1",1,"SMURF1",95.3488372093023
"UBB_UBE2E2",1,"DTX1",72.0930232558139
"UBB_UBE2E2",1,"RLIM",97.6744186046512
"UBB_UBE2E2",1,"SMURF1",97.6744186046512
"UBB_UBE2E3",1,"DTX1",74.4186046511628
"UBB_UBE2E3",1,"RLIM",100
"UBB_UBE2E3",1,"SMURF1",100
"UBB_UBE2G1",1,"DTX1",69.7674418604651
"UBB_UBE2G1",1,"RLIM",95.3488372093023
"UBB_UBE2G1",1,"SMURF1",95.3488372093023
"UBB_UBE2I",1,"DTX1",74.4186046511628
"UBB_UBE2I",1,"RLIM",100
"UBB_UBE2I",1,"SMURF1",100
"UBB_UBE2L5",1,"DTX1",34.8837209302326
"UBB_UBE2L5",1,"RLIM",39.5348837209302
"UBB_UBE2L5",1,"SMURF1",39.5348837209302
"UBB_UBE2L6",1,"DTX1",4.65116279069767
"UBB_UBE2L6",1,"RLIM",4.65116279069767
"UBB_UBE2L6",1,"SMURF1",4.65116279069767
"UBB_UBE2M",1,"DTX1",74.4186046511628
"UBB_UBE2M",1,"RLIM",100
"UBB_UBE2M",1,"SMURF1",100
"UBB_UBE2N",1,"DTX1",72.0930232558139
"UBB_UBE2N",1,"RLIM",97.6744186046512
"UBB_UBE2N",1,"SMURF1",97.6744186046512
"UBB_UBE2V1",1,"DTX1",72.0930232558139
"UBB_UBE2V1",1,"RLIM",97.6744186046512
"UBB_UBE2V1",1,"RNF4",2.32558139534884
"UBB_UBE2V1",1,"SMURF1",97.6744186046512
"UBB_UBE2Z",1,"DTX1",74.4186046511628
"UBB_UBE2Z",1,"RLIM",100
"UBB_UBE2Z",1,"SMURF1",100
"UBC_UBE2C",1,"DTX1",69.7674418604651
"UBC_UBE2C",1,"RLIM",95.3488372093023
"UBC_UBE2C",1,"SMURF1",95.3488372093023
"UBC_UBE2E2",1,"DTX1",72.0930232558139
"UBC_UBE2E2",1,"RLIM",97.6744186046512
"UBC_UBE2E2",1,"SMURF1",97.6744186046512
"UBC_UBE2H",1,"DTX1",69.7674418604651
"UBC_UBE2H",1,"RLIM",95.3488372093023
"UBC_UBE2H",1,"SMURF1",95.3488372093023
"UBC_UBE2L3",1,"DTX1",69.7674418604651
"UBC_UBE2L3",1,"RLIM",95.3488372093023
"UBC_UBE2L3",1,"SMURF1",95.3488372093023
"UBC_UBE2M",1,"RLIM",2.32558139534884
"UBC_UBE2M",1,"SMURF1",2.32558139534884
"UBC_UBE2R2",1,"DTX1",2.32558139534884
"UBC_UBE2R2",1,"RLIM",2.32558139534884
"UBC_UBE2R2",1,"SMURF1",2.32558139534884
"UBC_UBE2T",1,"DTX1",9.30232558139535
"UBC_UBE2T",1,"RLIM",20.9302325581395
"UBC_UBE2T",1,"SMURF1",20.9302325581395
"UBC_UBE2U",1,"DTX1",4.65116279069767
"UBC_UBE2U",1,"RLIM",4.65116279069767
"UBC_UBE2U",1,"RNF4",86.046511627907
"UBC_UBE2U",1,"SMURF1",4.65116279069767
"UBC_UBE2V1",1,"DTX1",74.4186046511628
"UBC_UBE2V1",1,"RLIM",100
"UBC_UBE2V1",1,"SMURF1",100
"UHMK1",1,"SF1",100
"ULK3",1,"GLI1",100
"ULK3",1,"GLI2",100
"ULK3",1,"GLI3",100
"USP5",1,"FOXM1",2.32558139534884
"VDR",1,"CTNNB1",100
"WDR83",1,"MAPK3",2.32558139534884
"WNT1",1,"DLX5",60.4651162790698
"WT1",1,"SRY",100
"WWTR1",1,"MYOD1",97.6744186046512
"WWTR1",1,"PAX3",97.6744186046512
"WWTR1",1,"RUNX2",97.6744186046512
"WWTR1",1,"SMAD2",97.6744186046512
"WWTR1",1,"SMAD3",97.6744186046512
