ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Score
UQCRC1,-0.14799710054830229,-10.890184442259493,-2.6979284623240365,0.024846091943813885,0.04883230957752637,-4.6418564482565134,0.19406752272005154
RSPO2,2.5789355180083504,-23.55234170627217,2.6972841041487428,0.024872117171346908,0.04887411439577038,-4.642913068791028,3.3807809834858715
PRIM2,0.2183275789123762,-16.162731415632944,2.6968712194837425,0.024888807854896555,0.04889756420880766,-4.643590105972727,0.2861647466740798
KRR1,0.36924998826409805,-16.785492026216357,2.6960666319026734,0.0249213655922159,0.048952172161740345,-4.644909419234404,0.4838016855951454
CALHM5,-0.4352657510873179,-14.649532272127352,-2.6959023947128813,0.024928016775459184,0.0489558816268523,-4.645178720752421,0.5702830647147993
EIF4B,0.14071617673139158,-11.968126516083005,2.69522793396972,0.024955349574056335,0.04900019833270775,-4.646284625270532,0.18431035252831413
CCDC124,0.15323547359104062,-12.593837178302552,2.694367186865818,0.024990275837822488,0.04905940514457169,-4.647695943305296,0.20062779179410592
CCDC144A,-0.14885248849719268,-15.519277621116878,-2.6938926741235045,0.02500955117589896,0.04908323154818123,-4.648473956660284,0.1948578585096126
INO80,0.15956872368058939,-17.763577168289608,2.6938333288585716,0.02501196291948373,0.04908323154818123,-4.648571258528764,0.2088861267650098
FBXL20,0.11412121700228717,-14.616018286442284,2.692056719546076,0.02508427215926745,0.049201174104483776,-4.651484074272922,0.14927335161941646
NIPA1,-0.2520915467377556,-17.644567027881525,-2.6920182905120273,0.025085838586867068,0.049201174104483776,-4.651547078058082,0.3297419277934389
TXNDC9,0.11838786167073323,-13.493606546521063,2.692003926416634,0.02508642411534191,0.049201174104483776,-4.651570627740176,0.15485422752100533
ATP6V1H,0.1451101088389528,-15.954992762293484,2.6916258719604977,0.025101839858050205,0.049222016768580325,-4.652190437076165,0.1897808912246225
GPM6B,0.2462113576704894,-12.197615101947473,2.6913124678516405,0.025114626663808842,0.04923769740173395,-4.652704247745604,0.32197115010030614
PLIN3,0.43166282528409283,-12.013792308606023,2.69113114274221,0.025122027695425844,0.049242815156613703,-4.6530015187630855,0.5644669699012549
MRPL57,-0.12719800638550538,-16.49886046341648,-2.690353739161934,0.025153783545673478,0.04928628047295463,-4.654276000919012,0.16628264098466713
GNPDA2,0.19793968223793534,-15.507886009094058,2.6901618676780155,0.025161627485468338,0.04928628047295463,-4.654590551263465,0.2587613914202066
SLC38A3,-0.14909090086676713,-22.97398704154502,-2.690154934027946,0.02516191098792848,0.04928628047295463,-4.654601918113011,0.19490265175833982
EIF3D,0.148923033727014,-12.620179895831825,2.6901189672972228,0.025163381644329786,0.04928628047295463,-4.654660881011342,0.19468320341849638
TLN1,0.4985389004692866,-10.932639465073493,2.6894636621984365,0.02519019190472278,0.049329392758362636,-4.655735157446102,0.6515376127738987
DLG5,-0.11155104621911782,-12.79512231107278,-2.689283122713932,0.025197583336479906,0.04933446840298608,-4.656031120986583,0.14578043423210232
ARHGEF26,0.27151680155765945,-19.46679132844013,2.6888774865284844,0.02521419842617547,0.04934587006245997,-4.656696085009832,0.3548043602835413
TRIM26,0.2207902930201726,-14.868928934834777,2.6888490108278194,0.02521536522410849,0.04934587006245997,-4.656742765187531,0.28851753638237454
ATP6V1E1,-0.14730953019015836,-11.241654996936449,-2.68878938257988,0.025217808681593755,0.04934587006245997,-4.656840513539573,0.19249660913410876
SHISA2,-0.23085919487555984,-20.948600705596153,-2.6883340439166625,0.02523647554838121,0.04937299812748581,-4.6575869415208135,0.30161996209599046
RNPC3,0.16918941558333955,-17.795016951119457,2.6877003928077676,0.025262475738576016,0.04940521702645488,-4.658625653364432,0.2209998146588551
VPS39,-0.13781228548809743,-14.314280823972611,-2.687698419846784,0.02526255673616566,0.04940521702645488,-4.65862888750143,0.18001415422810807
SERBP1,0.20036971292037364,-11.127234228131679,2.687254339395703,0.025280794633431317,0.049431479558120696,-4.65935683168423,0.26168212179168804
HGSNAT,-0.13567984851765758,-17.746567006709203,-2.686947878340697,0.025293388432967228,0.04944669830781098,-4.6598591810232275,0.177179253610805
ZNF316,0.20639652064053138,-15.416011550417513,2.6862210868085126,0.025323280835940095,0.04949572232603693,-4.661050511597969,0.2694366915452541
BANF1,0.30770544869253236,-13.274682587866815,2.6854782183645347,0.02535387146317974,0.04954609216160163,-4.662268162431188,0.4015527162183959
GATM,0.7989991393598217,-13.925343711899172,2.684980659798676,0.025374381393632097,0.04957674707187689,-4.663083702447452,1.042471733072713
RARRES2,0.23290051035947812,-20.754868601711284,2.684460840329325,0.025395826899049564,0.0496092179200552,-4.663935714148398,0.3038041873090592
ZNF593,0.27372811873088665,-19.13718566162851,2.6827042876871365,0.025468430630053756,0.049735679156064916,-4.6668146772892705,0.3567586020043674
TUBA1C,-0.2949391979942515,-14.988041944403127,-2.6826605345744885,0.025470241762576683,0.049735679156064916,-4.666886385608402,0.38440367924409935
RPS15A,0.21933053600354846,-11.343955696787493,2.6824093695810287,0.02548064110370813,0.04974653559449494,-4.66729802539063,0.2858397045417221
PKD2,0.3981361408197195,-18.860134976575676,2.681135248459783,0.02553346164071641,0.049840192215139384,-4.669386151530194,0.5185405885563842
RUFY2,0.11637746277543037,-14.586167601977486,2.680533752526197,0.025558436052256616,0.049879469181914896,-4.670371894400187,0.15153255456724635
NES,0.7610021459405001,-8.240274207804255,2.678897461537073,0.02562650094951829,0.050002810034187266,-4.673053367383313,0.9900680448835583
L3HYPDH,0.47895032596465725,-16.6176508027494,2.676983210943826,0.025706361203367636,0.05014911497616548,-4.676190138688298,0.622509329035127
ZBTB11,0.14190163361671182,-16.812078753623904,2.675925467206026,0.02575059707134295,0.0502258799423784,-4.6779233050544695,0.18434050224601245
SPAG1,0.742899594209895,-18.024332308534824,2.6738955732867726,0.025835705223824276,0.05038232100088972,-4.6812491939727625,0.9640770204594858
ZNF446,0.16042758581118832,-18.60637814770285,2.6736928102009307,0.025844222181201564,0.05038937022013864,-4.681581397964667,0.20818063258733943
ABCB6,0.4220464368675856,-17.939150087790846,2.6725584547483225,0.02589192265320401,0.050472799725447375,-4.683439861406624,0.5473700049622418
SAFB2,0.36743156944544175,-13.39508414403958,2.6717977626716283,0.02592396022708843,0.05052211918746891,-4.684686090779457,0.47638180556696713
GATAD1,0.12453677472878155,-16.767533191097954,2.671724376890466,0.025927053090173995,0.05052211918746891,-4.684806315576614,0.16146422501018332
IFT27,-0.12983054593598808,-14.22136837181381,-2.6708935079729437,0.025962096347301993,0.0505727179527921,-4.686167469009835,0.16827125503167897
TSEN54,0.26231794860753865,-18.086138391778686,2.670875426779672,0.025962859484082487,0.0505727179527921,-4.686197089657577,0.339986018785511
MED21,0.13814137984795494,-17.704144763026363,2.6704682100894903,0.025980052531281904,0.050596619925927754,-4.686864187392638,0.17901444340764508
TJP2,0.21252646372710515,-15.442013120927362,2.669840462069307,0.026006579186270546,0.05063148505930868,-4.687892536455788,0.27534489438490384
SPART,0.4992580738791439,-14.284955890119479,2.669811437996278,0.02600780631512305,0.05063148505930868,-4.687940081804824,0.6468284429725398
RPSA,0.2930533495367005,-11.769468590559296,2.6696652788025745,0.026013986771541073,0.05063392729117037,-4.688179509478333,0.3796677246446675
SF1,0.19854256122616576,-19.580042557198194,2.668170614919823,0.0260772752087709,0.050747503194046965,-4.690627884292116,0.25703028524278987
MTFP1,0.36854016281228397,-17.728692451396626,2.6679695680593603,0.026085800003512103,0.050754483860704316,-4.690957203692818,0.4770846696216989
LSG1,0.149309023369824,-14.573645173510563,2.667119592808154,0.026121871859423277,0.05081504936468809,-4.692349454191186,0.19320701818376892
SFXN1,-0.13143114884442397,-11.649400002538178,-2.6663471207011273,0.02615469836892739,0.050869279949707594,-4.6936147151462855,0.1700120278516047
WWTR1,0.46435042837420326,-17.268701281932188,2.6647758835306865,0.02622159759658053,0.050989746820895056,-4.6961881846318985,0.6001808896957429
FAM156A; FAM156B,-0.14362874660158909,-19.35882898994853,-2.664458548729862,0.02623512989841714,0.05100242530429136,-4.696707915834375,0.18562710940254382
CLK1,0.2008998066877261,-16.92785454530759,2.664315876184901,0.02624121627360898,0.05100242530429136,-4.696941582920625,0.2596447527208306
SPARCL1,0.8130597988008006,-16.715904795658993,2.664274000271912,0.026243002960832474,0.05100242530429136,-4.697010166450919,1.050805940968482
TIGAR,0.12020151442857951,-14.90528703413982,2.663923610051982,0.02625795761464154,0.05102184240470707,-4.697584024063415,0.15532966934585557
EBF2,0.24254149827897464,-18.327556833898836,2.6628105848208943,0.02630551875450142,0.05110459786004916,-4.699406847319404,0.31325205270423884
SEC61A2,-0.1262698391529522,-14.806553632896524,-2.6610415676098538,0.02638129078995538,0.05124211791949194,-4.702303835015936,0.16293518212447894
TNKS1BP1,0.13395789691583992,-12.512638786912476,2.6602094076838902,0.02641701089687162,0.05130180521612382,-4.703666530306207,0.1727879178541144
NGEF,0.23647144952074406,-13.156218994082648,2.6600049671804404,0.02642579390198737,0.051309168023900294,-4.7040013028602665,0.30500206441780625
XAB2,0.29374132894739624,-14.420809794374817,2.6585836700813053,0.026486936213543092,0.051418171357697724,-4.706328609079143,0.3785983147615626
CFAP206,0.6029686281772264,-21.309077904684134,2.6578722601186784,0.02651759384536179,0.05146796584903207,-4.707493458696957,0.7769027650854397
ADAM15,0.22646003120661717,-17.6965410210968,2.657699947687021,0.02652502490734008,0.051472669628572526,-4.707775594850419,0.2917763821960811
RPL9; RPL9P7; RPL9P8; RPL9P9,0.1930938445772572,-11.086914802800866,2.657004114646126,0.026555054497513466,0.0515156709181098,-4.708914898555307,0.24871658097515134
SLIRP,-0.1524397183174262,-13.896499674944938,-2.6569542470660306,0.026557207918578057,0.0515156709181098,-4.708996546670395,0.19635160109702937
PPM1F,-0.11769528281427277,-14.318494225560134,-2.6563379871654247,0.026583834321227066,0.051557591129791136,-4.710005534385841,0.15155708449726513
GZF1,0.11970987466053273,-19.222526520310772,2.654573125612255,0.026660237202732296,0.05168702333857447,-4.712894959580861,0.1540209367588149
DDI2,0.09997256344185246,-14.885167282993466,2.65456410590519,0.02666062824604746,0.05168702333857447,-4.712909726076358,0.12862654743527777
RBM12B,0.37394101671362456,-12.411944998017582,2.653433854214028,0.026709675477906137,0.05176044170735448,-4.714760059437085,0.480888905169577
EPB41L1,-0.19404900603618458,-15.602836638851823,-2.653387559665312,0.026711686372344848,0.05176044170735448,-4.714835846334543,0.2495474149428483
COL1A1,0.6569566583411053,-18.0847420687184,2.6533433982383086,0.026713604753138973,0.05176044170735448,-4.71490814105127,0.8448475937462125
CHST15,0.21686869800461395,-22.358992982526832,2.6523525627767683,0.026756683483376748,0.051832440774225094,-4.716530159181827,0.2787626643872664
HADHA,-0.25142942004304025,-11.469097638746712,-2.6522568472863104,0.026760848641775716,0.051832440774225094,-4.716686843891013,0.3231869591205453
CCNE1,-0.23589927300482927,-19.454278777470716,-2.650666413302288,0.026830154051361094,0.051956886490945875,-4.719290267336667,0.3029788547082262
EIF2S3,0.13067319930060606,-12.089501512633186,2.650171780138277,0.026851745366479277,0.05198890386551902,-4.7200999102530865,0.16779606213301
URB1,0.1264566329135075,-15.73002457454778,2.6499989685634535,0.026859292933708857,0.05199372355284244,-4.720382773848797,0.1623765230597725
PLA2G4C,-0.28816769739382764,-19.01886824528183,-2.6497091868186677,0.026871954002038966,0.05200843818244371,-4.7208570934237795,0.36998605319866135
PIR,0.36673491162066085,-14.981530154658437,2.6494318208969165,0.026884078253157757,0.052022108502298305,-4.721311085179519,0.47081869848966446
GRPEL1,-0.1612911435369213,-13.713629834193213,-2.649122682905304,0.02689759784576618,0.05202982060389291,-4.721817075145715,0.2070571299533045
CFAP418,0.36940041215695274,-18.72858976735711,2.649109209325368,0.02689818724477935,0.05202982060389291,-4.721839128242658,0.47421691896726925
PCDHA11,-0.21276740351181544,-18.376682496455256,-2.648854643938562,0.026909325609989924,0.05204157252024204,-4.722255789855755,0.27311879007103873
TOMM22,0.1924115688233652,-14.281396856027527,2.648702083963754,0.026916003020266473,0.052044694327561904,-4.72250549128685,0.24698401869596381
MACROH2A1,0.6724799275024633,-12.56116369805405,2.64856502502061,0.026922003393035458,0.05204650608933825,-4.7227298201507555,0.8632008969561985
MCMBP,0.1505950884839038,-13.446296090562075,2.6466174924097916,0.027007411676915134,0.05220180229917462,-4.725917270488013,0.1931102659615679
AK6,0.17272774865385188,-16.59162854396797,2.646451197095344,0.027014717173098335,0.052206106001556264,-4.72618942734999,0.22148511285081177
RAB8B,-0.18091359316156463,-13.810961597246441,-2.6454795208130606,0.027057443699604816,0.05227884657673645,-4.72777962236508,0.2318722491054197
LRFN5,-0.26653812146986056,-17.79557860040326,-2.6431569728038373,0.027159847676370003,0.05245743072616479,-4.731580317079316,0.34122023313132155
PTBP2,0.19519330331806195,-11.70449759762199,2.6430849508844227,0.027163029464685982,0.05245743072616479,-4.731698170099355,0.24988509747335805
USO1,0.12117715190657385,-11.148844564089414,2.6429267181512275,0.02717002120207269,0.05245743072616479,-4.731957092847056,0.1551301397178423
H1-4,0.6764349906403773,-9.295939161377772,2.6429207451643815,0.02717028516257431,0.05245743072616479,-4.731966866657316,0.8659673292947425
WDR82,0.1053162640753964,-12.104486701235123,2.6423375713378516,0.02719606948422373,0.05249735177996915,-4.732921122589573,0.13479034797815675
ABCD4,0.4997033289584607,-17.800017616976326,2.6418142427391094,0.027219228872612886,0.052532191810286864,-4.733777432493301,0.6394076266419036
IMMP2L,-0.17149502585084164,-21.7200304502654,-2.641395445147543,0.02723777670000287,0.05255357247144764,-4.7344626869175475,0.21941035128819206
RPL24,0.1715665587488484,-11.73315791147039,2.6413332443787345,0.027240532554516295,0.05255357247144764,-4.734564461402668,0.21950187031740273
URB2,0.13427218924707063,-16.69405962347171,2.6412141368086917,0.027245810496461544,0.052553891179044514,-4.734759347484413,0.1717871840163839
IQGAP1,0.5759826857549015,-12.271026202241782,2.6410167278215404,0.027254560437600585,0.05256090557938019,-4.735082349630242,0.7368760538992897
FAM200B,0.3194861981441157,-19.47241851290949,2.6405921178172713,0.02727339044273837,0.05258735328473226,-4.735777090524403,0.4086607661653588
BICRA,0.18165506091826344,-18.093127446893597,2.6390151542453584,0.02734343853729829,0.05271252901817125,-4.738357183988493,0.23217081687364072
ABHD17B,-0.12620270520804233,-15.747520450790049,-2.6385380991441916,0.02736466492657218,0.05274355724362187,-4.739137666012828,0.16126567636446046
ID4,0.2725511678924484,-16.797873971890873,2.637853788969149,0.02739514212438133,0.052792400805496,-4.740257197579565,0.34816465340153885
ANAPC2,0.1073745431026012,-15.969933182496566,2.637620059292602,0.027405559623640323,0.052797032278499474,-4.740639571692256,0.13715922006367087
SUPT3H,0.12340757778382283,-18.42396662961248,2.6375693950401904,0.027407818293420875,0.052797032278499474,-4.740722456237265,0.15763966606686203
BIRC5,0.22698689636414215,-21.164108181760284,2.6368035491201685,0.027441983487998915,0.05283721688384149,-4.7419753248976715,0.28987590090288
YTHDF3,0.12776529687661764,-13.118297705286162,2.63673284182803,0.02744513998357454,0.05283721688384149,-4.742090994800964,0.16316395849044335
TSPOAP1,-0.16704273977534,-21.299174422589555,-2.6367091029293457,0.02744619981122895,0.05283721688384149,-4.742129829132374,0.2133236123198139
PPP1CC,-0.1354873454228187,-13.457775314757475,-2.63664101096278,0.02744924001942928,0.05283721688384149,-4.74224122017429,0.17302547831824353
MTX3,0.20311782097291164,-15.019441251304777,2.6353354298277027,0.02750759817484998,0.0529396370790644,-4.744376944135233,0.2592228305447867
ZFP37,0.12116525857706506,-16.234879224014463,2.634524703627559,0.027543899875354085,0.05299957821392075,-4.745703101839172,0.15457386290760783
ACBD6,-0.13298168049367654,-14.47525238385512,-2.633722521487563,0.027579866627918326,0.053057911065661274,-4.74701523658182,0.1695848684419605
RHPN2,0.4650661469336548,-15.605462254101345,2.6336183883264934,0.02758453903442882,0.053057911065661274,-4.747185564469547,0.5930755353050573
RTCA,0.10411495834556739,-14.046755880045248,2.6331316408564684,0.02760638977172469,0.0530900056994496,-4.7479817141136635,0.13274524213803454
AGGF1,0.13120404254096485,-17.958798802337732,2.6309260613888563,0.027705620425287764,0.05327087024907088,-4.751589058665088,0.167089687558089
ANAPC7,0.10907143566184274,-14.94743788570634,2.6303910998188846,0.02772974297321311,0.05329646787022396,-4.75246396355278,0.138880830501996
DIS3L,-0.12437273657878123,-17.935411831178577,-2.6303453126423646,0.027731808598841265,0.05329646787022396,-4.752538845383534,0.15836400101506917
NARS2,-0.13378002531389122,-14.061767620969619,-2.6302859158217182,0.02773448843640704,0.05329646787022396,-4.752635984637099,0.1703423165509048
PLOD1,0.31388365586644973,-14.964081563108344,2.6278394864343024,0.027845092760947498,0.05349901093266903,-4.756636718848578,0.39915148403366113
HDLBP,0.1739489568098822,-11.506785053494493,2.6273854341722584,0.027865669643281132,0.05352854013516852,-4.757379198138064,0.22116124348444038
SWSAP1,0.1501981816807927,-20.027075903491813,2.6264402962890534,0.027908550947955333,0.05358551177878804,-4.758924665555636,0.1908947720936073
NA,0.1215173304973014,-17.752017327951357,2.6264302818154537,0.02790900566535499,0.05358551177878804,-4.758941040632978,0.15444276922076972
ANTKMT,0.13133917747071422,-22.696025781524078,2.626387087648223,0.027910967026328552,0.05358551177878804,-4.759011669105242,0.1669258713365638
CDK4,-0.23163729176721048,-17.606837668849245,-2.624978667385172,0.02797499687980455,0.0536931008218232,-4.76131455579903,0.2941982423285194
CEBPG,0.22452857108495294,-18.749795761725483,2.6249246882304886,0.02797745383808591,0.0536931008218232,-4.76140281334567,0.2851695875986655
ABCC5,-0.13072498024655133,-17.373545363005146,-2.624684011784677,0.027988411310340577,0.053704103016425385,-4.761796323937848,0.16601974875685932
KANSL2,0.18528271551023678,-18.75379284543896,2.6239763210419382,0.02802065602527751,0.053755939396011115,-4.762953386646453,0.2352300338377882
PUM1,0.19415767618494328,-18.784015018487082,2.6232215969566304,0.028055085053600083,0.05381194612165614,-4.764187306586166,0.2464096426587066
ODAD4,0.35601614122410297,-18.288004334580425,2.6222430664367096,0.028099787268216346,0.053887633083954445,-4.765787070085315,0.4516103527205067
HACD1,-0.5157697068045515,-19.731102252825178,-2.6219039527208037,0.028115295769925507,0.05390731677281557,-4.766341457714491,0.6541776859347821
CAPZA1,0.18882802904652252,-13.038305443008595,2.62090701820993,0.028160938074924348,0.05398475987917706,-4.767971209071108,0.23938273557936351
TRIM46,-0.16604343770647922,-12.930075260812393,-2.6198167490934856,0.028210939097491103,0.054070528245965144,-4.769753453860523,0.21038357561533638
TNRC18,0.160123798421683,-18.07888905110899,2.6189364014301786,0.02825137824531144,0.05413794127210221,-4.771192477374438,0.2027965126242362
GLCE,0.16323806585107192,-17.774866978742406,2.618072420564262,0.028291122450326493,0.05420399770119404,-4.772604689919772,0.20665427904661796
PEX6,-0.20813135892221624,-17.24235759685125,-2.617266067755428,0.028328266589183415,0.054257908531700434,-4.7739226553287875,0.26339792535932677
ZDHHC13,0.1476352046082745,-17.025800985236696,2.6172324205008826,0.02832981759797998,0.054257908531700434,-4.773977649917765,0.18683780668703637
DXO,0.16427797129212962,-17.38040981990263,2.6151663176208286,0.02842522132117999,0.05443048620722971,-4.777354414202561,0.2076732765224054
PLXNB2,0.16133988576723368,-11.628899776546957,2.6150026749836393,0.028432791471473602,0.05443484141092888,-4.777621851734542,0.20395346654734645
NUP42,0.14132783876851462,-19.32798731852156,2.614371616119979,0.028462003465473357,0.05448062078614537,-4.778653157777727,0.17860418014558918
COX4I1,-0.20124372086620568,-11.902526401173478,-2.614168160035181,0.02847142799036596,0.054485592255134635,-4.778985648674702,0.254315377645777
KIF24,0.21892568759095,-21.505012793046653,2.614086260930018,0.02847522262226497,0.054485592255134635,-4.779119488476388,0.27666040299994965
POLR1D,0.11703798977152502,-15.794709101675249,2.6139723200732736,0.028480502693534235,0.054485592255134635,-4.779305690151531,0.14790305227677913
CRYBA1,0.2426677936592938,-16.85601228389164,2.6136864818287915,0.02849375291517853,0.05450079758375886,-4.779772801376208,0.30663433053772127
PLD3,0.188952229883375,-11.56226530807911,2.613556150663717,0.0284997965668047,0.05450221561119731,-4.779985783884557,0.23875736259468835
USP36,-0.12794113483315073,-19.881737781405043,-2.61252350116918,0.02854772780627244,0.054583722864708785,-4.781673255744053,0.1615815733951411
ZNF148,0.10947219467959712,-14.923855267304836,2.6091911728423973,0.028702955681359266,0.05487031457107902,-4.7871181054959475,0.13800749609777796
SNX4,-0.15590764526026923,-13.517994140451478,-2.6086265327894975,0.02872934218716266,0.05491054450387597,-4.78804061098343,0.19649730419098616
MBTPS1,0.1344847026595275,-17.936473848645978,2.608116285030741,0.028753207896353286,0.05494594236226351,-4.7888742289414985,0.1694593826362371
ZNF526,0.16459797043642155,-19.691905962068173,2.6072930645642103,0.028791754364262907,0.055009376042798964,-4.790219122895506,0.20732155970742003
ZNF557,0.1611644240194785,-20.35369231821786,2.606573229585401,0.028825502610194675,0.05506362039215593,-4.791395071943433,0.20292780530854818
ASRGL1,-0.15800133984575382,-14.039848879573512,-2.6051001914332197,0.028894687886771648,0.05518552523004938,-4.793801352584652,0.19879330726987024
CEP15,0.22020166942463604,-20.594401685574788,2.6047113095934096,0.02891298070613605,0.05521020410149962,-4.79443658130198,0.27700943865118505
MYL6,0.15333292425852107,-19.189637395690397,2.603568008053574,0.028966828722765986,0.05530275491109056,-4.796304065275188,0.1927783148632364
NENF,0.49568146736208085,-15.904601247382129,2.6027210939591816,0.029006782449716283,0.05536874963800068,-4.797687358152582,0.6229403895649339
LASP1,-0.13746559322783902,-11.782809159532134,-2.6018988385734065,0.029045626034065828,0.05543029668076524,-4.799030319690067,0.17269153597241702
THBS4,0.202829029396284,-21.71966675566648,2.601810313860088,0.02904981109244891,0.05543029668076524,-4.799174900806121,0.25480453547517445
PDZRN4,-0.16401880775323008,-18.677319662224527,-2.600684735205195,0.02910307651722597,0.055521626488597944,-4.801013172898204,0.20593181630031188
RNASEH2C,0.19258592617799764,-18.248082589469696,2.600530004416369,0.029110406488817814,0.05552530493571318,-4.801265868015847,0.24179337277617652
TBL1X,0.11271652290037792,-16.53085954785502,2.5996404740478587,0.02915258180403203,0.055595433833700414,-4.802718546754738,0.14145482636880433
EEF1AKMT2,0.12551541581754222,-18.243995977802346,2.5982790499849493,0.029217250305049975,0.055708424389836524,-4.804941742886265,0.15740626279054426
USP25,-0.21516793251069544,-14.423008205005315,-2.597940686328108,0.029233345209913334,0.05572877511363115,-4.80549426485815,0.2698034820301767
AFAP1L2,-0.17466763161277044,-20.003056964689744,-2.597445030035449,0.02925693816700552,0.05576340949724638,-4.8063036167049535,0.21897219521178674
PEX19,0.2242440465807629,-13.598209011128882,2.5967907107175123,0.029288112779805846,0.05581247891427963,-4.807372016768172,0.2810380420146487
LGI2,-0.45848837484574645,-20.395609031607684,-2.596498900956513,0.02930202665420552,0.05582864355488018,-4.807848484632693,0.5745514626247489
SPDL1,0.19781085232969176,-17.527963804316652,2.5961608962214657,0.029318151491713997,0.05584145525520497,-4.808400371012911,0.24786555770244964
MDC1,0.1163256422836092,-13.737938919367227,2.596130204510415,0.029319616111717215,0.05584145525520497,-4.808450483267933,0.14576106346109985
USP5,-0.0988157634150788,-10.452361104364781,-2.595410072810514,0.029354002233658538,0.05589658928487886,-4.809626264498988,0.12377807697766773
SERINC3,-0.15221116087673536,-16.04198400711476,-2.5943527037502223,0.029404565006730707,0.05598250114913594,-4.8113525857670165,0.19056041312632252
HACD2,0.1134414491538056,-14.768674189930119,2.593900358989883,0.02942622266066497,0.0560056713541936,-4.812091081385351,0.14200237506247784
METTL5,-0.15516738760340232,-16.336229122179052,-2.593870931594319,0.029427632161105128,0.0560056713541936,-4.812139123803538,0.19423356926663551
LGALS1,0.6093845315611439,-16.076275885726794,2.5932099838304907,0.02945930787242775,0.05604615855443821,-4.813218151338388,0.762616800308065
PRKD3,0.15197167985611415,-21.493456301588783,2.5931994965839165,0.02945981074711836,0.05604615855443821,-4.8132352719561124,0.19018558927382734
SARS2,-0.2813116112253464,-14.304623567242741,-2.591621064718709,0.029535596926485413,0.056179940934001395,-4.815811985528146,0.3517573053187693
CTSO,-0.2586949014200428,-23.44170912711905,-2.5911041032837274,0.02956046077053427,0.056216831870549815,-4.816655854710731,0.3234031969341021
VCF1,-0.40872505957072036,-23.905853881927253,-2.590618468255813,0.02958383714126321,0.0562508808684877,-4.817448567369704,0.510853464978657
TPRG1L,-0.42826257206169416,-18.107127217247854,-2.5903934093124112,0.02959467681906197,0.056261084339400406,-4.817815929277348,0.5352390943989971
NRBP2,-0.2604394086501518,-15.222122428187024,-2.5902264130600625,0.029602722566594783,0.05626597360614419,-4.818088513167197,0.3254852348711306
ARVCF,-0.13159965556496722,-13.162925163595709,-2.5894239220679154,0.0296414166907274,0.05632910374634626,-4.819398366789583,0.1644031278039519
BACC1,0.17642840622966993,-16.092067568921312,2.589293683108274,0.02964770129300431,0.056330632456708184,-4.819610942214798,0.22040413437243925
GALNS,-0.16124751050249486,-14.68351708452286,-2.588617381088176,0.02968035742255412,0.056372092246603625,-4.820714776200113,0.20138779595590822
BCR,-0.14213297282728732,-12.224707410177908,-2.5886146238167376,0.029680490635141433,0.056372092246603625,-4.820719276432726,0.17751496467231045
EPDR1,0.6644643368726726,-16.052566487317886,2.588199796854777,0.029700539111750555,0.05639974903559652,-4.821396321713392,0.829731786184532
UHRF1,0.4225496870528431,-16.90860013924575,2.5878729153234863,0.0297163468164589,0.0564193440942706,-4.821929819677025,0.527583693945069
RNF8,0.20157921359408704,-21.09606076528353,2.58748285486035,0.029735220887064914,0.0564447526312355,-4.822566419079405,0.2516467382049498
GMNN,0.15400241169545836,-17.01030343423281,2.5869424270962784,0.029761390814690647,0.05648399855690642,-4.823448404560459,0.19220649325394637
COMMD4,0.14990417978719606,-15.792472385867677,2.5867492303321007,0.029770751892229864,0.05648783819623004,-4.823763698290565,0.1870871688838494
NPY2R,-0.2687394653260924,-21.01046535737189,-2.5865945975802096,0.02977824654106074,0.05648783819623004,-4.824016053941037,0.3353989582318002
POLR3C,0.11203328905913601,-15.661107393567429,2.5865604818037236,0.029779900300162525,0.05648783819623004,-4.824071729510964,0.13982259134184583
CUEDC1,-0.1583291392648114,-15.297007042703246,-2.5860056330758376,0.029806809527897542,0.05652844928731712,-4.824977206316774,0.19755248054304314
GBA2,-0.10980907356592162,-14.324926864329202,-2.585509282638309,0.029830902434936076,0.05656370524418151,-4.82578719549396,0.13698266294760775
OVCA2,-0.18626863962398232,-17.019262355097023,-2.5840882402796437,0.02989998848199342,0.056684245962082325,-4.828106063429546,0.2321908678646621
HADHB,-0.23660726299902635,-12.183324447262262,-2.583968299203699,0.02990582695948216,0.05668485991453386,-4.828301776288489,0.29493874298340295
TMOD3,0.3211394757733679,-12.942534813023048,2.583598044067482,0.02992385743687328,0.0567085786492663,-4.828905929254141,0.4002525831325556
ESYT1,0.20729320544943874,-13.092895221482083,2.5826681194758154,0.02996919066200575,0.05678402042668333,-4.830423254467826,0.258240457071321
RPS4X,0.23168336464379813,-9.93559271856463,2.5824152958982416,0.029981527598499855,0.0567969263149613,-4.8308357649206295,0.2886022138074873
REEP4,0.38819556089697826,-18.01423550091774,2.582300946376995,0.029987109147859403,0.05679703241769796,-4.831022337373674,0.48356525497453806
FAH,0.24586441167711115,-15.638588094361106,2.5812679974416444,0.030037576160550732,0.05688213805348213,-4.832707643639164,0.3061071149094519
KIZ,0.31267317822848995,-20.342131125996715,2.5811022089594284,0.03004568408365697,0.05688701173253085,-4.832978126991294,0.3892740043305809
RBM4B,0.26044579024629044,-11.607677023527794,2.5805328026266947,0.03007354780918473,0.05692928138685264,-4.833907093375329,0.3241675767395975
DCAF8,0.23335060387338302,-15.24247391207113,2.578108176896775,0.03019248760805999,0.057143910904667396,-4.837862469350155,0.29006181046878504
