,Node1,Sign,Node2,Weight
51092,UBB_UBE2C,1,LONRF1,0
51093,UBB_UBE2C,1,LONRF2,0
51094,UBB_UBE2C,1,LONRF3,0
51095,UBB_UBE2C,1,LRSAM1,0
51096,UBB_UBE2C,1,LTN1,0
51097,UBB_UBE2C,1,MAEA,0
51098,UBB_UBE2C,1,MAP3K1,0
51099,UBB_UBE2C,1,MARCHF1,0
51100,UBB_UBE2C,1,MARCHF10,0
51101,UBB_UBE2C,1,MARCHF11,0
51102,UBB_UBE2C,1,MARCHF2,0
51103,UBB_UBE2C,1,MARCHF3,0
51104,UBB_UBE2C,1,MARCHF4,0
51105,UBB_UBE2C,1,MARCHF5,0
51106,UBB_UBE2C,1,MARCHF6,0
51107,UBB_UBE2C,1,MARCHF7,0
51108,UBB_UBE2C,1,MARCHF8,0
51109,UBB_UBE2C,1,MARCHF9,0
51110,UBB_UBE2C,1,MDM2,0
51111,UBB_UBE2C,1,MDM4,0
51112,UBB_UBE2C,1,MECOM,0
51113,UBB_UBE2C,1,MEX3A,0
51114,UBB_UBE2C,1,MEX3B,0
51115,UBB_UBE2C,1,MEX3C,0
51116,UBB_UBE2C,1,MEX3D,0
51117,UBB_UBE2C,1,MGRN1,0
51118,UBB_UBE2C,1,MIB1,0
51119,UBB_UBE2C,1,MIB2,0
51120,UBB_UBE2C,1,MID1,0
51121,UBB_UBE2C,1,MID2,0
51122,UBB_UBE2C,1,MKRN1,0
51123,UBB_UBE2C,1,MKRN2,0
51124,UBB_UBE2C,1,MKRN3,0
51125,UBB_UBE2C,1,MKRN4P,0
51126,UBB_UBE2C,1,MNAT1,0
51127,UBB_UBE2C,1,MUL1,0
51128,UBB_UBE2C,1,MYCBP2,0
51129,UBB_UBE2C,1,MYLIP,0
51130,UBB_UBE2C,1,NEDD4,0
51131,UBB_UBE2C,1,NEDD4L,0
51132,UBB_UBE2C,1,NEURL1,0
51133,UBB_UBE2C,1,NEURL1B,0
51134,UBB_UBE2C,1,NEURL3,0
51135,UBB_UBE2C,1,NFX1,0
51136,UBB_UBE2C,1,NFXL1,0
51137,UBB_UBE2C,1,NHLRC1,0
51138,UBB_UBE2C,1,NSMCE1,0
51139,UBB_UBE2C,1,OBI1,0
51140,UBB_UBE2C,1,PCGF1,0
51141,UBB_UBE2C,1,PCGF2,0
51142,UBB_UBE2C,1,PCGF3,0
51143,UBB_UBE2C,1,PCGF5,0
51144,UBB_UBE2C,1,PCGF6,0
51145,UBB_UBE2C,1,PDZRN3,0
51146,UBB_UBE2C,1,PDZRN4,0
51147,UBB_UBE2C,1,PEX10,0
51148,UBB_UBE2C,1,PEX12,0
51149,UBB_UBE2C,1,PEX2,0
51150,UBB_UBE2C,1,PHF7,0
51151,UBB_UBE2C,1,PHRF1,0
51152,UBB_UBE2C,1,PJA1,0
51153,UBB_UBE2C,1,PJA2,0
51154,UBB_UBE2C,1,PLAG1,0
51155,UBB_UBE2C,1,PLAGL1,0
51156,UBB_UBE2C,1,PML,0
51157,UBB_UBE2C,1,PPCDC,0
51158,UBB_UBE2C,1,PRKN,0
51159,UBB_UBE2C,1,RAD18,0
51160,UBB_UBE2C,1,RAG1,0
51161,UBB_UBE2C,1,RAPSN,0
51162,UBB_UBE2C,1,RBBP6,0
51163,UBB_UBE2C,1,RBCK1,0
51164,UBB_UBE2C,1,RBX1,0
51165,UBB_UBE2C,1,RC3H1,0
51166,UBB_UBE2C,1,RC3H2,0
51167,UBB_UBE2C,1,RCHY1,0
51168,UBB_UBE2C,1,RFFL,0
51169,UBB_UBE2C,1,RFPL1,0
51170,UBB_UBE2C,1,RFPL2,0
51171,UBB_UBE2C,1,RFPL3,0
51172,UBB_UBE2C,1,RFPL4A,0
51173,UBB_UBE2C,1,RFPL4AL1,0
51174,UBB_UBE2C,1,RFPL4B,0
51175,UBB_UBE2C,1,RFWD3,0
51176,UBB_UBE2C,1,RING1,0
51177,UBB_UBE2C,1,RLF,0
51178,UBB_UBE2C,1,RLIM,0
51179,UBB_UBE2C,1,RMND5A,0
51180,UBB_UBE2C,1,RMND5B,0
51181,UBB_UBE2C,1,RNF10,0
51182,UBB_UBE2C,1,RNF103,0
51183,UBB_UBE2C,1,RNF11,0
51184,UBB_UBE2C,1,RNF111,0
51185,UBB_UBE2C,1,RNF112,0
51186,UBB_UBE2C,1,RNF113A,0
51187,UBB_UBE2C,1,RNF113B,0
51188,UBB_UBE2C,1,RNF114,0
51189,UBB_UBE2C,1,RNF115,0
51190,UBB_UBE2C,1,RNF121,0
51191,UBB_UBE2C,1,RNF122,0
51192,UBB_UBE2C,1,RNF123,0
51193,UBB_UBE2C,1,RNF125,0
51194,UBB_UBE2C,1,RNF126,0
51195,UBB_UBE2C,1,RNF128,0
51196,UBB_UBE2C,1,RNF130,0
51197,UBB_UBE2C,1,RNF133,0
51198,UBB_UBE2C,1,RNF135,0
51199,UBB_UBE2C,1,RNF138,0
51200,UBB_UBE2C,1,RNF139,0
51201,UBB_UBE2C,1,RNF14,0
51202,UBB_UBE2C,1,RNF141,0
51203,UBB_UBE2C,1,RNF144A,0
51204,UBB_UBE2C,1,RNF144B,0
51205,UBB_UBE2C,1,RNF145,0
51206,UBB_UBE2C,1,RNF146,0
51207,UBB_UBE2C,1,RNF148,0
51208,UBB_UBE2C,1,RNF149,0
51209,UBB_UBE2C,1,RNF150,0
51210,UBB_UBE2C,1,RNF151,0
51211,UBB_UBE2C,1,RNF152,0
51212,UBB_UBE2C,1,RNF157,0
51213,UBB_UBE2C,1,RNF166,0
51214,UBB_UBE2C,1,RNF167,0
51215,UBB_UBE2C,1,RNF168,0
51216,UBB_UBE2C,1,RNF169,0
51217,UBB_UBE2C,1,RNF17,0
51218,UBB_UBE2C,1,RNF170,0
51219,UBB_UBE2C,1,RNF175,0
51220,UBB_UBE2C,1,RNF180,0
51221,UBB_UBE2C,1,RNF181,0
51222,UBB_UBE2C,1,RNF182,0
51223,UBB_UBE2C,1,RNF183,0
51224,UBB_UBE2C,1,RNF185,0
51225,UBB_UBE2C,1,RNF186,0
51226,UBB_UBE2C,1,RNF187,0
51227,UBB_UBE2C,1,RNF19A,0
51228,UBB_UBE2C,1,RNF19B,0
51229,UBB_UBE2C,1,RNF2,0
51230,UBB_UBE2C,1,RNF20,0
51231,UBB_UBE2C,1,RNF207,0
51232,UBB_UBE2C,1,RNF208,0
51233,UBB_UBE2C,1,RNF212,0
51234,UBB_UBE2C,1,RNF212B,0
51235,UBB_UBE2C,1,RNF213,0
51236,UBB_UBE2C,1,RNF214,0
51237,UBB_UBE2C,1,RNF215,0
51238,UBB_UBE2C,1,RNF216,0
51239,UBB_UBE2C,1,RNF217,0
51240,UBB_UBE2C,1,RNF220,0
51241,UBB_UBE2C,1,RNF222,0
51242,UBB_UBE2C,1,RNF223,0
51243,UBB_UBE2C,1,RNF224,0
51244,UBB_UBE2C,1,RNF225,0
51245,UBB_UBE2C,1,RNF24,0
51246,UBB_UBE2C,1,RNF25,0
51247,UBB_UBE2C,1,RNF26,0
51248,UBB_UBE2C,1,RNF31,0
51249,UBB_UBE2C,1,RNF32,0
51250,UBB_UBE2C,1,RNF34,0
51251,UBB_UBE2C,1,RNF38,0
51252,UBB_UBE2C,1,RNF39,0
51253,UBB_UBE2C,1,RNF4,0
51254,UBB_UBE2C,1,RNF40,0
51255,UBB_UBE2C,1,RNF41,0
51256,UBB_UBE2C,1,RNF43,0
51257,UBB_UBE2C,1,RNF44,0
51258,UBB_UBE2C,1,RNF5,0
51259,UBB_UBE2C,1,RNF6,0
51260,UBB_UBE2C,1,RNF7,0
51261,UBB_UBE2C,1,RNF8,0
51262,UBB_UBE2C,1,RNFT1,0
51263,UBB_UBE2C,1,RNFT2,0
51264,UBB_UBE2C,1,RSPRY1,0
51265,UBB_UBE2C,1,SCAF11,0
51266,UBB_UBE2C,1,SH3RF1,0
51267,UBB_UBE2C,1,SH3RF2,0
51268,UBB_UBE2C,1,SH3RF3,0
51269,UBB_UBE2C,1,SHPRH,0
51270,UBB_UBE2C,1,SIAH1,0
51271,UBB_UBE2C,1,SIAH2,0
51272,UBB_UBE2C,1,SIAH3,0
51273,UBB_UBE2C,1,SMURF1,0
51274,UBB_UBE2C,1,SMURF2,0
51275,UBB_UBE2C,1,SYVN1,0
51276,UBB_UBE2C,1,TMEM129,0
51277,UBB_UBE2C,1,TOPORS,0
51278,UBB_UBE2C,1,TRAF2,0
51279,UBB_UBE2C,1,TRAF3,0
51280,UBB_UBE2C,1,TRAF4,0
51281,UBB_UBE2C,1,TRAF5,0
51282,UBB_UBE2C,1,TRAF6,0
51283,UBB_UBE2C,1,TRAF7,0
51284,UBB_UBE2C,1,TRAIP,0
51285,UBB_UBE2C,1,TRIM10,0
51286,UBB_UBE2C,1,TRIM11,0
51287,UBB_UBE2C,1,TRIM13,0
51288,UBB_UBE2C,1,TRIM15,0
51289,UBB_UBE2C,1,TRIM17,0
51290,UBB_UBE2C,1,TRIM2,0
51291,UBB_UBE2C,1,TRIM21,0
51292,UBB_UBE2C,1,TRIM22,0
51293,UBB_UBE2C,1,TRIM23,0
51294,UBB_UBE2C,1,TRIM24,0
51295,UBB_UBE2C,1,TRIM25,0
51296,UBB_UBE2C,1,TRIM26,0
51297,UBB_UBE2C,1,TRIM27,0
51298,UBB_UBE2C,1,TRIM3,0
51299,UBB_UBE2C,1,TRIM31,0
51300,UBB_UBE2C,1,TRIM32,0
51301,UBB_UBE2C,1,TRIM33,0
51302,UBB_UBE2C,1,TRIM34,0
51303,UBB_UBE2C,1,TRIM35,0
51304,UBB_UBE2C,1,TRIM36,0
51305,UBB_UBE2C,1,TRIM37,0
51306,UBB_UBE2C,1,TRIM38,0
51307,UBB_UBE2C,1,TRIM39,0
51308,UBB_UBE2C,1,TRIM4,0
51309,UBB_UBE2C,1,TRIM40,0
51310,UBB_UBE2C,1,TRIM41,0
51311,UBB_UBE2C,1,TRIM42,0
51312,UBB_UBE2C,1,TRIM43,0
51313,UBB_UBE2C,1,TRIM43B,0
51314,UBB_UBE2C,1,TRIM45,0
51315,UBB_UBE2C,1,TRIM46,0
51316,UBB_UBE2C,1,TRIM47,0
51317,UBB_UBE2C,1,TRIM48,0
51318,UBB_UBE2C,1,TRIM49,0
51319,UBB_UBE2C,1,TRIM49B,0
51320,UBB_UBE2C,1,TRIM49C,0
51321,UBB_UBE2C,1,TRIM49D2,0
51322,UBB_UBE2C,1,TRIM5,0
51323,UBB_UBE2C,1,TRIM50,0
51324,UBB_UBE2C,1,TRIM51,0
51325,UBB_UBE2C,1,TRIM52,0
51326,UBB_UBE2C,1,TRIM54,0
51327,UBB_UBE2C,1,TRIM55,0
51328,UBB_UBE2C,1,TRIM56,0
51329,UBB_UBE2C,1,TRIM58,0
51330,UBB_UBE2C,1,TRIM59,0
51331,UBB_UBE2C,1,TRIM6,0
51332,UBB_UBE2C,1,TRIM60,0
51333,UBB_UBE2C,1,TRIM61,0
51334,UBB_UBE2C,1,TRIM62,0
51335,UBB_UBE2C,1,TRIM63,0
51336,UBB_UBE2C,1,TRIM64,0
51337,UBB_UBE2C,1,TRIM64B,0
51338,UBB_UBE2C,1,TRIM64C,0
51339,UBB_UBE2C,1,TRIM65,0
51340,UBB_UBE2C,1,TRIM67,0
51341,UBB_UBE2C,1,TRIM68,0
51342,UBB_UBE2C,1,TRIM69,0
51343,UBB_UBE2C,1,TRIM7,0
51344,UBB_UBE2C,1,TRIM71,0
51345,UBB_UBE2C,1,TRIM72,0
51346,UBB_UBE2C,1,TRIM73,0
51347,UBB_UBE2C,1,TRIM74,0
51348,UBB_UBE2C,1,TRIM75,0
51349,UBB_UBE2C,1,TRIM77,0
51350,UBB_UBE2C,1,TRIM8,0
51351,UBB_UBE2C,1,TRIM9,0
51352,UBB_UBE2C,1,TRIML1,0
51353,UBB_UBE2C,1,TRIP12,0
51354,UBB_UBE2C,1,TTC3,0
51355,UBB_UBE2C,1,UBE3A,0
51356,UBB_UBE2C,1,UBE3B,0
51357,UBB_UBE2C,1,UBE3C,0
51358,UBB_UBE2C,1,UBE4A,0
51359,UBB_UBE2C,1,UBE4B,0
51360,UBB_UBE2C,1,UBOX5,0
51361,UBB_UBE2C,1,UBR5,0
51362,UBB_UBE2C,1,UHRF1,0
51363,UBB_UBE2C,1,UHRF2,0
51364,UBB_UBE2C,1,UNK,0
51365,UBB_UBE2C,1,UNKL,0
51366,UBB_UBE2C,1,VPS11,0
51367,UBB_UBE2C,1,VPS18,0
51368,UBB_UBE2C,1,VPS41,0
51369,UBB_UBE2C,1,VPS8,0
51370,UBB_UBE2C,1,WDR59,0
51371,UBB_UBE2C,1,WDSUB1,0
51372,UBB_UBE2C,1,WWP1,0
51373,UBB_UBE2C,1,WWP2,0
51374,UBB_UBE2C,1,XIAP,0
51375,UBB_UBE2C,1,ZBTB12,0
51376,UBB_UBE2C,1,ZFPL1,0
51377,UBB_UBE2C,1,ZNF341,0
51378,UBB_UBE2C,1,ZNF511,0
51379,UBB_UBE2C,1,ZNF521,0
51380,UBB_UBE2C,1,ZNF598,0
51381,UBB_UBE2C,1,ZNRF1,0
51382,UBB_UBE2C,1,ZNRF2,0
51383,UBB_UBE2C,1,ZNRF3,0
51384,UBB_UBE2C,1,ZNRF4,0
51385,UBB_UBE2C,1,ZSWIM2,0
51386,UBB_UBE2C,1,ZXDC,0
51387,UBB_UBE2D1,1,AMFR,0
51388,UBB_UBE2D1,1,ANAPC11,0
51389,UBB_UBE2D1,1,ANKIB1,0
51390,UBB_UBE2D1,1,AREL1,0
51391,UBB_UBE2D1,1,ARIH1,0
51392,UBB_UBE2D1,1,ARIH2,0
51393,UBB_UBE2D1,1,ARK2C,0
51394,UBB_UBE2D1,1,BARD1,0
51395,UBB_UBE2D1,1,BFAR,0
51396,UBB_UBE2D1,1,BIRC2,0
51397,UBB_UBE2D1,1,BIRC3,0
51398,UBB_UBE2D1,1,BIRC7,0
51399,UBB_UBE2D1,1,BIRC8,0
51400,UBB_UBE2D1,1,BMI1,0
51401,UBB_UBE2D1,1,BRAP,0
51402,UBB_UBE2D1,1,BRCA1,0
51403,UBB_UBE2D1,1,CBL,0
51404,UBB_UBE2D1,1,CBLB,0
51405,UBB_UBE2D1,1,CBLC,0
51406,UBB_UBE2D1,1,CBLL1,0
51407,UBB_UBE2D1,1,CBLL2,0
51408,UBB_UBE2D1,1,CCNB1IP1,0
51409,UBB_UBE2D1,1,CGRRF1,0
51410,UBB_UBE2D1,1,CHFR,0
51411,UBB_UBE2D1,1,CNOT4,0
51412,UBB_UBE2D1,1,COP1,0
51413,UBB_UBE2D1,1,CUL9,0
51414,UBB_UBE2D1,1,DCST1,0
51415,UBB_UBE2D1,1,DTX1,0
51416,UBB_UBE2D1,1,DTX2,0
51417,UBB_UBE2D1,1,DTX3,0
51418,UBB_UBE2D1,1,DTX3L,0
51419,UBB_UBE2D1,1,DTX4,0
51420,UBB_UBE2D1,1,DZIP3,0
51421,UBB_UBE2D1,1,FANCL,0
51422,UBB_UBE2D1,1,G2E3,0
51423,UBB_UBE2D1,1,HACE1,0
51424,UBB_UBE2D1,1,HECTD1,0
51425,UBB_UBE2D1,1,HECTD2,0
51426,UBB_UBE2D1,1,HECTD3,0
51427,UBB_UBE2D1,1,HECTD4,0
51428,UBB_UBE2D1,1,HECW1,0
51429,UBB_UBE2D1,1,HECW2,0
51430,UBB_UBE2D1,1,HERC1,0
51431,UBB_UBE2D1,1,HERC2,0
51432,UBB_UBE2D1,1,HERC3,0
51433,UBB_UBE2D1,1,HERC4,0
51434,UBB_UBE2D1,1,HERC5,0
51435,UBB_UBE2D1,1,HERC6,0
51436,UBB_UBE2D1,1,HLTF,0
51437,UBB_UBE2D1,1,HUWE1,0
51438,UBB_UBE2D1,1,IHO1,0
51439,UBB_UBE2D1,1,IRF2BP1,0
51440,UBB_UBE2D1,1,IRF2BP2,0
51441,UBB_UBE2D1,1,IRF2BPL,0
51442,UBB_UBE2D1,1,ITCH,0
51443,UBB_UBE2D1,1,KCMF1,0
51444,UBB_UBE2D1,1,KMT2C,0
51445,UBB_UBE2D1,1,KMT2D,0
51446,UBB_UBE2D1,1,LNX1,0
51447,UBB_UBE2D1,1,LNX2,0
51448,UBB_UBE2D1,1,LONRF1,0
51449,UBB_UBE2D1,1,LONRF2,0
51450,UBB_UBE2D1,1,LONRF3,0
51451,UBB_UBE2D1,1,LRSAM1,0
51452,UBB_UBE2D1,1,LTN1,0
51453,UBB_UBE2D1,1,MAEA,0
51454,UBB_UBE2D1,1,MAP3K1,0
51455,UBB_UBE2D1,1,MARCHF1,0
51456,UBB_UBE2D1,1,MARCHF10,0
51457,UBB_UBE2D1,1,MARCHF11,0
51458,UBB_UBE2D1,1,MARCHF2,0
51459,UBB_UBE2D1,1,MARCHF3,0
51460,UBB_UBE2D1,1,MARCHF4,0
51461,UBB_UBE2D1,1,MARCHF5,0
51462,UBB_UBE2D1,1,MARCHF6,0
51463,UBB_UBE2D1,1,MARCHF7,0
51464,UBB_UBE2D1,1,MARCHF8,0
51465,UBB_UBE2D1,1,MARCHF9,0
51466,UBB_UBE2D1,1,MDM2,0
51467,UBB_UBE2D1,1,MDM4,0
51468,UBB_UBE2D1,1,MECOM,0
51469,UBB_UBE2D1,1,MEX3A,0
51470,UBB_UBE2D1,1,MEX3B,0
51471,UBB_UBE2D1,1,MEX3C,0
51472,UBB_UBE2D1,1,MEX3D,0
51473,UBB_UBE2D1,1,MGRN1,0
51474,UBB_UBE2D1,1,MIB1,0
51475,UBB_UBE2D1,1,MIB2,0
51476,UBB_UBE2D1,1,MID1,0
51477,UBB_UBE2D1,1,MID2,0
51478,UBB_UBE2D1,1,MKRN1,0
51479,UBB_UBE2D1,1,MKRN2,0
51480,UBB_UBE2D1,1,MKRN3,0
51481,UBB_UBE2D1,1,MKRN4P,0
51482,UBB_UBE2D1,1,MNAT1,0
51483,UBB_UBE2D1,1,MUL1,0
51484,UBB_UBE2D1,1,MYCBP2,0
51485,UBB_UBE2D1,1,MYLIP,0
51486,UBB_UBE2D1,1,NEDD4,0
51487,UBB_UBE2D1,1,NEDD4L,0
51488,UBB_UBE2D1,1,NEURL1,0
51489,UBB_UBE2D1,1,NEURL1B,0
51490,UBB_UBE2D1,1,NEURL3,0
51491,UBB_UBE2D1,1,NFX1,0
51492,UBB_UBE2D1,1,NFXL1,0
51493,UBB_UBE2D1,1,NHLRC1,0
51494,UBB_UBE2D1,1,NSMCE1,0
51495,UBB_UBE2D1,1,OBI1,0
51496,UBB_UBE2D1,1,PCGF1,0
51497,UBB_UBE2D1,1,PCGF2,0
51498,UBB_UBE2D1,1,PCGF3,0
51499,UBB_UBE2D1,1,PCGF5,0
51500,UBB_UBE2D1,1,PCGF6,0
51501,UBB_UBE2D1,1,PDZRN3,0
51502,UBB_UBE2D1,1,PDZRN4,0
51503,UBB_UBE2D1,1,PEX10,0
51504,UBB_UBE2D1,1,PEX12,0
51505,UBB_UBE2D1,1,PEX2,0
51506,UBB_UBE2D1,1,PHF7,0
51507,UBB_UBE2D1,1,PHRF1,0
51508,UBB_UBE2D1,1,PJA1,0
51509,UBB_UBE2D1,1,PJA2,0
51510,UBB_UBE2D1,1,PLAG1,0
51511,UBB_UBE2D1,1,PLAGL1,0
51512,UBB_UBE2D1,1,PML,0
51513,UBB_UBE2D1,1,PPCDC,0
51514,UBB_UBE2D1,1,PRKN,0
51515,UBB_UBE2D1,1,RAD18,0
51516,UBB_UBE2D1,1,RAG1,0
51517,UBB_UBE2D1,1,RAPSN,0
51518,UBB_UBE2D1,1,RBBP6,0
51519,UBB_UBE2D1,1,RBCK1,0
51520,UBB_UBE2D1,1,RBX1,0
51521,UBB_UBE2D1,1,RC3H1,0
51522,UBB_UBE2D1,1,RC3H2,0
51523,UBB_UBE2D1,1,RCHY1,0
51524,UBB_UBE2D1,1,RFFL,0
51525,UBB_UBE2D1,1,RFPL1,0
51526,UBB_UBE2D1,1,RFPL2,0
51527,UBB_UBE2D1,1,RFPL3,0
51528,UBB_UBE2D1,1,RFPL4A,0
51529,UBB_UBE2D1,1,RFPL4AL1,0
51530,UBB_UBE2D1,1,RFPL4B,0
51531,UBB_UBE2D1,1,RFWD3,0
51532,UBB_UBE2D1,1,RING1,0
51533,UBB_UBE2D1,1,RLF,0
51534,UBB_UBE2D1,1,RLIM,0
51535,UBB_UBE2D1,1,RMND5A,0
51536,UBB_UBE2D1,1,RMND5B,0
51537,UBB_UBE2D1,1,RNF10,0
51538,UBB_UBE2D1,1,RNF103,0
51539,UBB_UBE2D1,1,RNF11,0
51540,UBB_UBE2D1,1,RNF111,0
51541,UBB_UBE2D1,1,RNF112,0
51542,UBB_UBE2D1,1,RNF113A,0
51543,UBB_UBE2D1,1,RNF113B,0
51544,UBB_UBE2D1,1,RNF114,0
51545,UBB_UBE2D1,1,RNF115,0
51546,UBB_UBE2D1,1,RNF121,0
51547,UBB_UBE2D1,1,RNF122,0
51548,UBB_UBE2D1,1,RNF123,0
51549,UBB_UBE2D1,1,RNF125,0
51550,UBB_UBE2D1,1,RNF126,0
51551,UBB_UBE2D1,1,RNF128,0
51552,UBB_UBE2D1,1,RNF130,0
51553,UBB_UBE2D1,1,RNF133,0
51554,UBB_UBE2D1,1,RNF135,0
51555,UBB_UBE2D1,1,RNF138,0
51556,UBB_UBE2D1,1,RNF139,0
51557,UBB_UBE2D1,1,RNF14,0
51558,UBB_UBE2D1,1,RNF141,0
51559,UBB_UBE2D1,1,RNF144A,0
51560,UBB_UBE2D1,1,RNF144B,0
51561,UBB_UBE2D1,1,RNF145,0
51562,UBB_UBE2D1,1,RNF146,0
51563,UBB_UBE2D1,1,RNF148,0
51564,UBB_UBE2D1,1,RNF149,0
51565,UBB_UBE2D1,1,RNF150,0
51566,UBB_UBE2D1,1,RNF151,0
51567,UBB_UBE2D1,1,RNF152,0
51568,UBB_UBE2D1,1,RNF157,0
51569,UBB_UBE2D1,1,RNF166,0
51570,UBB_UBE2D1,1,RNF167,0
51571,UBB_UBE2D1,1,RNF168,0
51572,UBB_UBE2D1,1,RNF169,0
51573,UBB_UBE2D1,1,RNF17,0
51574,UBB_UBE2D1,1,RNF170,0
51575,UBB_UBE2D1,1,RNF175,0
51576,UBB_UBE2D1,1,RNF180,0
51577,UBB_UBE2D1,1,RNF181,0
51578,UBB_UBE2D1,1,RNF182,0
51579,UBB_UBE2D1,1,RNF183,0
51580,UBB_UBE2D1,1,RNF185,0
51581,UBB_UBE2D1,1,RNF186,0
51582,UBB_UBE2D1,1,RNF187,0
51583,UBB_UBE2D1,1,RNF19A,0
51584,UBB_UBE2D1,1,RNF19B,0
51585,UBB_UBE2D1,1,RNF2,0
51586,UBB_UBE2D1,1,RNF20,0
51587,UBB_UBE2D1,1,RNF207,0
51588,UBB_UBE2D1,1,RNF208,0
51589,UBB_UBE2D1,1,RNF212,0
51590,UBB_UBE2D1,1,RNF212B,0
51591,UBB_UBE2D1,1,RNF213,0
51592,UBB_UBE2D1,1,RNF214,0
51593,UBB_UBE2D1,1,RNF215,0
51594,UBB_UBE2D1,1,RNF216,0
51595,UBB_UBE2D1,1,RNF217,0
51596,UBB_UBE2D1,1,RNF220,0
51597,UBB_UBE2D1,1,RNF222,0
51598,UBB_UBE2D1,1,RNF223,0
51599,UBB_UBE2D1,1,RNF224,0
51600,UBB_UBE2D1,1,RNF225,0
51601,UBB_UBE2D1,1,RNF24,0
51602,UBB_UBE2D1,1,RNF25,0
51603,UBB_UBE2D1,1,RNF26,0
51604,UBB_UBE2D1,1,RNF31,0
51605,UBB_UBE2D1,1,RNF32,0
51606,UBB_UBE2D1,1,RNF34,0
51607,UBB_UBE2D1,1,RNF38,0
51608,UBB_UBE2D1,1,RNF39,0
51609,UBB_UBE2D1,1,RNF4,0
51610,UBB_UBE2D1,1,RNF40,0
51611,UBB_UBE2D1,1,RNF41,0
51612,UBB_UBE2D1,1,RNF43,0
51613,UBB_UBE2D1,1,RNF44,0
51614,UBB_UBE2D1,1,RNF5,0
51615,UBB_UBE2D1,1,RNF6,0
51616,UBB_UBE2D1,1,RNF7,0
51617,UBB_UBE2D1,1,RNF8,0
51618,UBB_UBE2D1,1,RNFT1,0
51619,UBB_UBE2D1,1,RNFT2,0
51620,UBB_UBE2D1,1,RSPRY1,0
51621,UBB_UBE2D1,1,SCAF11,0
51622,UBB_UBE2D1,1,SH3RF1,0
51623,UBB_UBE2D1,1,SH3RF2,0
51624,UBB_UBE2D1,1,SH3RF3,0
51625,UBB_UBE2D1,1,SHPRH,0
51626,UBB_UBE2D1,1,SIAH1,0
51627,UBB_UBE2D1,1,SIAH2,0
51628,UBB_UBE2D1,1,SIAH3,0
51629,UBB_UBE2D1,1,SMURF1,0
51630,UBB_UBE2D1,1,SMURF2,0
51631,UBB_UBE2D1,1,SYVN1,0
51632,UBB_UBE2D1,1,TMEM129,0
51633,UBB_UBE2D1,1,TOPORS,0
51634,UBB_UBE2D1,1,TRAF2,0
51635,UBB_UBE2D1,1,TRAF3,0
51636,UBB_UBE2D1,1,TRAF4,0
51637,UBB_UBE2D1,1,TRAF5,0
51638,UBB_UBE2D1,1,TRAF6,0
51639,UBB_UBE2D1,1,TRAF7,0
51640,UBB_UBE2D1,1,TRAIP,0
51641,UBB_UBE2D1,1,TRIM10,0
51642,UBB_UBE2D1,1,TRIM11,0
51643,UBB_UBE2D1,1,TRIM13,0
51644,UBB_UBE2D1,1,TRIM15,0
51645,UBB_UBE2D1,1,TRIM17,0
51646,UBB_UBE2D1,1,TRIM2,0
51647,UBB_UBE2D1,1,TRIM21,0
51648,UBB_UBE2D1,1,TRIM22,0
51649,UBB_UBE2D1,1,TRIM23,0
51650,UBB_UBE2D1,1,TRIM24,0
51651,UBB_UBE2D1,1,TRIM25,0
51652,UBB_UBE2D1,1,TRIM26,0
51653,UBB_UBE2D1,1,TRIM27,0
51654,UBB_UBE2D1,1,TRIM3,0
51655,UBB_UBE2D1,1,TRIM31,0
51656,UBB_UBE2D1,1,TRIM32,0
51657,UBB_UBE2D1,1,TRIM33,0
51658,UBB_UBE2D1,1,TRIM34,0
51659,UBB_UBE2D1,1,TRIM35,0
51660,UBB_UBE2D1,1,TRIM36,0
51661,UBB_UBE2D1,1,TRIM37,0
51662,UBB_UBE2D1,1,TRIM38,0
51663,UBB_UBE2D1,1,TRIM39,0
51664,UBB_UBE2D1,1,TRIM4,0
51665,UBB_UBE2D1,1,TRIM40,0
51666,UBB_UBE2D1,1,TRIM41,0
51667,UBB_UBE2D1,1,TRIM42,0
51668,UBB_UBE2D1,1,TRIM43,0
51669,UBB_UBE2D1,1,TRIM43B,0
51670,UBB_UBE2D1,1,TRIM45,0
51671,UBB_UBE2D1,1,TRIM46,0
51672,UBB_UBE2D1,1,TRIM47,0
51673,UBB_UBE2D1,1,TRIM48,0
51674,UBB_UBE2D1,1,TRIM49,0
51675,UBB_UBE2D1,1,TRIM49B,0
51676,UBB_UBE2D1,1,TRIM49C,0
51677,UBB_UBE2D1,1,TRIM49D2,0
51678,UBB_UBE2D1,1,TRIM5,0
51679,UBB_UBE2D1,1,TRIM50,0
51680,UBB_UBE2D1,1,TRIM51,0
51681,UBB_UBE2D1,1,TRIM52,0
51682,UBB_UBE2D1,1,TRIM54,0
51683,UBB_UBE2D1,1,TRIM55,0
51684,UBB_UBE2D1,1,TRIM56,0
51685,UBB_UBE2D1,1,TRIM58,0
51686,UBB_UBE2D1,1,TRIM59,0
51687,UBB_UBE2D1,1,TRIM6,0
51688,UBB_UBE2D1,1,TRIM60,0
51689,UBB_UBE2D1,1,TRIM61,0
51690,UBB_UBE2D1,1,TRIM62,0
51691,UBB_UBE2D1,1,TRIM63,0
51692,UBB_UBE2D1,1,TRIM64,0
