"Node","NodeType","ZeroAct","UpAct","DownAct","AvgAct"
"CDH23_MYO7A_PCDH15_USH1C_USH1G","",100,0,0,0
"CDH24","",100,0,0,0
"CDH3","",100,0,0,0
"CDH4","",100,0,0,0
"CDH5","",100,0,0,0
"CDH6","",100,0,0,0
"CDH7","",100,0,0,0
"CDH8","",100,0,0,0
"CDH9","",100,0,0,0
"CDK1","",100,0,0,0
"CDK10","",100,0,0,0
"CDK11A","",100,0,0,0
"CDK11B","",100,0,0,0
"CDK12","",100,0,0,0
"CDK13","",100,0,0,0
"CDK14","",100,0,0,0
"CDK16","",100,0,0,0
"CDK18","",100,0,0,0
"CDK19","",100,0,0,0
"CDK2","",100,0,0,0
"CDK20","",100,0,0,0
"CDK2AP1","",100,0,0,0
"CDK3","",100,0,0,0
"CDK4","",100,0,0,0
"CDK5","",100,0,0,0
"CDK5R1","",100,0,0,0
"CDK5RAP2","",100,0,0,0
"CDK5RAP3","",100,0,0,0
"CDK5_CDK5R1","",100,0,0,0
"CDK6","",100,0,0,0
"CDK7","",100,0,0,0
"CDK8","",100,0,0,0
"CDK9","",100,0,0,0
"CDKL1","",100,0,0,0
"CDKL5","",100,0,0,0
"CDKN1A","",100,0,0,0
"CDKN1B","",100,0,0,0
"CDKN2A","",100,0,0,0
"CDKN2AIP","",100,0,0,0
"CDKN2A_MDM2","",100,0,0,0
"CDKN2B","",100,0,0,0
"CDKN2C","",100,0,0,0
"CDKN2D","",100,0,0,0
"CDKN3","",100,0,0,0
"CDO1","",100,0,0,0
"CDON","",100,0,0,0
"CDON_SPAG9","",100,0,0,0
"CDR2","",100,0,0,0
"CDT1","",100,0,0,0
"CDX2","M",0,100,0,100
"CEBPA","M",0,100,0,100
"CEBPA_FOXO1","",100,0,0,0
"CEBPB","M",0,100,0,100
"CEBPB_FOXO1","",100,0,0,0
"CEBPE","",100,0,0,0
"CELF1","",100,0,0,0
"CELF6","",100,0,0,0
"CENPC","",100,0,0,0
"CENPK","",100,0,0,0
"CENPN","",100,0,0,0
"CENPS_CENPX","",100,0,0,0
"CEP135","",100,0,0,0
"CEP152","",100,0,0,0
"CEP192","",100,0,0,0
"CEP250","",100,0,0,0
"CEP290","",100,0,0,0
"CEP41","",100,0,0,0
"CEP43","",100,0,0,0
"CEP63","",100,0,0,0
"CEP68","",100,0,0,0
"CEP72","",100,0,0,0
"CEP76","",100,0,0,0
"CEP85","",100,0,0,0
"CERK","",100,0,0,0
"CETN2_RAD23B_XPC","",100,0,0,0
"CFAP53","",100,0,0,0
"CFD","",100,0,0,0
"CFH","",100,0,0,0
"CFHR1","",100,0,0,0
"CFI","",100,0,0,0
"CFL1","",100,0,0,0
"CFL2","",100,0,0,0
"CFLAR","",100,0,0,0
"CFLAR_FAS_RIPK1_TNFRSF10A_TNFRSF1A_TNFSF10_TRADD_TRAF2","",100,0,0,0
"CGA","",100,0,0,0
"CGA_TSHB","",100,0,0,0
"CGB8","",100,0,0,0
"CGRRF1","",100,0,0,0
"CHAD","",100,0,0,0
"CHAF1A_CHAF1B_RBBP4","",100,0,0,0
"CHAMP1","",100,0,0,0
"CHD1","",100,0,0,0
"CHD2","",100,0,0,0
"CHD3_CHD4_GATAD2A_GATAD2B_HDAC1_HDAC2_MBD2_MBD3_MTA1_MTA2_MTA3_RBBP4_RBBP7","",100,0,0,0
"CHD8","",100,0,0,0
"CHEBI_15996_CHEBI_16635_CHEBI_33699_EIF1_EIF2S1_EIF2S2_EIF2S3_EIF3A_EIF3B_EIF3C_EIF3D_EIF3E_EIF3F_EIF3G_EIF3H_EIF3I_EIF3J_EIF3K_EIF3L_EIF3M_EIF4A2_EIF4B_EIF4E_EIF4G1_EIF5_FAU_RPS10_RPS11_RPS12_RPS13_RPS14_RPS15_RPS15A_RPS16_RPS17_RPS18_RPS19_RPS2_RPS20_RPS21_RPS23_RPS24_RPS25_RPS26_RPS27_RPS27A_RPS27L_RPS28_RPS29_RPS3_RPS3A_RPS4X_RPS4Y1_RPS4Y2_RPS5_RPS6_RPS7_RPS8_RPS9_RPSA","",100,0,0,0
"CHEBI_15996_CHEBI_2651_EEF1A1","",100,0,0,0
"CHEBI_15996_ETF1_GSPT1","",100,0,0,0
"CHEBI_16038_CHEBI_28494_CHEBI_64482","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DMB","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DOB","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DPB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DQB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DQB2","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DRB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DRB3","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DRB4","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DRB5","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DOA","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DPA1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DQA1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DQA2","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DRA","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DOB","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DPB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DQB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DQB2","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DRB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DRB3","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DRB4","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DRB5","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOB_HLA_DPA1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOB_HLA_DQA1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOB_HLA_DQA2","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DOB_HLA_DRA","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DPB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DQB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DQB2","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DRB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DRB3","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DRB4","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DRB5","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPB1_HLA_DQA1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPB1_HLA_DQA2","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DPB1_HLA_DRA","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DQB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DQB2","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DRB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DRB3","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DRB4","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DRB5","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DQB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DQB2","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DRB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DRB3","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DRB4","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DRB5","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQB1_HLA_DRA","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DQB2_HLA_DRA","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DRA_HLA_DRB1","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DRA_HLA_DRB3","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DRA_HLA_DRB4","",100,0,0,0
"CHEBI_166824_CHEBI_53000_HLA_DRA_HLA_DRB5","",100,0,0,0
"CHEBI_18420_DIS3L_EXOSC1_EXOSC10_EXOSC2_EXOSC3_EXOSC4_EXOSC5_EXOSC6_EXOSC7_EXOSC8_EXOSC9","",100,0,0,0
"CHEK1","",100,0,0,0
"CHEK2","",100,0,0,0
"CHFR","",100,0,0,0
"CHKA","",100,0,0,0
"CHL1","",100,0,0,0
"CHM","",100,0,0,0
"CHN1","",100,0,0,0
"CHN2","",100,0,0,0
"CHP1","",100,0,0,0
"CHRM1","",100,0,0,0
"CHRM2","",100,0,0,0
"CHRM3","",100,0,0,0
"CHRM4","",100,0,0,0
"CHRM5","",100,0,0,0
"CHRNA7","",100,0,0,0
"CHRNB3","",100,0,0,0
"CHUK","",100,0,0,0
"CHUK_IKBKB_IKBKG","",100,0,0,0
"CIB1","",100,0,0,0
"CIB2","",100,0,0,0
"CIC","",100,0,0,0
"CIITA","",100,0,0,0
"CILK1","",100,0,0,0
"CISD2","",100,0,0,0
"CISH","",100,0,0,0
"CIT","",100,0,0,0
"CKB","",100,0,0,0
"CKS1B","",100,0,0,0
"CKS2","",100,0,0,0
"CLASP1","",100,0,0,0
"CLASP2","",100,0,0,0
"CLCC1","",100,0,0,0
"CLCF1","",100,0,0,0
"CLIP1","",100,0,0,0
"CLK1","",100,0,0,0
"CLK2","",100,0,0,0
"CLK3","",100,0,0,0
"CLK4","",100,0,0,0
"CLN8","",100,0,0,0
"CLOCK","M",0,100,0,100
"CLSPN","",100,0,0,0
"CLU","",100,0,0,0
"CLUL1","",100,0,0,0
"CMA1","",100,0,0,0
"CMC1_COA1_COA3_COX14_TIMM21","",100,0,0,0
"CMTM4","",100,0,0,0
"CMTM6","",100,0,0,0
"CNKSR1","",100,0,0,0
"CNKSR2","",100,0,0,0
"CNOT1_CNOT10_CNOT11_CNOT2_CNOT3_CNOT4_CNOT6_CNOT6L_CNOT7_CNOT8_CNOT9_TNKS1BP1","",100,0,0,0
"CNOT4","",100,0,0,0
"CNOT9","",100,0,0,0
"CNP","",100,0,0,0
"CNR1","",100,0,0,0
"CNR2","",100,0,0,0
"CNTF","",100,0,0,0
"CNTFR","",100,0,0,0
"CNTN1","",100,0,0,0
"CNTN6","",100,0,0,0
"CNTNAP1","",100,0,0,0
"CNTNAP2","",100,0,0,0
"CNTRL","",100,0,0,0
"COL11A1","",100,0,0,0
"COL18A1","",100,0,0,0
"COL1A1","",100,0,0,0
"COL1A2","",100,0,0,0
"COL21A1","",100,0,0,0
"COL2A1","",100,0,0,0
"COL3A1","",100,0,0,0
"COL4A1","",100,0,0,0
"COL4A2","",100,0,0,0
"COL4A3","",100,0,0,0
"COL4A4","",100,0,0,0
"COL4A5","",100,0,0,0
"COL4A6","",100,0,0,0
"COL5A1","",100,0,0,0
"COL5A2","",100,0,0,0
"COL5A3","",100,0,0,0
"COL6A1","",100,0,0,0
"COL6A2","",100,0,0,0
"COL6A3","",100,0,0,0
"COLEC11","",100,0,0,0
"COLGALT1","",100,0,0,0
"COLGALT2","",100,0,0,0
"COMMD1_CUL2_ELOB_ELOC_SOCS1","",100,0,0,0
"COMP","",100,0,0,0
"COP1","",100,0,0,0
"COP1_CUL4A_DDB1_DET1_RBX1","",100,0,0,0
"COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS7B_GPS1","",100,0,0,0
"COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS8_GPS1","",100,0,0,0
"COPS2_COPS3_COPS4_COPS5_COPS6_COPS7B_COPS8_GPS1","",100,0,0,0
"COPS3","",100,0,0,0
"COPS5","",100,0,0,0
"CORT","",100,0,0,0
"COX5B","",100,0,0,0
"CP","",100,0,0,0
"CPM","",100,0,0,0
"CPN1","",100,0,0,0
"CPSF1_CPSF2_CPSF3_CPSF4_FIP1L1","",100,0,0,0
"CR2","",100,0,0,0
"CRADD","",100,0,0,0
"CRB3","",100,0,0,0
"CRBN","",100,0,0,0
"CRBN_CUL4A_DDB1_RBX1","",100,0,0,0
"CREB1","M",0,100,0,100
"CREB5","",100,0,0,0
"CREBBP","M",0,100,0,100
"CREBBP_EP300","",100,0,0,0
"CREBBP_EP300_KAT2B","",100,0,0,0
"CREM","M",0,100,0,100
"CRH","",100,0,0,0
"CRHR1","",100,0,0,0
"CRIPTO","",100,0,0,0
"CRK","",100,0,0,0
"CRKL","",100,0,0,0
"CRLF1","",100,0,0,0
"CRLF2","",100,0,0,0
"CRP","",100,0,0,0
"CRTC2","",100,0,0,0
"CRTC3","",100,0,0,0
"CRY1","",100,0,0,0
"CRY2","",100,0,0,0
"CRYAA","",100,0,0,0
"CRYAB","",100,0,0,0
"CRYAB_CUL1_FBXO4_SKP1","",100,0,0,0
"CRYBB2","",100,0,0,0
"CSAG3","",100,0,0,0
"CSDE1","",100,0,0,0
"CSF1","",100,0,0,0
"CSF1R","",100,0,0,0
"CSF2","",100,0,0,0
"CSF2RA","",100,0,0,0
"CSF2RA_CSF2RB","",100,0,0,0
"CSF3","",100,0,0,0
"CSF3R","",100,0,0,0
"CSH1","",100,0,0,0
"CSK","",100,0,0,0
"CSKMT","",100,0,0,0
"CSMD1","",100,0,0,0
"CSN1S1","",100,0,0,0
"CSNK1A1","",100,0,0,0
"CSNK1A1L","",100,0,0,0
"CSNK1D","",100,0,0,0
"CSNK1E","",100,0,0,0
"CSNK1G1","",100,0,0,0
"CSNK1G2","",100,0,0,0
"CSNK1G3","",100,0,0,0
"CSNK2A1","",100,0,0,0
"CSNK2A1_CSNK2B","",100,0,0,0
"CSNK2A2","",100,0,0,0
"CSNK2A3","",100,0,0,0
"CSNK2B","",100,0,0,0
"CSRP3","",100,0,0,0
"CTBP1","",100,0,0,0
"CTDNEP1","",100,0,0,0
"CTDP1","",100,0,0,0
"CTDSP1","",100,0,0,0
"CTDSP2","",100,0,0,0
"CTDSPL","",100,0,0,0
"CTDSPL2","",100,0,0,0
"CTF1","",100,0,0,0
"CTNNA1","",100,0,0,0
"CTNNA2","",100,0,0,0
"CTNNA3","",100,0,0,0
"CTNNB1","M",0,100,0,100
"CTNNBIP1","",100,0,0,0
"CTNND1","",100,0,0,0
"CTNND2","",100,0,0,0
"CTSB","",100,0,0,0
"CTSD","",100,0,0,0
"CTSE","",100,0,0,0
"CTSG","",100,0,0,0
"CTSH","",100,0,0,0
"CTSK","",100,0,0,0
"CTSL","",100,0,0,0
"CTSS","",100,0,0,0
"CTTN","",100,0,0,0
"CTTNBP2","",100,0,0,0
"CTTNBP2NL","",100,0,0,0
"CUL1","",100,0,0,0
"CUL1_FBXL3_SKP1","",100,0,0,0
"CUL1_FBXO31_RBX1_SKP1","",100,0,0,0
"CUL1_FBXW2_SKP1","",100,0,0,0
"CUL1_FBXW7_PRKN","",100,0,0,0
"CUL1_FBXW7_RBX1_SKP1","",100,0,0,0
"CUL1_FBXW7_SKP1","",100,0,0,0
"CUL1_RBX1_SKP1","",100,0,0,0
"CUL1_RBX1_SKP1_SKP2","",100,0,0,0
"CUL1_SKP1_SKP2","",100,0,0,0
"CUL2","",100,0,0,0
"CUL2_ELOB_ELOC_RBX1_VHL","",100,0,0,0
"CUL3","",100,0,0,0
"CUL3_RBX1","",100,0,0,0
"CUL3_RBX1_SKP1","",100,0,0,0
"CUL4A","",100,0,0,0
"CUL4A_DDB1_DDB2_RBX1","",100,0,0,0
"CUL4A_DDB1_DTL","",100,0,0,0
"CUL4A_DDB1_ERCC8","",100,0,0,0
"CUL4A_DDB1_RBX1","",100,0,0,0
"CUL5","",100,0,0,0
"CUL5_ELOA_ELOB_ELOC_RBX1","",100,0,0,0
"CUL5_ELOB_ELOC_RNF7","",100,0,0,0
"CUL7_RBX1_SKP1","",100,0,0,0
"CUL9","",100,0,0,0
"CUX2","",100,0,0,0
"CX3CL1","",100,0,0,0
"CXCL1","",100,0,0,0
"CXCL10","",100,0,0,0
"CXCL11","",100,0,0,0
"CXCL12","",100,0,0,0
"CXCL13","",100,0,0,0
"CXCL14","",100,0,0,0
"CXCL16","",100,0,0,0
"CXCL17","",100,0,0,0
"CXCL2","",100,0,0,0
"CXCL3","",100,0,0,0
"CXCL5","",100,0,0,0
"CXCL6","",100,0,0,0
"CXCL8","",100,0,0,0
"CXCL9","",100,0,0,0
"CXCR4","",100,0,0,0
"CXXC4","",100,0,0,0
"CXXC5","",100,0,0,0
"CYCS","",100,0,0,0
"CYFIP1","",100,0,0,0
"CYLD","",100,0,0,0
"CYSLTR1","",100,0,0,0
"CYSLTR2","",100,0,0,0
"CYTH2","",100,0,0,0
"DAAM1","",100,0,0,0
"DAB1","",100,0,0,0
"DAB2","",100,0,0,0
"DAB2IP","",100,0,0,0
"DACH2","",100,0,0,0
"DACT1","",100,0,0,0
"DACT2","",100,0,0,0
"DAG1","",100,0,0,0
"DAP3","",100,0,0,0
"DAPK1","",100,0,0,0
"DAPK2","",100,0,0,0
"DAPK3","",100,0,0,0
"DAXX","",100,0,0,0
"DCAF1","",100,0,0,0
"DCAF11","",100,0,0,0
"DCAF12","",100,0,0,0
"DCAF15","",100,0,0,0
"DCAF1_DDB1_UBR5","",100,0,0,0
"DCAF4","",100,0,0,0
"DCAF7","",100,0,0,0
"DCC","",100,0,0,0
"DCK","",100,0,0,0
"DCLK1","",100,0,0,0
"DCLRE1B","",100,0,0,0
"DCLRE1C","",100,0,0,0
"DCN","",100,0,0,0
"DCST1","",100,0,0,0
"DCTN6","",100,0,0,0
"DDB1","",100,0,0,0
"DDB1_DDB2","",100,0,0,0
"DDB2","",100,0,0,0
"DDIT3","M",0,100,0,100
"DDIT4","",100,0,0,0
"DDR1","",100,0,0,0
"DDR2","",100,0,0,0
"DDX1","",100,0,0,0
"DDX17","",100,0,0,0
"DDX17_DDX5","",100,0,0,0
"DDX20","",100,0,0,0
"DDX21","",100,0,0,0
"DDX3X","",100,0,0,0
"DDX41","",100,0,0,0
"DDX5","",100,0,0,0
"DDX6","",100,0,0,0
"DEF6","",100,0,0,0
"DEFB4B","",100,0,0,0
"DENND3","",100,0,0,0
"DENND4A","",100,0,0,0
"DEPDC5_NPRL2_NPRL3","",100,0,0,0
"DEPTOR","",100,0,0,0
"DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR","",100,0,0,0
"DFFA","",100,0,0,0
"DGCR8","",100,0,0,0
"DHCR24","",100,0,0,0
"DHH","",100,0,0,0
"DHPS","",100,0,0,0
"DHX58","",100,0,0,0
"DHX9","",100,0,0,0
"DIABLO","",100,0,0,0
"DIAPH1","",100,0,0,0
"DIAPH3","",100,0,0,0
"DIP2A","",100,0,0,0
"DISC1","",100,0,0,0
"DISP1","",100,0,0,0
"DISP2","",100,0,0,0
"DISP3","",100,0,0,0
"DIXDC1","",100,0,0,0
"DKC1","",100,0,0,0
"DKK1","",100,0,0,0
"DKK2","",100,0,0,0
"DKK4","",100,0,0,0
"DLC1","",100,0,0,0
"DLG1","",100,0,0,0
"DLG3","",100,0,0,0
"DLG4","",100,0,0,0
"DLGAP1","",100,0,0,0
"DLGAP2","",100,0,0,0
"DLGAP3","",100,0,0,0
"DLGAP4","",100,0,0,0
"DLGAP5","",100,0,0,0
"DLK1","",100,0,0,0
"DLK2","",100,0,0,0
"DLL1","",100,0,0,0
"DLL3","",100,0,0,0
"DLL4","",100,0,0,0
"DLX2","",100,0,0,0
"DLX5","M",0,100,0,100
"DMC1","",100,0,0,0
"DMPK","",100,0,0,0
"DMXL2","",100,0,0,0
"DNAJB1","",100,0,0,0
"DNAJB12","",100,0,0,0
"DNAJB9","",100,0,0,0
"DNAJC3","",100,0,0,0
"DNAJC5","",100,0,0,0
"DNAJC6","",100,0,0,0
"DNER","",100,0,0,0
"DNM1","",100,0,0,0
"DNM1L","",100,0,0,0
"DNM2","",100,0,0,0
"DNMBP","",100,0,0,0
"DNMT3A","M",0,100,0,100
"DNPEP","",100,0,0,0
"DOC2A","",100,0,0,0
"DOCK1","",100,0,0,0
"DOCK10","",100,0,0,0
"DOCK3","",100,0,0,0
"DOCK4","",100,0,0,0
"DOCK6","",100,0,0,0
"DOCK7","",100,0,0,0
"DOCK8","",100,0,0,0
"DOK1","",100,0,0,0
"DOK3","",100,0,0,0
"DOK4","",100,0,0,0
"DOK7","",100,0,0,0
"DOT1L","",100,0,0,0
"DPF2","",100,0,0,0
"DPH5","",100,0,0,0
"DPP10","",100,0,0,0
"DPP3","",100,0,0,0
"DPP6","",100,0,0,0
"DPYSL2","",100,0,0,0
"DPYSL5","",100,0,0,0
"DRAP1","",100,0,0,0
"DRD1","",100,0,0,0
"DRD2","",100,0,0,0
"DRD3","",100,0,0,0
"DRD4","",100,0,0,0
"DRD5","",100,0,0,0
"DSCAM","",100,0,0,0
"DSCAML1","",100,0,0,0
"DTD1","",100,0,0,0
"DTL","",100,0,0,0
"DTNBP1","",100,0,0,0
"DTX1","",100,0,0,0
"DTX3L","",100,0,0,0
"DTX4","",100,0,0,0
"DUSP1","",100,0,0,0
"DUSP10","",100,0,0,0
"DUSP12","",100,0,0,0
"DUSP14","",100,0,0,0
"DUSP16","",100,0,0,0
"DUSP19","",100,0,0,0
"DUSP2","",100,0,0,0
"DUSP22","",100,0,0,0
"DUSP23","",100,0,0,0
"DUSP26","",100,0,0,0
"DUSP3","",100,0,0,0
"DUSP4","",100,0,0,0
"DUSP5","",100,0,0,0
"DUSP6","",100,0,0,0
"DUSP7","",100,0,0,0
"DUSP8","",100,0,0,0
"DUSP9","",100,0,0,0
"DVL1","",100,0,0,0
"DVL1P1","",100,0,0,0
"DVL2","",100,0,0,0
"DVL3","",100,0,0,0
"DYDC1","",100,0,0,0
"DYNLL1","",100,0,0,0
"DYNLL2","",100,0,0,0
"DYNLT1","",100,0,0,0
"DYRK1A","",100,0,0,0
"DYRK1B","",100,0,0,0
"DYRK2","",100,0,0,0
"DYRK3","",100,0,0,0
"DZIP3","",100,0,0,0
"E2F1","M",0,100,0,100
"E2F2","M",0,100,0,100
"E2F3","M",0,100,0,100
"E2F4","M",0,100,0,100
"E2F4_SMAD3","",100,0,0,0
"E2F5","",100,0,0,0
"E2F6","M",0,0,100,-100
"E2F7","",100,0,0,0
"E4F1","",100,0,0,0
"EAF1","",100,0,0,0
"EAF2","",100,0,0,0
"EBI3","",100,0,0,0
"ECE1","",100,0,0,0
"ECSIT","",100,0,0,0
"ECT2","",100,0,0,0
"EDA","",100,0,0,0
"EDN1","",100,0,0,0
"EDN2","",100,0,0,0
"EDN3","",100,0,0,0
"EDNRA","",100,0,0,0
"EDNRB","",100,0,0,0
"EED_EZH2_RBBP4_SUZ12","",100,0,0,0
"EEF1A1","",100,0,0,0
"EEF1B2_EEF1D_EEF1G","",100,0,0,0
"EEF1E1","",100,0,0,0
"EEF2","",100,0,0,0
"EEF2K","",100,0,0,0
"EFEMP2","",100,0,0,0
"EFHC1","",100,0,0,0
"EFNA1","",100,0,0,0
"EFNA2","",100,0,0,0
"EFNA3","",100,0,0,0
"EFNA4","",100,0,0,0
"EFNA5","",100,0,0,0
"EFNB1","",100,0,0,0
"EFNB2","",100,0,0,0
"EFNB3","",100,0,0,0
"EFR3A","",100,0,0,0
"EFR3B","",100,0,0,0
"EGF","",100,0,0,0
"EGFR","",40,60,0,60
"EGFR_ERBB3","",100,0,0,0
"EGLN1","",100,0,0,0
"EGLN2","",100,0,0,0
"EGLN3","",100,0,0,0
"EGR1","M",0,100,0,100
"EHMT1","",100,0,0,0
"EHMT2","",100,0,0,0
"EID1","",100,0,0,0
"EID2","",100,0,0,0
"EIF1","",100,0,0,0
"EIF1AX","",100,0,0,0
"EIF1AY","",100,0,0,0
"EIF1B","",100,0,0,0
"EIF2A","",100,0,0,0
"EIF2AK1","",100,0,0,0
"EIF2AK2","",100,0,0,0
"EIF2AK3","",100,0,0,0
"EIF2AK4","",100,0,0,0
"EIF2B1","",100,0,0,0
"EIF2B2","",100,0,0,0
"EIF2B3","",100,0,0,0
"EIF2B4","",100,0,0,0
"EIF2B5","",100,0,0,0
"EIF2S2","",100,0,0,0
"EIF3A_EIF3B_EIF3C_EIF3D_EIF3E_EIF3F_EIF3G_EIF3H_EIF3I_EIF3J_EIF3K_EIF3L_EIF3M","",100,0,0,0
"EIF3E","",100,0,0,0
"EIF3F","",100,0,0,0
"EIF3J","",100,0,0,0
"EIF4B","",100,0,0,0
"EIF4E","",100,0,0,0
"EIF4EBP1","",100,0,0,0
"EIF4EBP2","",100,0,0,0
"EIF4EBP3","",100,0,0,0
"EIF4G2","",100,0,0,0
"EIF4H","",100,0,0,0
"EIF5","",100,0,0,0
"EIF5B","",100,0,0,0
"EIF6","",100,0,0,0
"ELANE","",100,0,0,0
"ELAVL1","",100,0,0,0
"ELAVL2","",100,0,0,0
"ELAVL3","",100,0,0,0
"ELAVL4","",100,0,0,0
"ELMO1","",100,0,0,0
"ELMO2","",100,0,0,0
"ELOC","",100,0,0,0
"ELP1","",100,0,0,0
"ELP1_ELP2_ELP3_ELP4_ELP5_ELP6","",100,0,0,0
"EMSY","",100,0,0,0
"ENC1","",100,0,0,0
"ENHO","",100,0,0,0
"ENPEP","",100,0,0,0
"ENPP1","",100,0,0,0
"ENSA","",100,0,0,0
"EP300","M",0,100,0,100
"EP300_JMY","",100,0,0,0
"EP300_SMAD2_STAT3","",100,0,0,0
"EP400","",100,0,0,0
"EPAS1","M",0,100,0,100
"EPB41","",100,0,0,0
"EPGN","",100,0,0,0
"EPHA2","",100,0,0,0
"EPHA3","",100,0,0,0
"EPHA4","",100,0,0,0
"EPHA5","",100,0,0,0
"EPHA7","",100,0,0,0
"EPHB1","",100,0,0,0
"EPHB2","",100,0,0,0
"EPHB3","",100,0,0,0
"EPHB4","",100,0,0,0
"EPHB6","",100,0,0,0
"EPM2A","",100,0,0,0
"EPN1","",100,0,0,0
"EPO","",100,0,0,0
"EPOR","",100,0,0,0
"EPO_EPOR","",100,0,0,0
"EPS15","",100,0,0,0
"EPX","",100,0,0,0
"ERBB2","",100,0,0,0
"ERBB3","",100,0,0,0
"ERBB4","",100,0,0,0
"ERBIN","",100,0,0,0
"ERC1","",100,0,0,0
"ERCC2","",100,0,0,0
"ERCC5","",100,0,0,0
"ERCC6","",100,0,0,0
"ERCC8","",100,0,0,0
"EREG","",100,0,0,0
"ERG","M",100,0,0,0
"ERGIC1","",100,0,0,0
"ERLIN1_ERLIN2","",100,0,0,0
"ERN1","",100,0,0,0
"ERO1A","",100,0,0,0
"ERO1B","",100,0,0,0
"ERP44","",100,0,0,0
"ERRFI1","",100,0,0,0
"ESCO1","",100,0,0,0
"ESPL1","",100,0,0,0
"ESPN","",100,0,0,0
"ESR1","M",0,100,0,100
"ESR2","M",0,100,0,100
