"Node1","Sign","Node2","Weight"
"Perturbation",1,"SIRT2",0
"Perturbation",1,"SIRT3",0
"Perturbation",1,"SIRT4",0
"Perturbation",1,"SIRT5",0
"Perturbation",1,"SIRT6",0
"Perturbation",1,"SIRT7",0
"Perturbation",1,"SIVA1",0
"Perturbation",1,"SIX1",0
"Perturbation",1,"SIX3",0
"Perturbation",1,"SKA1_SKA2_SKA3",0
"Perturbation",1,"SKI",0
"Perturbation",1,"SKIL",0
"Perturbation",1,"SKOR1",0
"Perturbation",1,"SKP1",0
"Perturbation",1,"SKP2",0
"Perturbation",1,"SLA",0
"Perturbation",1,"SLA2",0
"Perturbation",1,"SLBP",0
"Perturbation",1,"SLC18A2",0
"Perturbation",1,"SLC2A4RG",0
"Perturbation",1,"SLC30A9",0
"Perturbation",1,"SLC9A1",0
"Perturbation",1,"SLIT1",0
"Perturbation",1,"SLIT2",0
"Perturbation",1,"SLIT3",0
"Perturbation",1,"SLITRK5",0
"Perturbation",1,"SLK",0
"Perturbation",1,"SLN",0
"Perturbation",1,"SLX4",0
"Perturbation",1,"SMAD1",60
"Perturbation",1,"SMAD1_SMAD4",0
"Perturbation",1,"SMAD2",60
"Perturbation",1,"SMAD2_SMAD4",0
"Perturbation",1,"SMAD3",60
"Perturbation",1,"SMAD3_SMAD4",0
"Perturbation",1,"SMAD4",60
"Perturbation",1,"SMAD4_SMAD5",0
"Perturbation",1,"SMAD4_SMAD9",0
"Perturbation",1,"SMAD5",40
"Perturbation",1,"SMAD6",0
"Perturbation",1,"SMAD7",0
"Perturbation",1,"SMAD9",0
"Perturbation",1,"SMARCA2",0
"Perturbation",1,"SMARCA4",0
"Perturbation",1,"SMARCAD1",0
"Perturbation",1,"SMARCB1",0
"Perturbation",1,"SMARCD3",0
"Perturbation",1,"SMC3",0
"Perturbation",1,"SMCR8",0
"Perturbation",1,"SMG1",0
"Perturbation",1,"SMO",0
"Perturbation",1,"SMURF1",0
"Perturbation",1,"SMURF2",0
"Perturbation",1,"SMYD2",0
"Perturbation",1,"SMYD3",0
"Perturbation",1,"SNAP91",0
"Perturbation",1,"SNAPIN",0
"Perturbation",1,"SNCA",0
"Perturbation",1,"SNCAIP",0
"Perturbation",1,"SNCB",0
"Perturbation",1,"SND1",0
"Perturbation",1,"SNF8",0
"Perturbation",1,"SNIP1",0
"Perturbation",1,"SNPH",0
"Perturbation",1,"SNTA1",0
"Perturbation",1,"SNTB1",0
"Perturbation",1,"SNUPN",0
"Perturbation",1,"SNW1",0
"Perturbation",1,"SNX5",0
"Perturbation",1,"SNX6",0
"Perturbation",1,"SNX8",0
"Perturbation",1,"SNX9",0
"Perturbation",1,"SOCS1",0
"Perturbation",1,"SOCS2",0
"Perturbation",1,"SOCS3",0
"Perturbation",1,"SOCS4",0
"Perturbation",1,"SOCS5",0
"Perturbation",1,"SOCS6",0
"Perturbation",1,"SOD1",0
"Perturbation",1,"SORBS1",0
"Perturbation",1,"SORT1",0
"Perturbation",1,"SOS1",0
"Perturbation",1,"SOS2",0
"Perturbation",1,"SOST",0
"Perturbation",1,"SOX10",0
"Perturbation",1,"SOX17",60
"Perturbation",1,"SOX2",40
"Perturbation",1,"SOX3",0
"Perturbation",1,"SOX4",0
"Perturbation",1,"SOX6",0
"Perturbation",1,"SOX9",60
"Perturbation",1,"SP1",60
"Perturbation",1,"SP2",0
"Perturbation",1,"SP3",60
"Perturbation",1,"SP4",60
"Perturbation",1,"SPAG11B",0
"Perturbation",1,"SPAG5",0
"Perturbation",1,"SPAG9",0
"Perturbation",1,"SPART",0
"Perturbation",1,"SPATA13",0
"Perturbation",1,"SPC25",0
"Perturbation",1,"SPDYA",0
"Perturbation",1,"SPEG",0
"Perturbation",1,"SPEN",0
"Perturbation",1,"SPHK2",0
"Perturbation",1,"SPI1",60
"Perturbation",1,"SPIB",0
"Perturbation",1,"SPNS1",0
"Perturbation",1,"SPOP",0
"Perturbation",1,"SPP1",0
"Perturbation",1,"SPRED1",0
"Perturbation",1,"SPRY1",0
"Perturbation",1,"SPRY2",0
"Perturbation",1,"SPRY4",0
"Perturbation",1,"SPSB2",0
"Perturbation",1,"SPX",0
"Perturbation",1,"SQSTM1",0
"Perturbation",1,"SRC",0
"Perturbation",1,"SRCAP",0
"Perturbation",1,"SRF",60
"Perturbation",1,"SRGAP1",0
"Perturbation",1,"SRGAP2",0
"Perturbation",1,"SRGAP3",0
"Perturbation",1,"SRI",0
"Perturbation",1,"SRMS",0
"Perturbation",1,"SRP19",0
"Perturbation",1,"SRP54",0
"Perturbation",1,"SRP72",0
"Perturbation",1,"SRPK1",0
"Perturbation",1,"SRPK2",0
"Perturbation",1,"SRSF11",0
"Perturbation",1,"SRSF3",0
"Perturbation",1,"SRSF7",0
"Perturbation",1,"SS18L1",0
"Perturbation",1,"SSBP1",0
"Perturbation",1,"SSH1",0
"Perturbation",1,"SSH2",0
"Perturbation",1,"SSH3",0
"Perturbation",1,"SSRP1_SUPT16H",0
"Perturbation",1,"SST",0
"Perturbation",1,"SSTR1",0
"Perturbation",1,"SSTR2",0
"Perturbation",1,"SSTR3",0
"Perturbation",1,"SSTR4",0
"Perturbation",1,"SSTR5",0
"Perturbation",1,"SSU72",0
"Perturbation",1,"ST6GAL1",0
"Perturbation",1,"STAG2",0
"Perturbation",1,"STAP1",0
"Perturbation",1,"STARD13",0
"Perturbation",1,"STARD8",0
"Perturbation",1,"STAT1",0
"Perturbation",1,"STAT2",60
"Perturbation",1,"STAT3",60
"Perturbation",1,"STAT4",0
"Perturbation",1,"STAT5A",40
"Perturbation",1,"STAT6",40
"Perturbation",1,"STIL",0
"Perturbation",1,"STIM1",0
"Perturbation",1,"STIP1",0
"Perturbation",1,"STK10",0
"Perturbation",1,"STK11",0
"Perturbation",1,"STK17A",0
"Perturbation",1,"STK24",0
"Perturbation",1,"STK25",0
"Perturbation",1,"STK26",0
"Perturbation",1,"STK3",0
"Perturbation",1,"STK33",0
"Perturbation",1,"STK36",0
"Perturbation",1,"STK38",0
"Perturbation",1,"STK38L",0
"Perturbation",1,"STK39",0
"Perturbation",1,"STK4",0
"Perturbation",1,"STK40",0
"Perturbation",1,"STMN1",0
"Perturbation",1,"STOM",0
"Perturbation",1,"STOML2",0
"Perturbation",1,"STON2",0
"Perturbation",1,"STRN",0
"Perturbation",1,"STRN4",0
"Perturbation",1,"STT3A",0
"Perturbation",1,"STT3B",0
"Perturbation",1,"STUB1",0
"Perturbation",1,"STX10_STX16_VAMP3_VTI1A",0
"Perturbation",1,"STX3",0
"Perturbation",1,"STX5",0
"Perturbation",1,"STXBP1",0
"Perturbation",1,"STXBP2",0
"Perturbation",1,"STXBP4",0
"Perturbation",1,"STXBP6",0
"Perturbation",1,"STYK1",0
"Perturbation",1,"STYX",0
"Perturbation",1,"SUB1",0
"Perturbation",1,"SUFU",0
"Perturbation",1,"SUGT1",0
"Perturbation",1,"SUMO1",0
"Perturbation",1,"SUMO2",0
"Perturbation",1,"SUMO3",0
"Perturbation",1,"SUN1",0
"Perturbation",1,"SUN2",0
"Perturbation",1,"SUPT20H",0
"Perturbation",1,"SUV39H1",0
"Perturbation",1,"SUV39H2",0
"Perturbation",1,"SV2A",0
"Perturbation",1,"SVIP",0
"Perturbation",1,"SYBU",0
"Perturbation",1,"SYDE2",0
"Perturbation",1,"SYK",0
"Perturbation",1,"SYMPK",0
"Perturbation",1,"SYN1",0
"Perturbation",1,"SYN2",0
"Perturbation",1,"SYN3",0
"Perturbation",1,"SYNE1",0
"Perturbation",1,"SYNGAP1",0
"Perturbation",1,"SYNJ1",0
"Perturbation",1,"SYNJ2BP",0
"Perturbation",1,"SYP",0
"Perturbation",1,"SYT1",0
"Perturbation",1,"SYVN1",0
"Perturbation",1,"TAB1",0
"Perturbation",1,"TAB2",0
"Perturbation",1,"TAB3",0
"Perturbation",1,"TAC1",0
"Perturbation",1,"TAC3",0
"Perturbation",1,"TAC4",0
"Perturbation",1,"TACR1",0
"Perturbation",1,"TACR2",0
"Perturbation",1,"TACR3",0
"Perturbation",1,"TACSTD2",0
"Perturbation",1,"TAF1",40
"Perturbation",1,"TAF12",0
"Perturbation",1,"TAF1A_TAF1B_TAF1C_TAF1D_TBP",0
"Perturbation",1,"TAF1_TAF10_TAF11_TAF12_TAF13_TAF2_TAF3_TAF4_TAF5_TAF6_TAF7_TAF8_TAF9_TBP",0
"Perturbation",1,"TAF4",0
"Perturbation",1,"TAGAP",0
"Perturbation",1,"TAGLN2",0
"Perturbation",1,"TAL1",60
"Perturbation",1,"TANC2",0
"Perturbation",1,"TANK",0
"Perturbation",1,"TAOK1",0
"Perturbation",1,"TAOK2",0
"Perturbation",1,"TAOK3",0
"Perturbation",1,"TARBP2",0
"Perturbation",1,"TARDBP",0
"Perturbation",1,"TASP1",0
"Perturbation",1,"TAX1BP1",0
"Perturbation",1,"TBK1",0
"Perturbation",1,"TBKBP1",0
"Perturbation",1,"TBL1X",0
"Perturbation",1,"TBL1XR1",0
"Perturbation",1,"TBL1Y",0
"Perturbation",1,"TBR1",0
"Perturbation",1,"TBX2",60
"Perturbation",1,"TBXA2R",0
"Perturbation",1,"TCEA1",0
"Perturbation",1,"TCF3",60
"Perturbation",1,"TCF7",0
"Perturbation",1,"TCL1A",0
"Perturbation",1,"TCL1B",0
"Perturbation",1,"TCOF1",0
"Perturbation",1,"TDG",0
"Perturbation",1,"TDP2",0
"Perturbation",1,"TEC",0
"Perturbation",1,"TEK",0
"Perturbation",1,"TELO2",0
"Perturbation",1,"TERB1",0
"Perturbation",1,"TERB2",0
"Perturbation",1,"TERF2",0
"Perturbation",1,"TESK1",0
"Perturbation",1,"TESK2",0
"Perturbation",1,"TET2",0
"Perturbation",1,"TET3",0
"Perturbation",1,"TF",0
"Perturbation",1,"TFAP2B",0
"Perturbation",1,"TFAP4",60
"Perturbation",1,"TFF2",0
"Perturbation",1,"TFG",0
"Perturbation",1,"TFPI",0
"Perturbation",1,"TG",0
"Perturbation",1,"TGFA",0
"Perturbation",1,"TGFB1",0
"Perturbation",1,"TGFB1I1",0
"Perturbation",1,"TGFB2",0
"Perturbation",1,"TGFB3",0
"Perturbation",1,"TGFBI",0
"Perturbation",1,"TGFBR1",0
"Perturbation",1,"TGFBR1_TGFBR2",0
"Perturbation",1,"TGFBR2",0
"Perturbation",1,"TGFBRAP1_VPS11_VPS16_VPS18_VPS33A_VPS8",0
"Perturbation",1,"TGIF1",0
"Perturbation",1,"TGM2",0
"Perturbation",1,"THBS1",0
"Perturbation",1,"THBS2",0
"Perturbation",1,"THBS3",0
"Perturbation",1,"THBS4",0
"Perturbation",1,"THEM4",0
"Perturbation",1,"THPO",0
"Perturbation",1,"THRA",60
"Perturbation",1,"THRAP3",0
"Perturbation",1,"THRB",0
"Perturbation",1,"THRSP",0
"Perturbation",1,"THY1",0
"Perturbation",1,"TIA1",0
"Perturbation",1,"TIAL1",0
"Perturbation",1,"TIAM1",0
"Perturbation",1,"TIAM2",0
"Perturbation",1,"TICAM1",0
"Perturbation",1,"TICAM2",0
"Perturbation",1,"TIE1",0
"Perturbation",1,"TIGIT",0
"Perturbation",1,"TIMD4",0
"Perturbation",1,"TIMELESS",0
"Perturbation",1,"TIMP1",0
"Perturbation",1,"TIMP2",0
"Perturbation",1,"TIMP3",0
"Perturbation",1,"TIPIN",0
"Perturbation",1,"TIPRL",0
"Perturbation",1,"TIRAP",0
"Perturbation",1,"TJP1",0
"Perturbation",1,"TJP2",0
"Perturbation",1,"TLE1",0
"Perturbation",1,"TLE2",0
"Perturbation",1,"TLE4",0
"Perturbation",1,"TLE5",0
"Perturbation",1,"TLK1",0
"Perturbation",1,"TLK2",0
"Perturbation",1,"TLN1",0
"Perturbation",1,"TLR10",0
"Perturbation",1,"TLR1_TLR2",0
"Perturbation",1,"TLR2",0
"Perturbation",1,"TLR2_TLR6",0
"Perturbation",1,"TLR3",0
"Perturbation",1,"TLR4",0
"Perturbation",1,"TLR5",0
"Perturbation",1,"TLR7",0
"Perturbation",1,"TLR8",0
"Perturbation",1,"TLR9",0
"Perturbation",1,"TLX1",0
"Perturbation",1,"TLX3",0
"Perturbation",1,"TM4SF1",0
"Perturbation",1,"TM9SF4",0
"Perturbation",1,"TMED10",0
"Perturbation",1,"TMED5",0
"Perturbation",1,"TMIGD2",0
"Perturbation",1,"TMOD1",0
"Perturbation",1,"TNC",0
"Perturbation",1,"TNF",0
"Perturbation",1,"TNFAIP1",0
"Perturbation",1,"TNFAIP3",0
"Perturbation",1,"TNFRSF10A",0
"Perturbation",1,"TNFRSF10B",0
"Perturbation",1,"TNFRSF13C",0
"Perturbation",1,"TNFRSF14",0
"Perturbation",1,"TNFRSF1A",0
"Perturbation",1,"TNFRSF1B",0
"Perturbation",1,"TNFRSF1B_TNFSF10",0
"Perturbation",1,"TNFRSF21",0
"Perturbation",1,"TNFRSF25",0
"Perturbation",1,"TNFSF10",0
"Perturbation",1,"TNFSF11",0
"Perturbation",1,"TNFSF12",0
"Perturbation",1,"TNFSF13",0
"Perturbation",1,"TNFSF13B",0
"Perturbation",1,"TNFSF14",0
"Perturbation",1,"TNFSF15",0
"Perturbation",1,"TNFSF18",0
"Perturbation",1,"TNFSF4",0
"Perturbation",1,"TNFSF8",0
"Perturbation",1,"TNFSF9",0
"Perturbation",1,"TNF_TNFRSF1A",0
"Perturbation",1,"TNIK",0
"Perturbation",1,"TNIP1",0
"Perturbation",1,"TNK1",0
"Perturbation",1,"TNK2",0
"Perturbation",1,"TNKS",0
"Perturbation",1,"TNKS2",0
"Perturbation",1,"TNPO1",0
"Perturbation",1,"TNRC6B",0
"Perturbation",1,"TOB1",0
"Perturbation",1,"TOB2",0
"Perturbation",1,"TOLLIP",0
"Perturbation",1,"TOMM20_TOMM22_TOMM40_TOMM5_TOMM6_TOMM7_TOMM70",0
"Perturbation",1,"TOMM70",0
"Perturbation",1,"TOP1",0
"Perturbation",1,"TOPBP1",0
"Perturbation",1,"TOPORS",0
"Perturbation",1,"TOR1A",0
"Perturbation",1,"TOR1AIP1",0
"Perturbation",1,"TP53",60
"Perturbation",1,"TP53AIP1",0
"Perturbation",1,"TP53BP1",0
"Perturbation",1,"TP53BP2",0
"Perturbation",1,"TP53INP1",0
"Perturbation",1,"TP53INP2",0
"Perturbation",1,"TP53RK",0
"Perturbation",1,"TP63",60
"Perturbation",1,"TP73",60
"Perturbation",1,"TPBG",0
"Perturbation",1,"TPH1",0
"Perturbation",1,"TPO",0
"Perturbation",1,"TPR",0
"Perturbation",1,"TPSAB1",0
"Perturbation",1,"TPX2",0
"Perturbation",1,"TRADD",0
"Perturbation",1,"TRAF1",0
"Perturbation",1,"TRAF2",0
"Perturbation",1,"TRAF3",0
"Perturbation",1,"TRAF4",0
"Perturbation",1,"TRAF6",0
"Perturbation",1,"TRAF7",0
"Perturbation",1,"TRAPPC9",0
"Perturbation",1,"TRDMT1",0
"Perturbation",1,"TRH",0
"Perturbation",1,"TRHR",0
"Perturbation",1,"TRIB2",0
"Perturbation",1,"TRIB3",0
"Perturbation",1,"TRIM10",0
"Perturbation",1,"TRIM11",0
"Perturbation",1,"TRIM13",0
"Perturbation",1,"TRIM17",0
"Perturbation",1,"TRIM2",0
"Perturbation",1,"TRIM21",0
"Perturbation",1,"TRIM23",0
"Perturbation",1,"TRIM24",0
"Perturbation",1,"TRIM25",0
"Perturbation",1,"TRIM26",0
"Perturbation",1,"TRIM27",0
"Perturbation",1,"TRIM28",0
"Perturbation",1,"TRIM3",0
"Perturbation",1,"TRIM31",0
"Perturbation",1,"TRIM32",0
"Perturbation",1,"TRIM33",0
"Perturbation",1,"TRIM38",0
"Perturbation",1,"TRIM39",0
"Perturbation",1,"TRIM4",0
"Perturbation",1,"TRIM41",0
"Perturbation",1,"TRIM47",0
"Perturbation",1,"TRIM56",0
"Perturbation",1,"TRIM58",0
"Perturbation",1,"TRIM59",0
"Perturbation",1,"TRIM62",0
"Perturbation",1,"TRIM63",0
"Perturbation",1,"TRIM65",0
"Perturbation",1,"TRIM68",0
"Perturbation",1,"TRIM7",0
"Perturbation",1,"TRIM71",0
"Perturbation",1,"TRIM72",0
"Perturbation",1,"TRIM8",0
"Perturbation",1,"TRIM9",0
"Perturbation",1,"TRIO",0
"Perturbation",1,"TRIP10",0
"Perturbation",1,"TRIP11",0
"Perturbation",1,"TRIP12",0
"Perturbation",1,"TRIP13",0
"Perturbation",1,"TRPC1",0
"Perturbation",1,"TRPC3",0
"Perturbation",1,"TRPC4",0
"Perturbation",1,"TRPC4AP",0
"Perturbation",1,"TRPC5",0
"Perturbation",1,"TRPM4",0
"Perturbation",1,"TRPM6",0
"Perturbation",1,"TRPM7",0
"Perturbation",1,"TRPV4",0
"Perturbation",1,"TRPV5",0
"Perturbation",1,"TRPV6",0
"Perturbation",1,"TRRAP",0
"Perturbation",1,"TSC1",0
"Perturbation",1,"TSC1_TSC2",0
"Perturbation",1,"TSC2",0
"Perturbation",1,"TSC22D3",0
"Perturbation",1,"TSHB",0
"Perturbation",1,"TSHR",0
"Perturbation",1,"TSHZ3",0
"Perturbation",1,"TSLP",0
"Perturbation",1,"TSPAN33",0
"Perturbation",1,"TSPAN7",0
"Perturbation",1,"TSPO2",0
"Perturbation",1,"TSPOAP1",0
"Perturbation",1,"TSSK4",0
"Perturbation",1,"TTBK1",0
"Perturbation",1,"TTBK2",0
"Perturbation",1,"TTC19",0
"Perturbation",1,"TTC3",0
"Perturbation",1,"TTC36",0
"Perturbation",1,"TTC5",0
"Perturbation",1,"TTF2",0
"Perturbation",1,"TTI1",0
"Perturbation",1,"TTK",0
"Perturbation",1,"TTL",0
"Perturbation",1,"TTN",0
"Perturbation",1,"TUB",0
"Perturbation",1,"TUBA1A",0
"Perturbation",1,"TUBA1B",0
"Perturbation",1,"TUBB",0
"Perturbation",1,"TUBGCP2_TUBGCP3_TUBGCP4_TUBGCP5_TUBGCP6",0
"Perturbation",1,"TUFM",0
"Perturbation",1,"TULP3",0
"Perturbation",1,"TWIST1",60
"Perturbation",1,"TXK",0
"Perturbation",1,"TXN",0
"Perturbation",1,"TXNIP",0
"Perturbation",1,"TYK2",0
"Perturbation",1,"TYRO3",0
"Perturbation",1,"TYSND1",0
"Perturbation",1,"UBA1_UBA52",0
"Perturbation",1,"UBA1_UBB",0
"Perturbation",1,"UBA1_UBC",0
"Perturbation",1,"UBA52",0
"Perturbation",1,"UBA52_UBA6",0
"Perturbation",1,"UBA52_UBE2A",0
"Perturbation",1,"UBA52_UBE2B",0
"Perturbation",1,"UBA52_UBE2C",0
"Perturbation",1,"UBA52_UBE2D1",0
"Perturbation",1,"UBA52_UBE2D2",0
"Perturbation",1,"UBA52_UBE2D3",0
"Perturbation",1,"UBA52_UBE2D4",0
"Perturbation",1,"UBA52_UBE2E1",0
"Perturbation",1,"UBA52_UBE2E2",0
"Perturbation",1,"UBA52_UBE2E3",0
"Perturbation",1,"UBA52_UBE2G1",0
"Perturbation",1,"UBA52_UBE2G2",0
"Perturbation",1,"UBA52_UBE2H",0
"Perturbation",1,"UBA52_UBE2I",0
"Perturbation",1,"UBA52_UBE2J1",0
"Perturbation",1,"UBA52_UBE2J2",0
"Perturbation",1,"UBA52_UBE2K",0
"Perturbation",1,"UBA52_UBE2L3",0
"Perturbation",1,"UBA52_UBE2L5",0
"Perturbation",1,"UBA52_UBE2L6",0
"Perturbation",1,"UBA52_UBE2M",0
"Perturbation",1,"UBA52_UBE2N",0
"Perturbation",1,"UBA52_UBE2NL",0
"Perturbation",1,"UBA52_UBE2Q1",0
"Perturbation",1,"UBA52_UBE2Q2",0
"Perturbation",1,"UBA52_UBE2R2",0
"Perturbation",1,"UBA52_UBE2S",0
"Perturbation",1,"UBA52_UBE2T",0
"Perturbation",1,"UBA52_UBE2U",0
"Perturbation",1,"UBA52_UBE2V1",0
"Perturbation",1,"UBA52_UBE2V2",0
"Perturbation",1,"UBA52_UBE2W",0
"Perturbation",1,"UBA52_UBE2Z",0
"Perturbation",1,"UBA6_UBB",0
"Perturbation",1,"UBA6_UBC",0
"Perturbation",1,"UBAP2",0
"Perturbation",1,"UBAP2L",0
"Perturbation",1,"UBASH3B",0
"Perturbation",1,"UBB_UBE2A",0
"Perturbation",1,"UBB_UBE2B",0
"Perturbation",1,"UBB_UBE2C",0
"Perturbation",1,"UBB_UBE2D1",0
"Perturbation",1,"UBB_UBE2D2",0
"Perturbation",1,"UBB_UBE2D3",0
"Perturbation",1,"UBB_UBE2D4",0
"Perturbation",1,"UBB_UBE2E1",0
"Perturbation",1,"UBB_UBE2E2",0
"Perturbation",1,"UBB_UBE2E3",0
"Perturbation",1,"UBB_UBE2G1",0
"Perturbation",1,"UBB_UBE2G2",0
"Perturbation",1,"UBB_UBE2H",0
"Perturbation",1,"UBB_UBE2I",0
"Perturbation",1,"UBB_UBE2J1",0
"Perturbation",1,"UBB_UBE2J2",0
"Perturbation",1,"UBB_UBE2K",0
"Perturbation",1,"UBB_UBE2L3",0
"Perturbation",1,"UBB_UBE2L5",0
"Perturbation",1,"UBB_UBE2L6",0
"Perturbation",1,"UBB_UBE2M",0
"Perturbation",1,"UBB_UBE2N",0
"Perturbation",1,"UBB_UBE2NL",0
"Perturbation",1,"UBB_UBE2Q1",0
"Perturbation",1,"UBB_UBE2Q2",0
"Perturbation",1,"UBB_UBE2R2",0
"Perturbation",1,"UBB_UBE2S",0
"Perturbation",1,"UBB_UBE2T",0
"Perturbation",1,"UBB_UBE2U",0
"Perturbation",1,"UBB_UBE2V1",0
"Perturbation",1,"UBB_UBE2V2",0
"Perturbation",1,"UBB_UBE2W",0
"Perturbation",1,"UBB_UBE2Z",0
"Perturbation",1,"UBC",0
"Perturbation",1,"UBC_UBE2A",0
"Perturbation",1,"UBC_UBE2B",0
"Perturbation",1,"UBC_UBE2C",0
"Perturbation",1,"UBC_UBE2D1",0
"Perturbation",1,"UBC_UBE2D2",0
"Perturbation",1,"UBC_UBE2D3",0
"Perturbation",1,"UBC_UBE2D4",0
"Perturbation",1,"UBC_UBE2E1",0
"Perturbation",1,"UBC_UBE2E2",0
"Perturbation",1,"UBC_UBE2E3",0
"Perturbation",1,"UBC_UBE2G1",0
"Perturbation",1,"UBC_UBE2G2",0
"Perturbation",1,"UBC_UBE2H",0
"Perturbation",1,"UBC_UBE2I",0
"Perturbation",1,"UBC_UBE2J1",0
"Perturbation",1,"UBC_UBE2J2",0
"Perturbation",1,"UBC_UBE2K",0
"Perturbation",1,"UBC_UBE2L3",0
"Perturbation",1,"UBC_UBE2L5",0
"Perturbation",1,"UBC_UBE2L6",0
"Perturbation",1,"UBC_UBE2M",0
"Perturbation",1,"UBC_UBE2N",0
"Perturbation",1,"UBC_UBE2NL",0
"Perturbation",1,"UBC_UBE2Q1",0
"Perturbation",1,"UBC_UBE2Q2",0
"Perturbation",1,"UBC_UBE2R2",0
"Perturbation",1,"UBC_UBE2S",0
"Perturbation",1,"UBC_UBE2T",0
"Perturbation",1,"UBC_UBE2U",0
"Perturbation",1,"UBC_UBE2V1",0
"Perturbation",1,"UBC_UBE2V2",0
"Perturbation",1,"UBC_UBE2W",0
"Perturbation",1,"UBC_UBE2Z",0
"Perturbation",1,"UBE2A",0
"Perturbation",1,"UBE2D1",0
"Perturbation",1,"UBE2D2",0
"Perturbation",1,"UBE2D3",0
"Perturbation",1,"UBE2E1",0
"Perturbation",1,"UBE2E2",0
"Perturbation",1,"UBE2E3",0
"Perturbation",1,"UBE2G2",0
"Perturbation",1,"UBE2I",0
"Perturbation",1,"UBE2J1",0
"Perturbation",1,"UBE2K",0
"Perturbation",1,"UBE2L3",0
"Perturbation",1,"UBE2M",0
"Perturbation",1,"UBE2N",0
"Perturbation",1,"UBE2N_UBE2V2",0
"Perturbation",1,"UBE2O",0
"Perturbation",1,"UBE2S",0
"Perturbation",1,"UBE2T",0
"Perturbation",1,"UBE2V1",0
"Perturbation",1,"UBE3A",0
"Perturbation",1,"UBE3C",0
"Perturbation",1,"UBE4B",0
"Perturbation",1,"UBIAD1",0
"Perturbation",1,"UBL4A",0
"Perturbation",1,"UBQLN2",0
"Perturbation",1,"UBQLN4",0
"Perturbation",1,"UBR1",0
"Perturbation",1,"UBR2",0
"Perturbation",1,"UBR4",0
"Perturbation",1,"UBR5",0
"Perturbation",1,"UBTF",0
"Perturbation",1,"UBXN1",0
"Perturbation",1,"UBXN2B",0
"Perturbation",1,"UBXN8",0
"Perturbation",1,"UCHL1",0
"Perturbation",1,"UCHL3",0
"Perturbation",1,"UCHL5",0
"Perturbation",1,"UCN",0
"Perturbation",1,"UCN2",0
"Perturbation",1,"UCN3",0
"Perturbation",1,"UFD1",0
"Perturbation",1,"UFL1",0
"Perturbation",1,"UHMK1",0
"Perturbation",1,"UHRF1",0
"Perturbation",1,"UHRF2",0
"Perturbation",1,"UIMC1",0
"Perturbation",1,"ULBP1",0
"Perturbation",1,"ULBP2",0
"Perturbation",1,"ULBP3",0
"Perturbation",1,"ULK1",0
"Perturbation",1,"ULK2",0
"Perturbation",1,"ULK3",0
"Perturbation",1,"UNC13B",0
"Perturbation",1,"UNC5A",0
"Perturbation",1,"UNC5B",0
"Perturbation",1,"UNC5C",0
"Perturbation",1,"UNC5D",0
"Perturbation",1,"UNC80",0
"Perturbation",1,"UPF2",0
"Perturbation",1,"UPF3B",0
"Perturbation",1,"USF1",60
"Perturbation",1,"USO1",0
"Perturbation",1,"USP1",0
"Perturbation",1,"USP10",0
"Perturbation",1,"USP11",0
"Perturbation",1,"USP13",0
"Perturbation",1,"USP14",0
"Perturbation",1,"USP15",0
"Perturbation",1,"USP16",0
"Perturbation",1,"USP17L2",0
"Perturbation",1,"USP2",0
"Perturbation",1,"USP20",0
"Perturbation",1,"USP21",0
"Perturbation",1,"USP22",0
"Perturbation",1,"USP24",0
"Perturbation",1,"USP25",0
"Perturbation",1,"USP28",0
"Perturbation",1,"USP3",0
"Perturbation",1,"USP36",0
"Perturbation",1,"USP37",0
"Perturbation",1,"USP4",0
"Perturbation",1,"USP45",0
"Perturbation",1,"USP5",0
"Perturbation",1,"USP6",0
"Perturbation",1,"USP7",0
"Perturbation",1,"USP8",0
"Perturbation",1,"USP9X",0
"Perturbation",1,"UTS2",0
"Perturbation",1,"UTS2B",0
"Perturbation",1,"UTS2R",0
"Perturbation",1,"UVRAG",0
"Perturbation",1,"VAC14",0
"Perturbation",1,"VASP",0
"Perturbation",1,"VAV1",0
"Perturbation",1,"VAV2",0
"Perturbation",1,"VAV3",0
"Perturbation",1,"VCAM1",0
"Perturbation",1,"VCP",0
"Perturbation",1,"VCPIP1",0
"Perturbation",1,"VDAC2",0
"Perturbation",1,"VDR",60
"Perturbation",1,"VEGFA",0
"Perturbation",1,"VEGFB",0
"Perturbation",1,"VEGFC",0
"Perturbation",1,"VEGFD",0
"Perturbation",1,"VHL",0
"Perturbation",1,"VIM",0
"Perturbation",1,"VIP",0
"Perturbation",1,"VIPAS39_VPS33B",0
"Perturbation",1,"VMP1",0
"Perturbation",1,"VPS11",0
"Perturbation",1,"VPS11_VPS16_VPS18_VPS33A_VPS39_VPS41",0
"Perturbation",1,"VPS18",0
"Perturbation",1,"VPS39",0
"Perturbation",1,"VPS4A",0
"Perturbation",1,"VRK1",0
"Perturbation",1,"VRK2",0
"Perturbation",1,"VRK3",0
"Perturbation",1,"VTN",0
"Perturbation",1,"VWF",0
"Perturbation",1,"WAC",0
"Perturbation",1,"WAPL",0
"Perturbation",1,"WAS",0
"Perturbation",1,"WASF1",0
"Perturbation",1,"WASHC1_WASHC2C_WASHC3_WASHC4_WASHC5",0
"Perturbation",1,"WASL",0
"Perturbation",1,"WDCP",0
"Perturbation",1,"WDFY3",0
"Perturbation",1,"WDHD1",0
"Perturbation",1,"WDR45",0
