"ID","statistic","log2FoldChange","padj"
"MAPK4",-0.38964436491357,-0.209245129745314,0.858485476440218
"ELAC1",1.82008401989947,0.479565159057577,0.264552052608861
"MBD1",0.990387061761302,0.189946387652337,0.594047312562866
"SMAD4",2.01427589149876,0.516241734419435,0.208074768954961
"TNFRSF11A",-2.50759744287039,-1.57767426873069,0.098109065431873
"ZCCHC2",-1.27907639545671,-0.196623611950926,0.467521542402238
"FBXO15",-0.430694679508174,-0.149251010435036,0.844241646038541
"CBLN2",0.732372881534389,0.261521783317439,0.710885391952923
"PMAIP1",-0.219338268543866,-0.203282574855173,0.923826045968114
"LEPREL4",2.9373114879624,1.08737966491857,0.0429090935949664
"NT5C3B",-1.06351762863696,-0.336961485512441,0.559693601067129
"FAM134C",2.25302438141486,0.399264283394133,0.148174358705084
"PIP4K2B",-0.621073457749526,-0.212244447525271,0.762340683983703
"ERBB2",3.26971989756555,1.08405018163509,0.0194572559564333
"MIEN1",0.265818749746851,0.070647556727138,0.906924390188994
"STAC2",-1.40355082467325,-1.35481846406135,0.416369794772947
"IGFBP4",0.355535041619047,0.124641875865259,0.872149897448638
"FKBP10",3.58785188527719,2.03825964526804,0.00859092069458965
"TXNL4A",0.511826937213823,0.0819167607243848,0.810023636716855
"CACNA1A",-0.832842564324634,-0.622188594904537,0.666260659994712
"SAMD1",1.16699762578857,0.41108575990963,0.515509827883118
"BRD4",-1.49658636968156,-0.375633762295379,0.379393950724427
"SLC39A3",-0.063072197006949,-0.0202050504005609,0.979336031413189
"NFIC",-0.75029902188829,-0.271485375700453,0.702694726994841
"TPGS1",-0.149195743259727,-0.0720595228134564,0.951424929885999
"PPAP2C",-0.250405585058745,-0.242157139004694,0.911633668103284
"PRDM15",-1.19731027230956,-0.209004548191751,0.502819766433195
"PFKL",1.39857680462593,0.403422621713185,0.417989600312364
"FEM1A",0.560585483353479,0.124545740458061,0.789026899543834
"VAV1",0.0547085294062141,0.0525286516694995,0.981808277562756
"MVB12A",2.44900229821276,0.632243624316825,0.107734449302948
"SH3GL1",3.26493970929596,0.783532350362695,0.0196987070293013
"DUS3L",-0.179625105165195,-0.0776898789780072,0.93942989859496
"DPP9",1.18533721194244,0.226579180841912,0.508795371029596
"CCDC97",0.39054526122044,0.111006607578308,0.858045061062803
"TMEM91",0.0526019500220509,0.0158096779391271,0.982469261534482
"ZFP14",-0.533819832113034,-0.117975578296766,0.801173287702297
"SIRT3",2.43577016383264,0.427024682379462,0.109858436713912
"IFITM3",2.13250414018019,1.62137007819555,0.176125532085445
"ATHL1",6.28096557046953,3.12300253094817,1.09382569542472e-07
"HUNK",0.350171536540975,0.104873617260228,0.874512765465872
"COL6A1",3.02867554262465,1.03361576528994,0.0346955253431857
"IFNAR1",-0.880814391043719,-0.15538922633727,0.643422255685601
"SOD1",1.7570805947721,0.355256968611504,0.28513363062702
"COL6A2",4.10927118295959,2.58051403611164,0.00168717951223445
"SIK1",-1.74685624875858,-0.811270824185291,0.288978938249012
"SCYL1",1.28931345584086,0.362152840302945,0.46382687338602
"TMEM50B",1.28350237722394,0.399007003263012,0.465801408374734
"APP",1.01294992164702,0.246693609864998,0.582756190111426
"DOPEY2",-1.35462609539719,-0.377789357056465,0.436157024941083
"URB1",0.632286046035629,0.150813415378806,0.757716251835253
"AKT1",1.2444468742518,0.279542088618057,0.483372529350789
"EMP3",4.41816331986789,2.52003245027087,0.000592750273017451
"SAE1",1.53051929817933,0.235903330337069,0.366648727659909
"LMTK3",-0.892335027706747,-0.546096060486507,0.637773126290157
"GEMIN7",-0.253585355793805,-0.0657091529703583,0.910559831201818
"WTIP",1.67091362720143,0.302483895884384,0.31576475085506
"ADAMTS10",0.288767992690591,0.147242675438567,0.897899944286383
"RNPEPL1",0.17916641357523,0.0820155609133984,0.93949856353018
"CAPN10",1.35385456665,0.450049917796678,0.436577830703272
"MYO1F",0.123462082466791,0.114159895722446,0.959174575047118
"ERVK3-1",-1.64511461099627,-0.300849966914536,0.324996266248561
"CACNG8",-1.23500324440672,-0.35116301966636,0.487574553021706
"ZNF787",0.916064524257828,0.280845886979259,0.62744096359198
"C19orf52",0.533940677306487,0.115598493716947,0.801173287702297
"FBN3",0.722539425146922,0.630365352096168,0.715904171820735
"CARM1",0.75916879352488,0.219317306390995,0.698718390543346
"EVI5L",-0.0705344722736314,-0.0285824740675258,0.977129592861981
"SLC47A1",0.80778799135619,0.954623909882124,0.676789750379996
"PSMB6",1.58405699339209,0.317892203018915,0.346790494229825
"ZNF473",1.73640529086454,0.251729305687979,0.292356979797458
"FAM71E1",0.678682389709309,0.340569950729214,0.736107376808236
"RPS11",2.08775342871054,0.545822054434378,0.188111383967631
"RPL13A",2.23414983981582,0.689210136325553,0.152220269189747
"CTU1",0.926866469565372,0.416148994954421,0.622420126735151
"NOSIP",1.66045479038567,0.421394208072079,0.319359903943597
"IGLON5",-0.0633595257310255,-0.0489408210180848,0.979221913667749
"RCN3",0.275183018493888,0.136504561622932,0.903394786460716
"ZNF614",-1.13175075358761,-0.230822343528444,0.53001818340333
"SLC2A5",1.00973098733964,1.62633854894752,0.584656952813414
"RERE",-1.02741475769023,-0.382396860657608,0.5762286174203
"C1orf222",4.09331788103588,5.19154077456516,0.00178294482950817
"PRDM16",-0.752906472064936,-0.369244429499334,0.701151295024769
"FHAD1",3.01813238420405,1.78622515637453,0.0355877928385389
"EPHA2",1.38760494396079,0.828647909152664,0.423009682896278
"ARHGEF19",0.397640408900683,0.218097930469018,0.855990166020202
"EFHD2",3.560883363406,1.16840330173024,0.00928169003588821
"PEX14",1.27653802328339,0.319767109730582,0.468777616877858
"PGD",2.13726955071457,0.491660503328368,0.17534446719632
"SH3BGRL3",1.79951462266529,0.453968462575935,0.271406100723906
"CNKSR1",-0.73714518466658,-0.533999051015455,0.708809650532051
"RPL11",2.23198323270679,0.540928541658556,0.152660719306415
"ZNF593",0.917212429136256,0.228133456093965,0.626759791900388
"C1orf216",-0.488963578752648,-0.449698385805907,0.818859695286644
"KIAA0319L",0.948222898516563,0.256158884365941,0.612618251677695
"EVA1B",1.01345663601423,0.878238616982324,0.5826745558934
"DMRTA2",1.23782890611793,1.28104053988881,0.486385210897529
"PLK4",1.3419574807871,0.457888376469515,0.442654455019127
"MAP3K6",1.89419599817973,0.957814426736457,0.242893107148238
"GPN2",0.7000188375979,0.147639609090523,0.726947745375714
"SYTL1",-0.0987408955052843,-0.101976535668567,0.967443222002885
"WDTC1",2.20400744537089,0.349241771132648,0.158729394582229
"NBPF3",-1.81599948707703,-0.413078342518612,0.265957848966834
"HSPG2",-0.19028589266496,-0.133132877029368,0.935558133897651
"ITGB3BP",1.61234321763457,0.665156606784126,0.336768705911643
"SERBP1",2.3707477601923,0.442415949013418,0.121932292458756
"BCL10",0.111596446078625,0.0190694517499852,0.96285259218458
"CYR61",1.55921568951611,1.41938618408287,0.356069438888538
"PRKACB",-1.89355972845551,-0.945377589987131,0.24297265682773
"PIGK",0.756502943978209,0.203690630595595,0.700070276928887
"ADC",-0.801557490747839,-0.229790943307479,0.679834663678397
"RPS8",2.01841214127273,0.503301943311456,0.20731114046134
"KIF2C",2.96900207460976,1.70020037772584,0.0398924669976832
"PTPRF",1.46896312670355,0.265601024661118,0.390314386421761
"BEST4",-0.25816976829668,-0.167035907074372,0.909071869458401
"MOB3C",2.82992845385883,1.49903248774567,0.0535828191530085
"LMO4",0.948128841301198,0.32748570596735,0.612618251677695
"SYPL2",-0.442595568827899,-0.473548696783156,0.838442227758417
"BARHL2",0.388848636760696,0.384710100195394,0.858827938632854
"MTF2",0.170413765708603,0.0416564984396973,0.943397256742677
"SLC44A3",0.499021923452777,0.261887375714217,0.814584281723843
"IGSF3",1.18674763672119,0.261328599588913,0.508148251194474
"ZNF697",-0.877240031535532,-0.44047851323593,0.645330292846922
"CTTNBP2NL",1.01249972923755,0.274604666817631,0.583019552345172
"STRIP1",-0.180288456632622,-0.0539629885317225,0.939250551635442
"PSMA5",0.573976153415482,0.11483013908802,0.78354969696786
"FNDC7",2.19658093190372,2.80431277568987,0.160633153466857
"C1orf162",-2.28699594110256,-0.782446786885869,0.140630683195078
"PROK1",0.614659766725635,0.705123387582861,0.765024594804685
"CELSR2",-1.0314988715586,-0.46989027405943,0.574508869252827
"ITGA10",-1.52988796551506,-0.622070674057427,0.366968610534337
"GPR161",0.735464515708092,0.157377906845522,0.709773683286864
"ALDH9A1",2.46436329337313,1.24764911181844,0.104546704665348
"ATP1B1",0.527875181577783,0.193818335598672,0.803689708771563
"TIPRL",-2.03475751515473,-0.467969408409118,0.202654915346312
"NME7",1.25827817049877,0.353490860288918,0.476529822701368
"POGK",0.062071380241184,0.00855160284333527,0.979565623322033
"MPC2",-1.48603998182628,-0.297538965380101,0.383553498383565
"CREG1",-1.91986436868627,-0.542654443083739,0.235699443190325
"DCAF6",0.226483870500164,0.0498817303148931,0.921030260460798
"GPA33",-1.06895798778466,-1.01122140755875,0.557055379239536
"RXRG",-0.245707345486589,-0.191969102292701,0.913035676085269
"TBX19",-0.226505000362012,-0.163941098354966,0.921030260460798
"UCK2",0.550518125935385,0.0911454157900745,0.793620780564018
"TMCO1",2.02146605536307,0.583932452466082,0.206382567280813
"POU2F1",-2.17382011632484,-0.468779311437126,0.166313912810542
"MAEL",2.24261592606645,1.62301981023099,0.150397213933845
"ILDR2",1.15748043777916,0.500044020035169,0.519341326179783
"MGST3",-2.79781480904797,-0.544135786750641,0.0569140653168347
"ADCY10",-0.473738069841726,-0.263773929512931,0.826013312457754
"RFWD2",-0.330841651995706,-0.0690543174365157,0.881258190693953
"UFC1",1.8648277286652,0.402696365216344,0.251439283200243
"PPOX",0.670880349450412,0.177224653918437,0.739763200451816
"NUF2",2.75002145343577,1.46213544504193,0.0625458928178165
"RGS5",4.4760093188129,4.04157061471628,0.000476192674100325
"SDHC",1.45684928423222,0.472317914462069,0.395365498171821
"PFDN2",0.468008255219034,0.114342140465001,0.828065885087784
"USP21",1.99646411189486,0.478449618515795,0.213170557991105
"PRCC",0.545524033410651,0.094677825381565,0.796009911681486
"RRNAD1",3.10842984798652,0.698312063210315,0.0290144089475231
"MRPL24",1.03612466544085,0.187299032457238,0.572399583576752
"PIGM",0.143157511846214,0.0241459887502586,0.95318871037108
"CASQ1",1.71366819910059,0.670426673860811,0.300505953241982
"ISG20L2",1.66959174506145,0.347565253301561,0.316413882123995
"CRABP2",5.52794540652734,4.00690433864331,5.65361123596172e-06
"HDGF",2.46250073589145,0.736942225509806,0.104909032856162
"ABL2",-3.22686009957348,-0.470184110908511,0.0214137862732702
"XPR1",-1.83276064178631,-0.404239793658527,0.261049587236569
"RGS16",-0.327438060227337,-0.225128527361381,0.883110312370971
"TOR1AIP1",1.93178151645773,0.768495697056327,0.231997652430515
"FAM163A",-0.136264695066854,-0.107653389819812,0.954707300828388
"HMCN1",1.22682692153962,0.806893800941106,0.49130532166897
"RGL1",-0.482741412812002,-0.0847322321509486,0.822148649429172
"LYPLAL1",0.610988628257124,0.112658752028398,0.766576377939329
"LHX9",0.501471714427853,0.221455419198229,0.813684993054429
"PRUNE",-0.0675404793870599,-0.0122188357394097,0.978221573117843
"RORC",-1.0211184624478,-0.90475333619814,0.579456678998977
"TUFT1",-0.0922600531450615,-0.0319667044749106,0.969200601820243
"SF3B4",1.22870943198001,0.306463020204024,0.49037228427364
"ECM1",0.770773455775268,0.342958669519793,0.693066522360431
"ZNF687",2.1372535096057,0.469123986555015,0.17534446719632
"TARS2",2.33263417593205,0.356501440114834,0.12979031398765
"CGN",-1.39587027242611,-0.370565940068869,0.419304795157301
"SNX27",-1.0446822198591,-0.210128199867717,0.568733376643244
"SETDB1",2.07595795484815,0.312460733430021,0.190862661910411
"ADAMTSL4",0.797301914234612,0.746984840123399,0.681959131855553
"MCL1",2.15933539497269,0.437486651785497,0.169610874170732
"CTSK",1.14175051122639,0.381740831922931,0.525288406023159
"RFX5",2.49827689974906,0.737660752629767,0.0994363765584726
"PI4KB",2.38655552836835,0.373141249905873,0.118672372693256
"PIP5K1A",1.11277763253894,0.178494706065196,0.538897342777865
"ANP32E",2.46936432438106,0.943210189765816,0.103984137111072
"FAM63A",1.66626214221622,0.50078442385697,0.317412787857488
"SELENBP1",3.14527942804008,2.17948332627331,0.0263211472527374
"CERS2",3.26326975438004,1.1561172409674,0.0197609309740099
"ENSA",0.169072004167845,0.0316928672706585,0.943840145052752
"SEMA6C",0.603591233409048,0.224669742461192,0.770025677617034
"MRPL9",1.47632880257694,0.266084641697775,0.38705524680507
"ARNT",1.57335665942745,0.414123764110092,0.350852875782624
"POGZ",-1.77446507064973,-0.328153098335692,0.279700606909108
"C1orf56",2.79893711052483,0.937911403289504,0.0568027544949467
"OAZ3",0.470861208298792,0.240222706691519,0.827018864699088
"HORMAD1",-0.987778487657732,-0.624563776325519,0.595182732675631
"GOLPH3L",2.55600905307848,0.987267594662421,0.0900434188988897
"GABPB2",1.22926255564201,0.342527246357884,0.490198953643594
"IKBKE",1.72147439044468,1.12303119174551,0.298045315697072
"SYT14",-2.06612466695382,-0.919009806504965,0.193683628458466
"KCNH1",-0.375909686665317,-0.132422860768046,0.864157056597005
"DTL",1.98688856113697,1.1843610904431,0.215703909277445
"DYRK3",3.43340582195664,1.47050897848976,0.0128356118917914
"EIF2D",2.84088720541377,0.984445316540331,0.0522572432948251
"INTS7",-1.48565559006532,-0.290449927451086,0.383629906292518
"VASH2",-1.11161635157086,-0.519834650711195,0.539356472707409
"TAF1A",-1.48995148868752,-0.276046835944706,0.38204772336107
"SMYD2",1.00874051946954,0.167933547380778,0.585074086183794
"SUSD4",-1.54946783888004,-1.03457085893531,0.359864254270375
"DUSP10",1.21957410610406,0.305136448921879,0.493752084233986
"HHIPL2",-1.12674890591292,-1.20697747672217,0.532556223969572
"TP53BP2",1.54875640158208,0.347912352127262,0.360102401243937
"ATP8B2",1.03134630506245,0.188892146258465,0.574542570305139
"ADAM15",3.26931802383075,1.16649440953985,0.0194700858666825
"JTB",1.09498443981803,0.22959404248209,0.546241275320972
"RAB13",2.60517308504135,1.31931415188077,0.0820636801306769
"TPM3",1.36348077626741,0.299506114578413,0.432430250287523
"NUP210L",-0.326898015284222,-0.231134745945459,0.883236204583192
"SNAPIN",1.97029717923553,0.609286854673898,0.220364177918012
"SLC27A3",-0.0655181309963475,-0.0302062682052205,0.978633690020574
"UBAP2L",0.381184398347295,0.0612251946024018,0.861943226582227
"SLC39A1",3.09763935740442,0.942070501603146,0.0298463848962176
"HAX1",-0.229367902772321,-0.0365086470318869,0.919781852454088
"CREB3L4",3.39860420123274,1.00973612910621,0.0141116436389263
"EFNA3",0.0844313920580283,0.0492630126722481,0.972141412753792
"KCNN3",-2.14428538338193,-1.09547992777054,0.17325410801613
"C1orf43",2.0105426413786,0.364913428331528,0.209184417832989
"GATAD2B",-2.35255414203476,-0.544985452109897,0.125699973531011
"ILF2",2.63365044362359,0.433601527359522,0.0781542949881814
"RIT1",1.3007752748488,0.357687744639059,0.459631544942412
"INTS3",1.83663928868267,0.425068472630278,0.260303116596828
"HCN3",-0.740887281693359,-0.39778353938483,0.707445316876536
"C1orf131",0.37185982160508,0.0637854506684635,0.866046982923008
"GALNT2",2.70562233351467,0.599414760912804,0.068410033060821
"TTC13",-2.08064758380018,-0.441241653844929,0.189940141169432
"SCCPDH",2.08738934947185,0.399528692516928,0.188169293768412
"LYST",-1.81404104062418,-0.606314764252163,0.266602449042091
"CEP170",-1.10062946670742,-0.409777670104053,0.544619539572847
"ACP1",0.968986140056391,0.129050459520985,0.602803203913638
"SNAP47",0.863876985701416,0.156319483316165,0.651012099312941
"SRP9",2.2706388532737,0.364910651287965,0.144423421405109
"NVL",1.05392850637303,0.163933585167246,0.564510669326124
"SDE2",0.502663967271471,0.0977902151880086,0.813378137457886
"DEGS1",1.45499465993022,0.38216044160716,0.396051003328226
"FBXO28",0.0325274900757507,0.00480148599452524,0.98867466314105
"ARF1",1.30150972464677,0.312587271058359,0.459446978490655
"CNIH4",-0.75650307320841,-0.124403189157341,0.700070276928887
"ITPKB",1.90965894054028,1.01717123141466,0.238185744538418
"GUK1",0.380109171923708,0.130643596534639,0.86251981574507
"CDC42BPA",-1.54812955656064,-0.254660282589157,0.360369497452208
"CNIH3",-1.83224639829163,-0.596109071764412,0.261049587236569
"C1orf35",2.66411378619795,0.652198129033267,0.0739834508020834
"MBOAT2",-1.95438833375275,-0.359479549283507,0.225028293825193
"PARP1",3.37354168376337,0.771475324492281,0.0149991756902172
"PSEN2",-1.30897739695041,-0.306659594264207,0.455959703138018
"PYCR2",2.01300585302443,0.502348982107889,0.208539772305302
"LBR",1.13711352443122,0.204607643557162,0.527497207865819
"WNT9A",5.72934013610288,4.67464870608929,2.04496423474292e-06
"EPHX1",0.0558727957850141,0.0138089299297549,0.981366980743807
"SOX13",1.36359095834119,0.391025274479797,0.432415272843826
"ETNK2",-0.550556655673067,-0.224527326127301,0.793620780564018
"PPFIA4",-1.08275727141738,-0.533803560595592,0.55162594951284
"PLEKHA6",-2.13285833547857,-0.428338218982046,0.176078508764918
"SYT2",-0.802632223060257,-0.446260322045907,0.679295390667417
"ARL8A",-0.273231506137084,-0.0993162088772607,0.904216414823428
"OSR1",2.64213815524159,1.44285159941606,0.077183782798155
"GDF7",7.94152456557015,4.29697657585912,1.39392504740246e-12
"PDIA6",1.83284716049766,0.70725885741505,0.261049587236569
"RHOB",-1.11503970908144,-0.53517506652532,0.538032835489218
"ATP6V1C2",0.257780856236241,0.205782778036705,0.909149468506964
"HNRNPLL",0.924550455236554,0.169881206102316,0.623133730509703
"GALM",2.14807740968401,1.31666378129848,0.17242206874458
"CAMKMT",0.0359684146860855,0.00811399118361959,0.987339056863407
"EML4",-2.85086244825411,-0.39485785645859,0.0513494399730879
"CALM2",3.96952177880241e-07,1.06477198587199e-07,0.999999683277986
"CHAC2",0.495657131504972,0.17184180193459,0.815632401281234
"RPS27A",1.70224263493887,0.464987930829368,0.304128067327943
"WDPCP",0.635382662919647,0.200267377013126,0.755884268797709
"VPS54",0.0307164969474773,0.0068429874828716,0.989330240050781
"ASXL2",-0.165424602904174,-0.0605533024225884,0.945072620669319
"ETAA1",0.826443721426802,0.24931477136743,0.668691477158751
"SNRPG",1.63146292175114,0.456007594402568,0.330154326926509
"ABHD1",0.265495832595553,0.227317407583094,0.906967837861155
"MEIS1",0.027262873912351,0.0176927762476142,0.990352475064398
"CIAO1",0.658541940294206,0.113271863377915,0.744836533895078
"ZNF514",0.104280624991506,0.0176359938595171,0.965783188697796
"SNRNP200",1.3153868850078,0.299624069638699,0.453713961914801
"MRPS5",1.14799398454575,0.176227899410281,0.522239600789927
"ANKRD53",0.930908823940341,0.762426516734214,0.62075048063823
"TPRKB",0.52145642995616,0.112280463379467,0.805941931201499
"EXOC6B",-1.673673463408,-0.4343334213109,0.314924852750691
"SFXN5",2.67895623542112,1.00021411227608,0.0718271679661767
"TEX261",1.36619218071326,0.346735867896497,0.431533249024732
"DQX1",0.677366668688091,0.365603425529077,0.736628546938172
"DUSP11",-0.648462996144978,-0.106834109022009,0.749936665135242
"ST6GAL2",-2.3077956639008,-1.59024298590575,0.135765802685392
"NPHP1",2.79032165788706,1.5979605363717,0.0577436425842498
"THNSL2",-13.8047510300635,-5.04699103164853,1.41552689578732e-39
"RALB",1.47047281188093,0.324839055380386,0.38973109353116
"C1QL2",0.128043655612074,0.220903329374274,0.957776416591893
"TMEM177",1.48311418695986,0.429834795270852,0.384633550749199
"RABL2A",1.29773835048033,0.368358966304121,0.460855136489551
"SLC20A1",-0.0524325541462225,-0.00953164111952773,0.982486404351453
"FBLN7",1.05418125400327,0.552061383772582,0.564459689089825
"ZC3H8",-1.20919240149047,-0.408701566637746,0.497748962929272
"LIPT1",-0.113911501079607,-0.0498689897925511,0.961921585290101
"CNGA3",0.0237574511449718,0.00787209515596108,0.991280103605875
"FAHD2B",1.6866572963357,0.510528285262207,0.309930673169779
"LYG1",-2.67435569816775,-0.806439281435036,0.0724637416216757
"AFF3",-0.876434221228029,-0.249831689697348,0.645703674169721
"UBXN4",0.732662320241875,0.142900334460827,0.710804504250228
"NXPH2",-0.522429494924849,-0.317034441014755,0.805722424622847
"SPOPL",-0.525817093283912,-0.127187945148455,0.804425036048701
"GPR17",0.122368870567161,0.162072365078235,0.959496127734185
"POLR2D",1.084002193542,0.245884403642843,0.551360651112669
"AMMECR1L",1.32044404764877,0.230914228409356,0.451699080310675
"GALNT13",-1.95240123741142,-1.20510263993387,0.225661111821319
"PKP4",1.24150704702345,0.280497240876853,0.484467803555031
"SCN1A",-2.51017650360168,-1.44466301541044,0.0979046185961409
"SLC4A10",-1.45288445147415,-1.24915477048523,0.397070965317386
"SCRN3",-0.747382304457768,-0.125165368659396,0.704113493868763
"KIAA1715",-2.45605631207111,-0.465742873220545,0.106332399095353
"ZNF385B",-2.61986655722623,-1.39457271888126,0.0801812554723977
"TMEFF2",-1.60798615078287,-0.860656456239093,0.338327420461785
"CDCA7",3.28575261543633,1.89545790528212,0.0186673395596842
"DLX1",2.14884744278307,4.1898968732412,0.172406560421392
"UBR3",-2.27130607784864,-0.488707678558502,0.144260893672495
"PHOSPHO2",-1.57098662936589,-0.315993071181537,0.351684201699209
"GULP1",2.85684808000859,1.69034142515567,0.050845250947488
"FAM171B",-2.01308537777413,-0.384644840972967,0.208539772305302
"HSPD1",1.22025885939523,0.296905518539998,0.493681569531498
"CCDC150",0.242756591556344,0.122194561833467,0.914168301990808
"METTL21A",3.21820787906806,0.746315661379024,0.0218881796937664
"UNC80",-3.0507436866325,-0.478566302576716,0.0331098931760259
"PTH2R",-1.90729368840464,-1.21643211226242,0.23884315736219
"CPO",-1.43689719576481,-0.905871392409033,0.402812967684947
"NBEAL1",-1.73377558535237,-0.388917042134075,0.293569063991708
"KANSL1L",-0.59033514199147,-0.138984221261733,0.775566677983513
"SPAG16",1.31847032765386,0.520233434642671,0.452333071298283
"ABCA12",3.14560146080418,1.61339408866607,0.0263211472527374
"SUMF1",2.61064015696648,1.13369234518994,0.0814214134590843
"NYAP2",-2.3785758652787,-1.46388756819145,0.120162564026092
"RHBDD1",2.24247431197197,0.506137575758853,0.150397213933845
"ACKR3",-1.42809890577183,-0.596141726315793,0.406242113063671
"TRPM8",-4.97882567269401,-2.04580237342791,6.74711659199499e-05
"HES6",2.08192671938886,0.989875346126342,0.189660880571043
"ANKMY1",-1.21623863690553,-0.226359779539068,0.494843638439989
"COPS7B",0.890443045159176,0.157552910939645,0.638577834454773
"DIS3L2",-0.270793427773517,-0.037818648806121,0.905262218137752
"CPNE9",-2.24271818775275,-1.49466529525015,0.150397213933845
"FANCD2",2.62664081395924,1.39240860142858,0.0793477639580208
"TAMM41",-2.50488089300759,-0.509650005418504,0.0985380585040922
"VGLL4",2.58358735789064,1.10028624080661,0.085651586692982
"RAB5A",0.968019807500408,0.188261126524852,0.603070674192034
"FAM134A",0.215113012232995,0.0523215396002697,0.925315459442657
"CTDSP1",3.47279529459838,1.62247680310759,0.0116521256828323
"RQCD1",-0.845394836842315,-0.124797849202586,0.660892936170332
"44259",-1.53385486473983,-1.27813613385573,0.365266094217825
"STK11IP",2.04949618508148,0.620463616297137,0.199043838207948
"GMPPA",1.84516775743723,0.569802409481172,0.257796945350468
"GRIP2",-0.25750133267824,-0.182733268211393,0.90920161028595
"EAF1",-0.0680795663023031,-0.0115918362407673,0.977863091562571
"CNTN4",3.00188409215135,3.44998120725605,0.0370842576075932
"DYNC1LI1",-0.854337158069643,-0.258676282854979,0.656366458318701
"RBMS3",-1.31210316609841,-0.508246138088845,0.455032639100736
"OSBPL10",-2.01679054042022,-1.09691698825593,0.207699111657857
"POMGNT2",0.864053029616832,0.176668325912136,0.650941817046208
"ACKR2",0.46558963518048,0.36864351536359,0.829437145556972
"CSRNP1",2.16999946743755,1.46670493636627,0.167096367797574
"SLC25A38",1.85394132249214,0.379411239927335,0.255003222807669
"ITGA9",-0.531431683566892,-0.195967176081415,0.802213248011659
"SLC22A14",-2.34914549060138,-1.6110743965154,0.12646151627832
"GOLGA4",0.0408878281194002,0.0099208395834004,0.985830489542037
"CTDSPL",-1.86962264598067,-0.353024491670224,0.2494561785815
"STAC",-3.46726098712658,-1.23075198844642,0.0117935244239739
"IQSEC1",-1.79028264422792,-0.599261759240783,0.274673633171968
"CAND2",-0.898548831536811,-0.238125407273475,0.635830249245384
"RPL32",1.68913696200558,0.303740556672807,0.308937258634045
"PTPRG",-2.42756600352093,-0.552802920739173,0.111261150140784
"IL17RD",2.09219690078268,0.668191894438587,0.187362781610106
"SHQ1",1.44349866514945,0.550109889961388,0.400348150139443
"SLC25A26",-0.381900663140219,-0.0747560558138137,0.861673153008772
"UBA3",0.89751859010325,0.145128574197807,0.636044270729385
"ARL6IP5",0.141078522809161,0.0228413177320454,0.953770232909545
"TMF1",0.449801910427544,0.108100864898695,0.835792281424295
"LRIG1",-0.61451268276177,-0.200901752958614,0.765024594804685
"LIMD1",2.2846050906462,0.520318277634257,0.141122331673702
"ZNF660",0.764092108364091,0.192413854023377,0.696299340720074
"NFKBIZ",-1.36765197795017,-0.510574857600411,0.431068966080344
"COL8A1",1.12338226439679,1.24695023490582,0.534142080599204
"NXPE3",0.173186073670229,0.0393267794828111,0.941830636454708
"MYH15",0.845357045570859,0.476098046689858,0.660892936170332
"PHLDB2",4.60045100344893,2.51482736138482,0.000306884907488287
"ABHD10",0.424912161191079,0.0630874839404856,0.846247590008686
"TAGLN3",3.0219928159511,0.675912910639361,0.035220129124065
"PLA1A",1.46368871279798,1.7971029142531,0.392211308918586
"RABL3",-0.0297839242871276,-0.00576004355859318,0.989600560475654
"ADPRH",2.62649895000231,2.39295825047286,0.0793500793021917
"IGSF11",-5.85035304912455,-1.47000290016142,1.058253056155e-06
"ATG3",1.1732390376292,0.173105825785506,0.513719829480292
"NR1I2",-1.41027243450711,-2.04127952482866,0.413821566361453
"BOC",0.837110679346328,0.390306016097803,0.664254472654922
"SRPRB",1.18942923291111,0.255786088647694,0.506466286638936
"TMEM108",-0.051874233733012,-0.0137226136837409,0.982730249582954
"AGTR1",1.34856817506568,1.18511925811252,0.43912793665332
"MED12L",2.35204980937679,0.807684690297633,0.125743662895839
"EIF2A",-0.861920020465177,-0.121830669883234,0.652126959235827
"ALDH1L1",-2.49820360694952,-1.15033948406509,0.0994363765584726
"OSBPL11",2.38983604957079,0.98524400504994,0.117996240393061
"TRPC1",-1.56876748514978,-0.310178948219314,0.352258736054411
"NCEH1",-1.07808568880014,-0.253787494316294,0.553294443180822
"FAM86B2",1.0967019871599,1.46147865738689,0.545886149591435
"LPP",1.11266359695078,0.604128877780757,0.538913936542803
"TMEM44",-0.506779991960202,-0.212383324649922,0.811544794376134
"KIAA0226",-1.90039665717795,-0.552092184190558,0.240627413797522
"AMT",1.3803020847811,0.420242553579046,0.425748916835097
"TCTA",0.140804496775722,0.0248372813837443,0.953770232909545
"NICN1",0.0471610271196993,0.0113036184238629,0.983994547089113
"UCN2",0.509145371777873,0.701518542439652,0.810773426067564
"VPRBP",0.383256624971772,0.0651429959780302,0.86103761399613
"MANF",1.23701729322439,0.374394938667824,0.486509506952064
"CCDC39",3.63704359076049,2.53417399626556,0.00749990506981877
"STXBP5L",-2.49457198499907,-0.743520475706591,0.0999731996296412
"EAF2",2.03133236802323,0.665046627744069,0.203405498605007
"MUC4",-0.714824315646012,-0.90048940670445,0.719657822859628
"SLIT2",1.32096346545042,0.512435776930164,0.451463991081415
"EIF2B5",0.844280344265449,0.134755469451618,0.661281065872161
"AHSG",0.313427199446498,0.18364990940785,0.888811641551655
"ECE2",0.465692010907604,0.160580171970005,0.829396667796104
"VWA5B2",-0.912067708035891,-0.756072809154048,0.629351540304141
