"","statistic"
"SEMA4C",0.397873608255606
"CNNM3",1.48946231185709
"GSTM4",-0.653837946948809
"TET2",-0.939781443119657
"CXXC4",-1.88956772591932
"TCTN2",2.5962029412237
"SHOX2",-0.651620279080599
"PPIP5K1",-0.952986478245433
"TSPAN5",0.352006825476256
"ABHD15",1.66403442254598
"ZBTB5",-0.0282923235978777
"CHTF8",1.65589926753571
"ADAL",0.226391186001497
"LCMT2",-0.443437239246397
"SNTB2",0.263841512206426
"IL12A",2.94729946875604
"ZNF507",-1.11129808811923
"STX18",1.79904758738184
"ZBTB49",-1.44048351454449
"GFM1",-1.21004589447193
"HTR1E",-2.26030706039477
"FSTL5",-1.59835738920393
"TPTE2P5",-0.620228827902563
"DDX19A",2.18079109988542
"ATOH8",2.85175460163007
"ANKRD49",0.791565895718803
"USP39",1.91906745837179
"TNIP2",2.29224388084267
"C2orf68",2.10902360735621
"TMEM150A",1.5695148382669
"RNF181",1.24167775736226
"VAMP5",3.4963130052062
"LRRC28",0.741943202446132
"MAT2A",1.64746028822166
"ENHO",-1.01733325959811
"ZNF608",0.355094995219435
"SLC35G2",-3.22309384484294
"INPP5D",1.22129826133901
"LETM1",0.053204458860719
"TMEM129",2.99846612125011
"PPIC",3.51593685243789
"SPRY3",-2.93601091535297
"CEP120",-0.711702419506946
"STXBP6",-2.88946019875147
"MFF",-0.656401298568839
"GRM5",-1.78770469797429
"LGALS9",0.26437473169315
"JMJD7-PLA2G4B",0.68590287327983
"CPLX1",-1.70416439262616
"PXDC1",3.65517673189667
"E2F6",-0.880920903902208
"FEM1B",-1.42076841783569
"COMMD8",1.26019607790302
"ATP5I",1.80188022615599
"UQCRFS1",3.40407635253862
"COL4A3",-0.53376369404859
"MAP2K1",0.79850948062582
"HNRNPH1",1.31717506378675
"IRS1",2.238093327426
"MECP2",-1.87801175152201
"UPF3A",0.126883782213853
"ZBBX",3.28324679110338
"ROR2",1.34735837145923
"AR",3.36478456827039
"DHRSX",1.99348947889206
"C8orf46",-2.72273532921915
"HSPBAP1",0.837760264304466
"ASMTL",0.308450720837764
"SLC25A6",1.98833713613664
"CHST14",2.39237725275634
"PARM1",3.3859124718107
"CSNK1G1",0.689309996364591
"FAM110B",-1.0621359818622
"ARMC4",4.05049539786907
"AFAP1L2",0.518845463955629
"ZNF354A",-0.773112147092668
"ATF5",0.0104082087085443
"UBE2V2",-1.03405787018443
"ZBTB43",-0.792037922881028
"CPT1C",0.521279490283677
"PCSK9",1.98419657531031
"XPO6",-0.639448225753307
"GSG1L",-0.97519679331337
"MN1",-0.326805399655619
"APEX2",2.00454374518705
"NSMCE1",-0.315135750492933
"CCDC126",-0.202070115452405
"RAB3B",-2.55517995673261
"CD2BP2",2.97121728037955
"RSPO1",2.11790736992419
"RGS14",-1.89178285218314
"TBC1D10B",0.597467624427997
"LMAN2",2.79279300259664
"RAB24",0.124244974662216
"PRELID1",1.28557874140926
"THBS3",2.22451535654839
"CA5B",-1.13574323172491
"SLC50A1",1.42432295319897
"EFNA1",1.48166651668834
"NPIPB3",-2.32668406183775
"SH3TC2",0.691822401463837
"ZRSR2",-0.229893045748767
"NMD3",0.0940457738565072
"ADRB2",0.102231896972382
"B3GALNT1",-0.650490040686937
"GPRIN1",-0.554130492138871
"KCNAB1",-0.240038625772005
"MRPL1",-0.792271243372565
"SHE",2.69055980510689
"PGM2",1.11400849445229
"STK32A",-1.65060036185866
"IL1RAPL1",-1.50666939937916
"C22orf15",3.63303024474314
"KIAA1024",-1.88044084742434
"SLC33A1",-1.14545421294164
"SNUPN",-0.694354252778579
"CRADD",1.40713689525
"SIN3A",1.29975352256883
"ARL13B",1.61488196668154
"PTK2",-0.0548854739974799
"RSPH10B2",0.220720471873712
"PTAFR",-0.359175164230516
"PTPN9",-0.765573531551804
"NPR1",0.794540840036889
"KCNK9",-1.05470467375025
"SCN9A",-2.16236459873902
"COL22A1",5.85879078157927
"SDC2",2.25779253712683
"MMGT1",-1.0818629494017
"TM2D2",0.373753643442453
"PLEKHA2",1.15290212149774
"CLIC4",2.79767999433607
"CCDC8",3.00751805102697
"METTL15",0.221089031417945
"ZEB2",0.12514624052719
"PCBP1",-0.678950353776693
"HINT1",0.671863232521028
"DTWD2",1.26618646859067
"INO80E",1.87431333564819
"DFFB",-0.443230347481746
"NFU1",0.778226423507462
"ANTXR1",2.65204666934046
"CKAP2L",1.76401209373016
"C15orf40",0.069465358294386
"FAM103A1",0.0290105358832968
"PROKR1",-1.44438320524853
"APLF",0.335541470070348
"RGPD8",-3.92883846344402
"HIC2",-0.00147260153828988
"LUZP1",1.14745974381327
"HEXDC",0.689044873342338
"BUB1",1.77560182753561
"SPNS1",-1.19736292709956
"LRRC45",2.4364285718572
"CHRNA5",1.56862526977444
"STRA13",1.77020332907661
"AGPAT2",2.81372743676135
"ASPSCR1",1.76199747705669
"FASN",-0.394303140429859
"CNBP",1.60859565477278
"DUS1L",0.978554780847709
"GPS1",1.81280024742629
"RFNG",0.780408622783901
"DCXR",2.56115889636162
"ZNF32",0.202660514324601
"LDB2",-2.79292363923512
"RAC3",-0.467458726846619
"NRG4",-1.06559782476707
"LIMS1",1.26560436404839
"C15orf27",-1.42969691629517
"NLGN1",-1.77016932627996
"TAPT1",-0.65109174869394
"UGP2",0.245766236012329
"TAS2R1",1.82363137301755
"LINGO1",-0.751725360552462
"HNRNPF",2.89746718722613
"BTD",1.79275145380113
"CSGALNACT2",-0.667843392579615
"TACR3",-0.637591677868518
"GSX1",-0.594084627345953
"PCDH7",0.75291267544461
"ROBO1",-0.0749529023365044
"ONECUT1",-5.26743339821838
"AVEN",-0.94965820405939
"P2RY1",-0.219660907705635
"CTNND2",0.991479332281843
"TRIM56",2.44178685825128
"WNT10B",2.94095108462966
"REPS2",-2.39463706529684
"SYAP1",1.01154238842775
"TPST1",-0.866705056258078
"TOR1AIP2",0.624245015819876
"TM4SF1",3.46060321700709
"OTUD3",-0.844572440400648
"OTUD7A",-1.36373531337866
"GUSB",2.06513329023779
"BRD3",-0.110064892005723
"KLF13",0.919465439070681
"FRMPD4",-2.01444922238785
"ZFPM2",-1.03116257512686
"ZNF764",0.269465842446267
"HSFY2",-1.02540238478534
"ZNF747",0.167740178239713
"ZNF768",0.449469814801478
"TAS1R3",0.419436146344366
"TMEM42",3.43380403191662
"MAP3K2",-2.26450384774039
"PUSL1",0.126455285268706
"SF3B5",2.02530159594162
"ZNF35",-0.993628988345973
"TIGD4",1.88207584793769
"IFFO2",-0.748458072748621
"NLGN2",-2.22208943999129
"CHD3",0.368222510129817
"TMEM154",-0.168022170358784
"MYRIP",-0.99987888663906
"ALCAM",0.568094141843768
"YWHAG",-0.689507250176938
"UBE2E3",0.093377566210082
"CNTROB",0.663471207375635
"TRAPPC1",1.17188724252239
"ZPLD1",0.729053490601729
"KCNAB3",-1.11750777166117
"GPR37L1",-2.80190252926332
"SIMC1",-1.29629753291584
"TMEM192",-1.01620755003079
"ZNF778",-0.804405213179283
"NIPA1",-0.94432655054188
"FOXD4",-0.79683334641466
"UBE2E1",2.13574448960027
"HNRNPA3",-1.89178306502486
"SIK2",-1.86393489399496
"RNF150",-1.91530189161549
"CCDC144A",-3.03717169537339
"CHRNB1",-0.446672392025626
"USP38",0.197386166083802
"NANP",-1.75624962472004
"ANKK1",0.476124419652285
"ADRA1B",-0.987464951350694
"ADPRM",-0.793393741336579
"FABP6",0.591446827127803
"PWWP2A",-0.254277838361949
"USP50",1.58815597336194
"USP47",0.286405029184436
"PDCD6IP",-0.0064023253968442
"ZNF212",3.07077361514639
"FAM161A",-0.349770552611534
"ZNF282",1.38601403610336
"GLB1",1.74937650575388
"C14orf142",1.58869891417003
"FAXDC2",3.9002112657869
"CRTAP",1.36459937703503
"ELP5",0.89505551400927
"CMTM8",0.262839618787442
"GABARAP",0.94810396629672
"STX8",1.12226116831013
"CDK1",2.708859779777
"UBB",2.20073468660578
"NFRKB",1.63488911188727
"FRMPD2",2.70217312427509
"PRDM10",-1.20276490773688
"B3GNT2",0.544973481963642
"FOS",-1.94096283213779
"TMED10",1.49222455283119
"SETMAR",-0.0342845643074683
"SMAD1",0.563029655198447
"SP7",-1.42274325456025
"FAM115C",0.89626376436312
"SEMA3E",-0.0779437522714192
"LRRN2",2.63977390046102
"SLC30A1",0.943777933619609
"DCLK2",0.0284855367042964
"ZNF804A",-2.26220926193482
"GPRC5C",1.64873836425558
"TMEM182",-1.52273772363463
"VSTM2A",-1.27608015409331
"KRT8",2.79924483347822
"ADORA2B",-2.07552738117001
"SDR9C7",-0.557216441777148
"MGMT",0.974341013053542
"METTL7B",0.780826557002879
"HARS",-0.241866937893032
"NFXL1",-1.79870329408204
"DENND5B",-1.4962275177187
"CD14",-1.19373074553601
"DNAJC18",-1.29942149881703
"SPATA24",2.08810291303133
"RALGAPB",-0.811670451630255
"WIBG",1.12342475360872
"NPAS2",-2.6238014285798
"LONRF2",-1.95352416206187
"NUDT9",1.51529840043999
"HSD17B13",-0.632111831276681
"PA2G4",1.2112113574735
"ELOVL6",-1.29470451963553
"PFKFB3",-0.608369597390703
"TMC7",-1.90454287888942
"ARL6IP1",1.37865374978558
"SERPINB9",-1.26463534627516
"SMAGP",-1.09953117051379
"IRX1",0.400373121799196
"CDH2",1.65102375526451
"IRX2",1.63490098476105
"EMB",-0.914111680108957
"SIX2",0.823319446821936
"DLGAP1",-1.57743398442761
"STAT2",1.78883169922954
"NUDCD2",1.39999054217417
"IRF2BP1",0.761868114335854
"HSPA4",1.40235244338613
"SCRT1",-0.683116619767881
"COMMD5",0.635634657106923
"SGCD",-1.89987995381934
"DPY19L2P2",0.342538832226194
"ZNF16",-0.111007531803153
"ARMC10",1.816855418466
"RNF34",1.98919639257931
"ACYP2",1.43321873667052
"TRABD",0.889245292185636
"TMEM133",1.07069572821503
"ATF7",-0.306298207339161
"RASA4B",0.0531111373387575
"SOCS6",-0.333463242113957
"MURC",-0.430888352976284
"ZNF296",0.482448301766183
"BOP1",0.129316520022775
"POLH",1.19891356293433
"SYT9",0.92545444442983
"KCNS3",-0.630969517557098
"KIF5B",1.75603007933946
"GPR37",-0.85025188290607
"AKAP13",0.959352932888364
"CDCA4",2.5065179791602
"CHCHD7",-0.168611892689058
"FOXN2",-0.99513274558486
"BFSP2",0.247644246997876
"USP32",-1.84911276149923
"CEL",-0.373252391603175
"PPM1D",1.00967634135343
"GPR27",-1.15413940685961
"KBTBD2",-0.241035250803896
"MINA",1.91430618695817
"TRIAP1",1.29618854369594
"LSM3",1.02111657496278
"KIAA0232",-0.777141718738954
"MTSS1",-1.4023319849671
"TMEM43",2.86672961340147
"RNF139",0.180677239970554
"RPS9",1.5900939498827
"TSEN34",2.05205892499313
"TRH",0.983562707718297
"GSTA4",-0.951461517456853
"MSANTD4",-1.75266040241839
"NDUFA3",2.47430128673372
"OSCAR",-0.437862283611074
"PAQR8",1.39132991332408
"NUDT6",1.24845010721247
"TPT1-AS1",-1.77235972314889
"TANC2",-2.07840847230608
"PKHD1",-4.49883680172549
"DNAJC24",0.588843923027696
"ZNF160",0.549803926044107
"ZNF415",1.15233575178757
"DCDC1",3.54673825288468
"HAS2",-4.58735542228304
"PDGFD",1.85145254227181
"S1PR1",2.46420081549219
"HS6ST2",-2.93914026555059
"PYGO1",-0.771761023329372
"PKIA",-0.915911412239353
"XKR6",-3.44244865249356
"TSNARE1",0.374553974536015
"FEZ2",1.80344948894251
"SOX7",-1.06338689729403
"C11orf24",-0.507098976178673
"FAM86JP",1.25815029147646
"ALK",-3.62054445373553
"CCBL1",-0.227740771492028
"MTM1",1.20250706187364
"TRMT61B",0.252264457887248
"INSR",-0.600590875841597
"MFN1",-0.899338115012946
"KCNMB3",0.794187537477143
"FUT3",-1.67236495737788
"KCNG3",-2.98929512630452
"ATP6V0E2",-0.834713078843732
"PRKCE",-1.70041692943489
"OR2K2",-0.110554355737396
"JAGN1",0.643846398503253
"TADA3",2.27372363754669
"SOCS5",-3.23718172957657
"C1GALT1C1",1.48636656858221
"C9orf16",0.583371138159509
"MORN4",-0.650188083076627
"ZNF672",1.71170315522783
"ZNF692",0.328253318406886
"NAIF1",1.23410159685611
"RBKS",-0.481213156703522
"GRIK1",-1.67394167508388
"TMEM126A",0.30330401174318
"TMEM126B",0.476002583911672
"TRIM8",0.194893508623709
"NETO2",0.0486545764245516
"CDC42BPG",-0.992129329920992
"SCAND1",1.48653290111245
"JUNB",-1.0087529206082
"C10orf35",-0.0516133702435057
"UGT2B7",0.826977487294813
"LRG1",1.22553415809626
"SHCBP1",1.94559233630108
"SOSTDC1",3.73276047833411
"NPTX1",0.0348279229948626
"FAM98B",-0.969387172892352
"ZNF439",4.40205570113549
"ZNF440",-0.694901493634423
"GAA",1.71693127657986
"CANT1",0.968773605709457
"KCNK3",-1.71341772641958
"ZDHHC16",0.51326825933206
"CHST11",-1.42011600852231
"EXOSC1",-0.11179873188965
"PGAM1",-1.61327896304734
"CHD7",1.54604862117427
"ESCO2",1.76113508226301
"LURAP1",-0.151877691797571
"CLCN5",-0.561666046305055
"TPPP",-0.384971541142865
"KCND3",0.437107503090596
"APLN",0.25865718710263
"PDE7B",-2.15894306274341
"MRPL36",2.178080523841
"ZNF581",1.24352434168195
"NAT1",-0.149609345431594
"KSR2",-3.08475597384727
"ZNF524",2.00156913468128
"MCC",0.89847087071578
"ZBTB26",-2.05882375496243
"CDK5R2",-0.722464174054182
"DSEL",0.749983544871214
"POLR1C",1.35885828434508
"ASXL1",0.542721621561188
"DLK2",-0.370819108755491
"ZNF562",-1.02423261589278
"ZNF318",-0.774539507552111
"ZNF561",0.734599279468143
"MAP1LC3B2",-1.33255825693639
"WIPF2",-2.76548756124142
"HOPX",-2.81950581270691
"LRRC8C",1.98219006245064
"RSL1D1",-0.462840622457179
"LRRC8D",1.2372005767178
"PPID",1.33894604084115
"COL24A1",0.132598644752916
"ETFDH",0.264558139522093
"LPAR3",1.55875208677151
"PTGER4",-0.474726976143786
"TBCA",0.837354024580984
"NEUROD2",-0.784071243078343
"MAP6",-0.421430441786862
"ECEL1",-0.247049240267508
"BCL2L1",0.837603819119993
"FGG",-0.777234068121263
"FGA",-1.69230749048054
"FGB",-1.05445456025681
"PLRG1",1.49902216349694
"ZNF584",1.78100971330808
"DSCAM",1.49633345714726
"DNAI2",2.75192393151598
"CLSTN1",0.608431742871026
"CXXC5",1.85111886734112
"ZNF274",-0.201085783430458
"PIK3CD",2.29479228354904
"SLC25A33",-1.96736477821999
"ENC1",-0.306777338479346
"SPSB1",3.11900130512781
"BPTF",-0.838218676691823
"ZIK1",0.540387807277039
"PLEKHG5",3.47505975102819
"ATF7IP",-0.516166917307828
"RGS19",1.94341076082307
"TCEA2",2.95546131897715
"ANO5",-0.943978391276953
"HDAC3",1.57633123891735
"GPHN",-1.91971155380362
"VAT1L",-2.20403733228015
"TMEM51",-0.0907674074789086
"CAMTA1",-2.02789369010371
"LGALS4",-0.259164223821077
"LRRC34",3.60820535174417
"PAH",-2.22484341547091
"SPATA5L1",-0.367100757078349
"GATM",3.92769564629074
"NHLH1",1.64676749212478
"SLFNL1",-2.45378783878241
"BCL2",1.96475826841395
"RHNO1",0.523338483592335
"CTPS1",-1.70094599103193
"KNDC1",0.318570535567186
"METTL18",1.7950060126195
"TTC40",0.386124790727001
"COL8A2",-0.383120751393009
"PWWP2B",0.316563207735534
"PCDHB1",0.86795458338519
"ZNF540",-1.56210294634526
"FBXL14",0.473374613549427
"EXOSC10",0.750031200927019
"ZNF570",-0.833119647724405
"MLLT3",0.22492945036543
"RRM2",1.46568622636118
"TRAPPC12",-1.99585086556995
"RPS21",2.52909845447547
"RNMTL1",0.00189425246361932
"PTEN",0.207317521065828
"RPS7",1.21053317288096
"PRND",2.21223696330049
"RNASEH1",-0.937680425140511
"PRNP",2.04362254568173
"FRMD5",-1.14509669396668
"AQP4",6.04335860582106
"MIR31HG",0.827081888654991
"TLN2",-2.16381969461218
"TVP23B",0.0944987483551348
"FBXW10",0.016330122524436
"ZNF217",1.77204121607229
"SRGAP2C",2.07033399599252
"SCG2",-2.50073129318484
"ATPAF2",-0.728229649491545
"FOXB1",0.0694934131775506
"PPIH",1.05988699741296
"LRRC48",4.04053859270501
"ZNF57",4.04033072144405
"C20orf196",0.004711031565516
"JMJD1C",-1.82405040047498
"SYNPO",-0.677038688817697
"ZNF556",0.71201300281267
"MAL",2.03779995616039
"ZNF554",-0.932035367219026
"RAB33B",-2.2378281603193
"THOP1",1.93918119458933
"ANKRD20A4",-0.642062452064734
"GAP43",-0.541557210847295
"EPHX4",0.875200354599966
"LAMB2",3.22457802427018
"USP19",2.03472508140581
"QARS",2.77055545504292
"ORMDL3",1.90386649955212
"KLF11",-1.16779287535157
"SMN1",0.450134811771472
"EIF2AK3",-1.6860796451106
"MOB3A",1.49630666081165
"KRCC1",1.74727962078431
"NME6",3.73252823963474
"CYCS",-1.92035303399643
"SLFN12",2.50240527340915
"CALB2",-2.34789032056205
"SLC9C1",4.17787190128671
"FRMD3",2.20530210435191
"SNTB1",4.05660944498697
"MTBP",1.21185114605639
"TEFM",0.621651294838853
"MRPL13",1.13261600605409
"MALT1",0.873418471998545
"ISG20",0.679364358615516
"MBOAT1",0.325771903904276
"ID4",0.895036624175342
"GPR22",-1.22671470189535
"CEBPB",-0.107497190616617
"AZU1",1.16743702456461
"ATOH1",4.90011293169522
"PAIP1",0.499451843594898
"C5orf34",0.0626555223082766
"C1QTNF4",-1.18616917596005
"NEGR1",-2.50789582072897
"ZNF131",-0.785793261131324
"MACROD2",-2.22416434376605
"DPAGT1",2.26248505410293
"BSG",2.81036721700191
"HINFP",1.07712968673526
"CERS6",-1.54729949515469
"SPTLC3",2.49366701614121
"COPRS",1.48240580553461
"TP53RK",-0.4028827297814
"B3GALT1",-1.71504879706454
"BPGM",-0.801194204511459
"POP7",0.401141355077685
"ALG14",-0.0404116705422226
"SUCLG2",2.03069426628081
"STARD5",-1.83551984770951
"CSDC2",-0.575784767834216
"RCAN2",-0.89131695072339
"IL16",0.974845402064565
"ABCG4",-0.918796098223798
"GNB2",1.9689202790382
"CCDC11",2.48625923921668
"FAM195A",-0.368675677260789
"C2CD2L",-0.303279905207451
"ARNT2",-0.353864359425386
"GNG12",2.41977038322581
"PRSS27",-0.378627703088213
"MYOZ2",-0.137428740603838
"SYNPO2",0.12603499503955
"CLP1",1.23061690498011
"INSL5",2.04876192845227
"TTC36",-0.581195418278389
"RSPH9",0.179167650069029
"MYEOV2",0.456541276320836
"GTPBP2",1.98807817651207
"FGGY",1.31873991445078
"IL17D",-0.161757480988189
"FUT9",-2.64730944791272
"TCEAL1",-0.887146339538284
"ZNF24",1.6361410908161
"MANEA",1.40905542719194
"RAB40A",-1.44214932746971
"AGXT",-0.31591137140119
"AFF1",1.65595883359759
"ACOT12",-2.59860413776187
"FIBP",0.836964906211524
"CARNS1",-1.43483873479981
"BANP",1.07541852243254
"PPP1CA",2.51829546142141
"HCFC1",-0.87037124732069
"SNTG2",-3.42689608395193
"FNDC9",-1.64697428826579
"PDE3A",2.62465553943318
"RASGRP1",1.77958661188358
"CHCHD1",2.08442651952695
"MRPL52",1.61516436454368
"SMPDL3A",2.38707207427682
"RND1",3.04645010788271
"RAD9A",1.93116710234783
"EFEMP2",-0.784184635690528
"TAF15",-0.184609446623518
"FAM21C",2.21176032749884
"TMEM134",1.40364949624927
"ZMAT3",0.829475478178745
"ZFAND4",0.373743567177343
"THEMIS",0.344042480077983
"ZNF738",0.362156841561553
"SLFN11",0.303164253248448
"FAM71D",-1.4318136673976
"CORO1B",1.17046973769009
"FUT10",1.90619713687433
"LRRC20",3.2332298806613
"MUS81",1.16378756381577
"PURG",-2.40474992646999
"TMEM217",0.44392311314004
"ZNF596",0.457618938236152
"COL6A5",-2.72686915359651
"CFL1",1.94625654669844
"TMCC1",-0.464080580917504
"NAA16",0.605995297081559
"EFCAB12",2.97026236617938
"FAM192A",0.342524881346041
"RAB43",-0.511845269605633
"FADS6",-2.53861341158778
"CBWD1",-3.42542586974952
"RAB37",0.429237537895869
"DCP2",2.51433960375132
"SNX32",-1.1744555586974
"RPL38",2.15846004672434
"CYP7B1",-1.15974943248641
"RARG",3.33420613163158
"CES4A",0.325388130580243
"CES3",-0.947091436795943
"SSH3",1.6758359297897
"CES2",1.1726096297408
"PDP2",-1.78887188091802
"SP3",0.519494975645207
"DMXL1",-2.20828869689605
"METAP1D",1.09003337873123
"ZNF621",1.075793257325
"EGFL7",0.613206138124377
"NADSYN1",2.60083231998649
"DHCR7",0.306939691811769
"NBEA",-2.74278037113357
"RNASEH2C",3.90503304861535
"ANKRD13D",-0.378652012448922
"MYD88",-0.265168209123597
"OXSR1",-0.911253655393316
"SLC22A13",-1.72846357234307
"PHF8",0.444930648926563
"LCLAT1",-0.159176338628745
"MIR4435-1HG",0.890614118274531
"KAT5",0.411517785046479
"SH3RF3",-1.23592003837282
"GXYLT2",1.70486699322214
"DCAKD",0.514927217840441
"ARPP21",-2.2668705358165
"TADA2B",0.458120552650684
"CCDC96",1.82906963766915
"ADRBK1",0.600008023688291
"RELA",1.00240782090984
"EVC2",2.47581086946793
"ZNF680",0.248639620240478
"HECTD4",-1.93882257702438
"FAM222B",-1.69542473462441
"BNC2",-1.45614930559095
"HPSE",-1.36904700367042
"COQ2",-1.42811408918432
"C10orf131",-0.686570811057818
"HSPA6",-1.86988424350411
"TRMT112",2.02817949988706
"LRRN3",-0.336205575710451
"KDM2A",0.103224628407521
"ADCK5",-0.284621505710813
"MRP63",1.51912573342521
"NOC3L",0.392424526781178
"ESRRA",0.567533477899097
"RHOD",2.0403211679562
"ADAMTS20",-2.50196864864074
"COMMD1",0.749843236580626
"RAPH1",-4.7126348934952
"MTX1",1.58832265923337
"ADCY5",-1.055645737743
"PARP14",2.525267578665
"CKS1B",2.82636795895832
"ABCD2",-2.42066714801175
"AHSA2",1.77782740947196
"ABLIM3",-1.61209545001681
"MAB21L3",-2.3468167406235
"KIAA1919",-0.0175292151050598
"VANGL1",1.50919476745252
"GLRX",-0.345814313817652
"IQCB1",1.04126942401422
"SYT12",-0.865955133014243
"GOLGB1",0.98327585811358
"LIPM",0.225021559956742
"GPR151",-4.16944741880033
"DMRT2",-1.39667664036795
"ZNF483",-3.97398312235375
"PLAC8L1",-2.61966341824063
"GPR137",2.51087379632
"SNCG",-0.717553049218005
"MMRN2",0.626384013257106
"MZT2A",0.046311577033583
"TNKS",-0.896384985938184
"ZNF449",0.76242067890496
"ZBTB21",-2.28978269840178
"PPP1R3B",1.8536745922477
"FAM86B3P",0.954202215853106
"STOX2",-1.51516001362114
"MAP3K11",0.657560097821286
"TRIB1",-1.42018597653551
"SFT2D3",0.755295667554293
"NDNF",-1.63128698422157
"DAG1",1.64375233257516
"INSM1",2.91839549242709
"DAB1",-1.98624995666712
"ARV1",1.11304142102402
"NAA20",1.08594925011422
"MINOS1",-0.00850952455250066
"EHBP1L1",0.0381462843804811
"THAP2",-3.14288571083421
"TMEM196",-2.03398154686252
"RNF26",1.55519390114276
"PPP1R14B",0.942970630722858
"SSSCA1",1.28196741118023
"SMARCC1",1.69999559693829
"ZNF417",-0.361814338117704
"PTPRM",1.68065577636447
"FKBP2",1.842801465783
"VEGFB",-1.35494273655012
"PEAK1",0.613701975853998
"TNFRSF10D",1.20770961002677
"MST1",0.56334907808665
"TNFRSF10C",1.5682666532834
"GMPPB",0.419197467635426
"MOB1B",1.27768562227659
"ZNF622",-0.536947069103447
"CSPG4",1.74803973463863
"SNX33",2.46616796186113
"NABP1",0.171962120825321
"NUDT18",2.90977567706759
"GPR113",-0.0105114262497055
"CHD2",0.624533926177491
"CCDC106",1.22212626347725
"CCDC41",2.06183623733378
"SULT1B1",2.90515969675516
"NUDT4",0.688502403119386
"PC",-0.55713151501325
"SCAI",-2.10170277420393
"NMNAT1",1.27641897514709
"LRFN4",0.102098863638591
"TRAPPC3L",-0.00168873973202882
"SLC19A1",0.694586542528798
"RCE1",-0.0940784879727362
"UQCRH",-0.261392751880573
"EIF1AX",-0.720644340948229
"CXorf23",-2.37700147243537
"PSMD1",0.849078788214365
"GPR64",2.13511598535886
"SUSD5",-1.74538003901671
"HEG1",4.20137573403419
"WFIKKN2",0.0645102010796064
"C11orf80",-1.59529786204781
"TOMM20",0.525790068859444
"AGFG1",-0.445283929371569
"STAT5B",1.50364520564797
"CNP",2.10661426645179
"JUP",0.261959373320534
"HAP1",-0.550801891264211
"TDRD12",-1.30241926251411
"EIF1",-0.696989322054852
"ENDOV",-0.188702280739646
"RNF213",0.117209919564694
"TIGD3",1.79306448093872
"PLK3",0.215305327789109
"NET1",1.46961193651331
"DPY19L1",1.40742668414596
"ZNF791",-0.640298447334028
"TUBB8",-0.0957899247054493
"PHC3",-1.3138885533884
"GPR160",-1.18346037779137
"CBX2",2.40602836534289
"SPTBN2",-0.353500266634097
"GOLIM4",2.63288721325171
"RBM4B",-0.0842756499520333
"USMG5",-1.03131990611295
"HOXB2",-2.42889824216347
"C1QTNF1",1.25998463191644
"SWSAP1",0.508760188213399
"SLCO4C1",-0.279820817008408
"RBM4",-0.213943905282786
"PIFO",3.85175292990524
"XXYLT1",1.57521921988957
"UBXN2A",0.224883190261952
"LRRC63",-2.47077674778124
"TCAP",-1.29008265746899
"CCS",-0.435601626236714
"CEP19",1.60940608385723
"KLHL15",-1.06928030414855
"FBXO45",-1.10438639422679
"GNG5",1.69843184718119
"FAM3C2",0.0277614342165879
"SLC25A30",1.64287163922925
"CTSF",-1.61611320905299
"MSRB3",2.847204583837
"MRPL45",1.2291784218334
"LEMD3",1.60359365576297
"C16orf91",0.23240000904432
"SOCS7",-0.733506418663274
"TLR10",-1.44714327959734
"TLR1",3.63277615774
"TLR6",0.71108334271318
"FAM174A",0.314505942864888
"RGMB",-1.02931782688227
"FAM53A",0.813755211316467
"KIAA1239",-1.45801892139999
"CYB561D1",2.48462862937182
"ZDHHC24",1.18684327920544
"TRMT10C",-0.0496930842651788
"CTU2",0.880483654976982
"AGAP8",-4.3849723464679
"MGA",0.682840931338914
"C12orf66",-0.8944293691622
"SNX31",2.01924312883548
"PIGG",1.09861023663348
"PRPF8",0.580859750281939
"ADCY6",2.00491021139588
"REP15",-1.35803799794082
"PITPNA",0.0253934984431542
"DDX23",2.89738914446974
"ZNHIT2",0.484498958906096
"EVX2",1.75271441427773
"ZBTB4",-0.450969058033786
"TNK1",-0.156242179316742
"ZHX3",-2.20434774503167
"PHLDA3",-0.571172331045989
"SLC16A13",2.12785222915165
"GLIS1",-1.14031850973298
"CHRNA9",0.78168111150696
"PODN",-2.07753722482445
"STAG3L3",-0.169467493357468
"SNHG11",1.02180100917369
"C11orf45",-0.665799400234434
"EXO1",1.8913903990397
"RALGAPA1",-1.74468972736267
"WBSCR16",1.80448249339139
"LIG4",-2.28684546461252
"TRHR",-1.03493166110707
"GTF2IRD2B",0.922217901718057
"ATP2A2",0.323701358657136
"ZWILCH",0.292121919086724
"RPL4",2.52096911877135
"SNAPC5",0.658964844858252
"STARD6",-1.46697023887014
"VWC2L",-2.2169178683717
"C12orf76",-0.52897323866317
"ZCCHC12",-1.19348045603441
"CNTNAP2",1.72150943351983
"GALNTL6",-2.02733967820863
"LINGO2",-2.84358422303804
"BBS1",0.128587758626716
"DENND4A",-1.69020741202871
"IGDCC3",0.413191414964343
"ANKRD36C",-2.02953587419323
"SLC26A9",-1.75053505397965
"MFSD4",-2.55157756632829
"PELI3",0.0668717016234312
"TTC9B",-1.03806966232876
"MYO1H",0.993459949305441
"TMEM81",-1.38288473586691
"MRPL11",1.27097460248659
"IL20RB",-2.9244716908955
"GOLT1A",-2.04686602821852
"AKIRIN1",1.85841622973558
"NPAS4",-4.68156912530191
