"","P13555_101","P13555_102","P13555_103","P13555_104","P13555_105","P13555_111","P13555_112","P13555_113","P13555_114","P13555_115"
"TBX6",4.33057497578978,4.66007803306173,4.33057497578978,4.93813031504109,4.33057497578978,4.33057497578978,4.82542984557953,4.76322007626377,4.97401271282275,4.33057497578978
"PPP4C",9.18925005798808,9.53886412500649,9.85974112687421,10.2053131423867,10.2980961101219,9.5347207106511,10.291755300395,10.3049369939629,10.3659103453234,10.6594042633018
"ALDOA",11.9035094755042,11.383256690457,12.1425925145198,12.4617640175999,12.9377662990612,12.1527937256255,13.0290154709105,12.7108834289664,12.6207340498103,12.990207287674
"FAM57B",5.09251399002393,4.79556092770347,5.12159602613066,5.03043248014873,5.13982799342797,4.90878443777828,5.17959208213716,5.41223284120757,5.42767490549153,5.40815711196975
"DOC2A",4.71485058447103,5.87369573455738,5.43606756498454,5.6524447367249,5.51329090006444,5.07380022162383,5.34474360463503,6.04464069892146,5.9325808561672,6.12313718191832
"HIRIP3",7.56125401484327,8.08592895888945,7.92619645065868,8.09881270881622,8.50799781602574,7.67390935353264,8.21069055413114,8.1263689543472,8.3161078301225,8.47391225920729
"TAOK2",9.58446220707822,9.61652536864855,9.80074512739939,9.76329923278376,9.9127410497881,9.65494736133851,9.77948042057704,9.9978444984564,10.1150384528843,10.058811218193
"TMEM219",8.57882899668558,8.57255562763104,8.71018573917549,8.89956864437877,8.93400316556577,8.46121406030499,8.97955157398283,8.82103198028271,9.00418257525289,9.35509864198721
"HMGA2",13.241167187288,11.6976593867527,11.2335555369511,11.5639966357745,11.5960423588249,13.5306145138587,12.8751677443047,12.4578961870704,12.2336508868163,12.1844497426873
"CNKSR2",11.0822247889506,10.4628734536301,10.6707587007379,11.0798510100224,10.6987146543058,10.0039720396603,9.82710852946957,10.0296572103172,9.99644804023454,9.80745550898942
"CNTN5",5.18005872775988,4.98537938635244,4.94631707027763,5.36817684000305,5.05624547642231,5.31931524049836,5.13228161332909,5.01089222657774,4.78742327032165,4.77898666127035
"MKX",4.33057497578978,4.89885131332825,4.68786443689673,4.93813031504109,4.69626751308561,5.46527507546813,5.17959208213716,5.23682327573769,5.23329518360745,5.31791371239967
"MPP7",5.7636258057377,7.07981660323937,6.77783608057959,6.7839807474539,6.62229259779004,6.53362242205713,6.06298096935197,6.54425512184573,6.72217269654718,6.51834977930744
"ITGB1",14.5558476110352,13.0454481348364,12.8804558269003,13.1805569891559,13.2782677772821,14.5457875257418,14.0568437685039,13.7252243416257,13.4420559463542,13.3423562181024
"TRIM48",6.39673778597572,8.35682324836413,8.39541101372631,7.2149877335058,8.17181416728453,5.7388773683887,7.33306840562733,7.17072083999689,7.45333783665088,7.59937863769741
"PCDH15",7.92168684986579,10.3379896371547,9.55869427711285,9.48797441295739,9.53688521341121,6.46022795700923,6.02455646356524,6.26504140273246,6.43326068661224,6.07806983107162
"CTF1",5.57034317644882,5.4464642668624,5.48736220210262,5.76941889611542,5.8192978987593,5.55128482732101,5.76287656171416,5.59274036893436,5.62429246912915,5.85099490189085
"CWC15",10.5878681501343,10.3071051593215,10.1021432642681,10.1450512615584,10.0901383098096,10.3356234721963,10.293588819528,10.077924368262,9.95858631010283,10.1832004472914
"ARID5B",10.4918519595562,10.0953837011952,10.1751774760358,10.4503304906428,10.2480795098145,10.781013380936,10.5906104929239,10.5271074576451,10.3022320532704,10.4520148577827
"KLHL1",5.09251399002393,6.68241188188514,6.63555886942866,6.7839807474539,5.4055511004415,4.33057497578978,5.02705800807725,5.18650276281477,4.65428740379065,4.87867597674217
"CDH8",8.1948549738304,8.45576627229373,8.66670951572378,8.29540487611265,8.26660860992234,8.73397411857108,8.99768467448682,9.20262461422904,9.22897682998396,9.24747906639809
"DCUN1D2",8.55693123486782,8.82868608027796,8.96820858453777,8.66175021071664,8.68287907307133,8.38761424261697,8.55546576278675,8.68995085354631,8.70627155164449,8.481866367927
"TMCO3",10.2393109995194,9.71758143879003,9.49311225739185,9.77129682202444,9.75451344816199,9.8227012246457,10.0032879494441,9.90895352429323,9.86564726355966,9.79477444478746
"TMEM218",9.10888280483775,9.29898975692648,9.08830481472476,8.89224397293029,8.87120930213091,8.8133101532181,8.6066362553218,8.28726394542996,8.42725769608758,8.48582693335371
"TIRAP",7.15195440116745,6.51875299291441,6.89108632237393,6.86334572456278,6.82465102236564,7.19632203045387,7.12236986066849,7.02352980490678,6.9228528711856,7.32353140397419
"N6AMT2",7.37150894614254,7.11388068049276,6.34241842613933,7.12878167086579,6.85838826383982,6.79219706444224,6.77959057762517,6.72364210763402,6.45109291556318,6.94449464691407
"LATS2",9.30196610367983,8.8618145305563,9.02091075904698,9.25678446802234,9.18689861834194,9.77313283544906,9.94614358645245,9.97449668861195,9.79468210063565,9.75277300305627
"SAP18",10.7673822266428,10.7062551101556,10.5374237898109,10.6445483728306,10.6953256216893,10.6971508995821,10.7189428997103,10.6327764412583,10.4354005300102,10.7092292596197
"LPHN3",12.6666454548618,12.3236988118953,12.3806561732424,12.4393634834615,12.1903040305823,12.9881318066346,12.4488826948275,12.5806194583815,12.5585980978144,12.3874992812664
"KIAA1328",9.06307743527707,8.97512747875653,8.66670951572378,8.71672291150645,8.64581667396862,9.04602152982568,8.62718732077061,8.68675546518894,8.76830390910818,8.47789483032802
"FAM124A",6.28794689617065,7.21131638059022,7.24491964992392,7.10313327659254,7.24744414534545,6.38243756829265,6.64294747602182,6.76182719554722,6.76476273907093,7.20182111955356
"CTAGE5",5.71851033752957,5.57095247306812,5.82432422311281,5.61038571340791,5.85670431324497,5.80554989584228,5.68663326306789,5.68722381724001,5.84874019607506,5.52881151629242
"HNMT",6.8170460186645,5.98566615497284,6.08225525286206,5.84096500830556,6.05874416215016,7.31180313512936,7.57220832042123,7.32059903352086,7.00725558569118,7.76599279630663
"LYPD1",11.2206162281321,10.0530506273571,10.2882829685882,10.2884485963151,10.6270032528174,11.1425918414577,10.597305689076,10.1234489631054,9.87505916420611,9.50669675678203
"LYPD6B",4.71485058447103,4.98537938635244,5.0398177401233,4.93813031504109,4.96065067426238,5.55128482732101,4.82542984557953,5.8799229743451,5.58796606248511,5.4501100296131
"PDCD4",10.5469050411692,11.0302280541022,10.7998478830534,10.7695410318971,10.7627176858478,9.39185253140006,9.7138809333174,9.77120035249715,9.79633436435183,10.0785599726877
"ADRA2A",4.71485058447103,4.66007803306173,5.12159602613066,5.11117738537336,4.33057497578978,5.07380022162383,4.61721054793331,4.76322007626377,4.97401271282275,4.87867597674217
"GPM6A",10.1140195138776,11.1461627165772,10.8217665006243,11.2475353551785,10.6725262442973,9.23585146676933,9.30662783569493,9.79361130905417,9.90293164494026,9.95436879342527
"WDR17",9.02774018836397,9.68282708885342,9.4527914812695,9.38485714800283,9.16744124613141,8.71906651729665,8.57070628121678,8.67067097369002,8.93077970625152,8.50156068247906
"SPATA4",4.33057497578978,4.66007803306173,4.68786443689673,4.82785029109907,4.69626751308561,4.33057497578978,4.61721054793331,4.33057497578978,4.65428740379065,4.77898666127035
"VEGFC",5.51574818416699,6.48343178998249,6.2191196551079,6.84784016043116,6.71807173981079,5.66783051642478,5.85692986657822,5.90493018765195,6.28092707750375,5.90542116030371
"CCDC102B",8.96269138550809,7.92525301494727,7.50696218836688,8.15516616834923,8.02030620321012,8.90175121211341,8.20678679225579,8.18203759713311,7.9669881622434,7.66417938888733
"CD226",5.62212029458836,5.78186050325297,5.6693363556401,5.56652469773524,5.61026428989694,5.70394443523448,5.51511370625478,5.45115818394459,5.62429246912915,5.98252746448618
"CNDP1",4.33057497578978,5.06113789605672,5.0398177401233,5.31107647003259,4.96065067426238,4.99677635785228,4.73527770463583,5.1326467478885,4.97401271282275,4.33057497578978
"FSIP1",7.96406425340709,9.07452210539408,8.61731404221296,8.54037115224628,8.54874394470948,7.72740749718369,7.79760612659297,7.81574729100656,7.99620424554592,7.9326541023486
"DLG2",8.34316587067376,8.42501931576489,8.40603820055721,8.36599227076758,8.88716677935865,7.40909461119006,7.7061580624225,7.73712117235981,7.40147836648037,7.20182111955356
"PRSS23",12.153607939426,11.2848949226833,11.0473887466716,11.4409790792738,11.0397809805435,12.8127138710135,11.8937612711357,11.4713698334218,11.3166397344925,11.6237061059751
"MTMR12",10.2185910477674,9.82884083544745,9.9015199906626,9.97372296599942,9.80990578584674,10.4903899562716,10.1461236387643,10.2137272423173,10.0990650900623,9.97137111988753
"PPP1R1C",4.99231295536008,5.06113789605672,5.32398437444783,4.82785029109907,5.4055511004415,5.14299338706209,5.30643324562734,5.68722381724001,5.17665819594028,5.31791371239967
"CCT5",13.8934985712618,13.6566673385017,13.3428592858642,13.5020621722415,13.6180562821486,14.1400020662822,13.9698886008164,13.7342269481784,13.5658221333556,13.7447156648287
"FAM173B",9.06307743527707,9.14346039080291,8.48833217420039,8.61798304281344,8.57856147668038,8.7153153122747,8.48319493394633,8.42421740374231,8.4357879904411,8.59250190886544
"DOCK1",12.3877155794872,11.9402542464667,11.893523120609,11.988473471455,12.0332018897943,12.1866389180608,12.0733469007484,12.0858425066513,11.9633074589362,12.1058210485936
"DIXDC1",9.46046639313286,10.4290704249863,10.0574864913928,9.90814702777379,9.62506884301693,9.85027894109591,9.65659952104024,9.69704941415239,9.70428517186614,9.85403988342417
"DLAT",11.3413064923499,10.8392215902922,10.8138345799563,10.7645436474769,10.8021116233138,11.2026407078358,11.0239982714236,10.9303723567583,10.7279804857178,10.8189403714762
"PIH1D2",6.71866029468683,6.88235280158104,6.87547485750417,6.53297977804709,6.64200693811756,6.46022795700923,6.11841322359325,6.48377191165179,6.67818603991897,6.46882498371592
"C11orf57",10.2832081799043,10.2828894224363,10.0439847677578,9.94749661603248,9.93782126529439,10.0552251395679,9.97385571719488,9.88271479585009,9.87974216758841,10.0641040605335
"TIMM8B",9.83649842940817,9.66043707757137,9.64173652411886,9.56362125522813,9.68783599680921,9.51115196577373,9.77948042057704,9.63551464952758,9.64132119196011,9.93572044709589
"PTS",8.96269138550809,8.56854428558021,8.59892204477269,8.51672143869116,8.66446747223765,8.74505414604222,8.5797734777232,8.44329704105374,8.36160815198997,8.28216976760872
"PIP4K2A",9.93506242847237,9.60484659037598,9.46551339378384,9.57737322361261,9.62981319727618,10.4242834713155,10.1059916140686,10.0912510251647,9.7797258628326,9.95294283913814
"C2orf50",5.39629005145591,5.57095247306812,5.58244832179265,5.42182782703181,5.13982799342797,4.66588788160403,4.73527770463583,4.76322007626377,5.11545440641325,5.03540298630699
"FREM2",12.5847067607619,12.1053557640445,11.9588130167187,12.6711662520688,12.4712254692883,10.8233593234849,11.3231039226619,11.6270804707993,11.4300236877397,11.493966657858
"FOXO1",10.0372113357106,9.31819514434901,9.52506166006734,9.44110447368083,9.33666307959676,10.1217888539114,9.98183907878637,10.0546113984256,9.66140792951671,9.870750489019
"CRIM1",10.2580462269492,8.98417918235393,9.32736959887215,9.41069674779596,9.27134148332722,11.2647776744312,10.5741124043822,10.2115100947091,10.0164305899543,9.82627032199091
"SEC24D",11.304919907917,9.85372016161741,9.84229449480707,10.2716369955085,10.240347575172,10.7548135775078,10.5397668134344,10.4236522144905,10.1295268458497,10.0561574922335
"ABCB9",7.65773035590376,7.65550308948043,7.99840953345739,7.7123092088334,8.02030620321012,7.17425561942341,7.59643496179205,7.61373719643884,7.63611395704912,7.66417938888733
"RILPL2",6.71866029468683,6.24842743097155,6.2191196551079,6.36465532766106,6.28421723914854,6.38243756829265,6.40726810241692,6.45244607761623,6.32074901727603,6.51834977930744
"DHX37",7.25228911515344,7.70049174358633,8.60354219010093,8.20345721712307,8.71900879746121,7.89687286634413,8.86813810335088,8.76458166538654,9.10903910815158,9.11848347214316
"UBC",13.6126023297851,13.2880994300245,13.1448990243411,13.4045758616072,13.3001828401624,13.340530195551,13.1312134280225,13.1010402027529,12.9365234147552,13.1348788057336
"ITPR1",7.46958024402957,7.90622765828923,7.66685872204045,7.62591490986218,7.73127813572019,9.16893631065055,8.9213654024668,8.91954828821511,8.86293200342019,9.18320934059335
"TKTL2",4.33057497578978,4.79556092770347,4.33057497578978,4.82785029109907,4.33057497578978,4.66588788160403,4.33057497578978,4.63707218795713,4.33057497578978,4.33057497578978
"PRSS53",4.99231295536008,4.89885131332825,5.53605160489031,5.61038571340791,5.13982799342797,5.26471516158577,5.65995947285413,5.1326467478885,5.75816467518843,5.52881151629242
"SLC7A11",13.7593533219182,11.7045110098095,12.4177580791322,12.605618038408,12.7238279175188,13.1192453478955,12.6792915991602,12.0512463370783,11.7096031644053,11.7628040354182
"CCRN4L",8.15888918052816,7.28264228658469,7.61246878142632,7.47564943485896,7.46777301262519,8.46121406030499,8.03678643028081,7.72462833234654,7.45333783665088,7.72614115792777
"ENKUR",5.84865908810635,5.87369573455738,6.05293708805353,5.94044421525544,5.8192978987593,5.98472764491908,5.96448551859535,5.80141268937487,5.87737562861255,5.63621654396911
"GPR158",6.19973562397077,6.0631513953306,5.78758838584662,6.06110921290268,6.30973495289336,6.27805291288129,5.73805554331806,5.7739667188968,5.28618514811633,5.49026644739932
"DCP1B",9.33123468915862,9.37202514797049,9.0380575780812,9.18671042126151,9.22504159233282,9.02194810170649,9.05940858404356,8.97557229169319,9.13540825154586,9.0927925589218
"CACNA1C",8.58425160901596,6.98463572983659,7.33782385206262,7.43543648602746,8.12532857019524,7.84949924041882,7.28892344709203,7.83328945854881,7.55953945662609,7.17215568982516
"KCNA6",6.37039620217095,6.80026097759286,6.59748575816002,6.57187423218602,6.33474934774583,6.58609258070602,6.10021598600483,6.16971935934833,6.19728987605317,5.95738780311353
"THRB",9.55995299237313,8.89419657520458,9.18997093810514,9.69766861888023,9.28644968226828,6.7320910216773,6.42153996681257,6.64384343763073,6.17547308000485,6.36371628162201
"NGLY1",9.75728504648059,9.5285978094653,9.37400573920378,9.63330078847944,9.38237486704774,9.524055423409,9.17543851925581,9.14797136530671,9.35322453602803,9.15369715928526
"OXSM",7.71857440908404,7.14712589465435,7.2804873776895,6.62814812823999,7.0006488790805,7.04617467159375,6.92327123701633,7.05425034049856,6.85920402407732,6.94449464691407
"UEVLD",9.56269692005607,8.84865464438471,8.68861217383792,8.8848817887472,8.71006122972289,9.03704114086615,8.79222479180682,8.48807778103383,8.57353706824042,8.63589838401567
"TMEM86A",5.45791162267943,6.42858653797018,6.26989516771078,6.80023040982442,6.73643113975307,5.46527507546813,5.76287656171416,5.82819653416867,6.3593607885082,6.38184061041131
"C12orf45",8.47754391784908,8.58452279611263,8.37391713676409,8.23863399778248,8.54874394470948,8.52265251042285,8.60367621611993,8.50269914054492,8.51438990254978,8.5814445845469
"C12orf23",11.3799107151398,10.4202168978511,10.0775049069296,10.4453421562009,10.2480795098145,10.7113144031051,10.4668959253515,10.4004835573878,10.1555020632198,10.0667432126101
"BTBD11",9.13125001295756,8.83870504425464,8.94293727911308,9.54740959937805,9.27740380198272,9.44031057570992,9.4285259715384,9.47280249375721,9.28185901679838,9.4969413134163
"UBE3B",10.5743426465419,10.0386587864979,10.0524381516905,10.0028805355891,10.0623393382107,10.2973231630668,10.3136051410499,10.263802755617,10.2525572171771,10.2555352926805
"ANK3",10.8837997473081,10.8425385977759,10.7278045287517,10.9055953399777,10.8547058634253,11.0579360057027,10.6324977650385,10.7970190143446,10.3670222871968,10.4947721031009
"IPMK",9.48092099933272,8.94453690282657,8.71018573917549,8.88118650848501,8.476659943527,9.50031008206271,9.13096446696986,9.14797136530671,9.03532974919287,8.75545771345063
"RAD9B",5.09251399002393,5.30273629775222,5.62680653548572,5.52065463620509,5.5629530087137,5.31931524049836,5.34474360463503,5.01089222657774,5.0485066241042,5.21700324787642
"PLBD2",6.34350178692774,6.7717522493823,7.52674187641592,7.37287110864037,7.34447257019005,6.90494547979526,7.15567250661768,7.30378000519305,7.52770679307765,7.45194398247027
"DLG5",10.1993325916735,10.6170671921777,10.8865376634812,10.9209482170101,10.9954609308148,10.5588299735134,11.2480423702848,11.1865695371139,11.0990556170171,11.3224338286567
"SLC2A13",8.95016025351786,8.37991793305527,8.16439731044686,8.64440315593978,8.13206272757976,9.18257053588374,8.52761799922641,8.47701306483019,8.22545650692944,8.12827459876455
"GXYLT1",9.44567604621642,8.97512747875653,8.75653677080443,8.82458603709074,8.81808888225429,9.41743854377659,9.17941428437176,9.13631926395963,9.15616109109982,8.94552851785337
"TWF1",11.4999362154682,10.9238605914856,10.7043984057748,10.9083165731556,10.6493606545195,11.2218942349403,10.9351888815672,10.7466209755997,10.5919531103179,10.5006387048283
"DIP2C",8.78118590461983,9.14346039080291,9.41393729254894,9.39524868930708,9.24992004241465,9.20412015752821,9.55167767112426,9.65686305454243,9.67584257048943,9.79636569318541
"EIF4E",11.7093081594778,11.3866688145848,11.1548990261473,11.2410741013959,11.1626611610574,11.5880384846277,11.3871735453532,11.3046148973834,11.2639003658142,11.292315556684
"MAGI1",10.9854000608665,11.5477370814414,11.5535204321058,11.4658205819702,11.3050863504037,11.5194033711852,11.3568100931669,11.3009707988075,11.2934377289667,11.1626658896801
"TEX30",8.77171744097393,8.309485324943,8.00543349954694,8.02677012010929,7.99834068155723,8.57743775155306,8.41724586379601,8.42037079935039,8.41436627205849,8.20729237579139
"CSNK1G3",11.1190189885926,10.5975668278654,10.4390049162659,10.5845620448263,10.3987750348041,10.8863001321258,10.5612333482939,10.4520991998383,10.4129661172868,10.4977083871249
"SRFBP1",9.69862673257792,9.50993202689056,9.3020544558486,9.40556578479866,9.38798814650303,9.95559800671828,9.58351446087843,9.33081507273432,9.40614400467722,9.25907226843271
"AKAP6",9.13862914915288,10.381970945095,10.4351318103571,10.3840961303856,9.94164132046453,8.27981155101617,7.91263948601242,8.68675546518894,8.39261938667883,7.89727034429968
"NPAS3",10.1399639806311,9.98412366814781,10.0824663785215,9.97891146064308,9.76963744175416,9.60319812482813,9.22436325163827,9.62721875830265,9.72004082596506,9.45119517639232
"FAM177A1",9.9137343911996,8.83870504425464,8.71872522648338,9.05193605889471,8.89901970173874,9.36341209646373,9.06586746196866,8.64125681542244,8.59652958173587,8.54015593967257
"MBIP",8.70860264710498,8.82196775349726,8.50818806758843,8.57283901857513,8.49241450016062,8.72653966026279,8.39685439002975,8.53861327865876,8.50631605270172,8.50156068247906
"MIPOL1",6.96096637399803,6.84192778179137,6.36570213761258,6.53297977804709,6.08930167656925,7.92325140232802,7.18013470855632,7.54419604974054,7.49513818024038,6.83402754163015
"EXT2",10.7886212243714,10.3047018040478,10.3797868670392,10.4022298283957,10.3084862703913,10.9297489158095,10.6618922854881,10.8648837070088,10.6678992339162,10.7218397077485
"TMEM18",8.76695970388476,8.82533084303119,8.68425829073402,8.92491504001899,8.92243633611795,8.56497944246883,8.68433347673796,8.69949457311432,8.70627155164449,8.88392327875908
"ALLC",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.84637639220456,5.26471516158577,4.33057497578978,4.85947580082569,4.65428740379065,4.33057497578978
"KCTD14",4.99231295536008,5.19142623983643,5.0398177401233,5.42182782703181,5.13982799342797,5.46527507546813,5.30643324562734,5.74581767571423,5.81935958053602,5.70206201470408
"NDUFC2",9.62703051352079,9.81031911473091,9.63274246249109,9.69766861888023,9.61553300882823,9.47395169302449,9.57750430484496,9.43146589636029,9.4861485333691,9.53937962508104
"ME3",6.22983551673551,5.84391066389181,6.16618732751439,5.94044421525544,5.61026428989694,8.01803363697976,7.52878387824025,7.69930721090596,7.6582997002996,7.99532469603218
"ADAMTS12",12.0158267466482,10.6496244429275,10.8713322154522,10.8020964997899,11.2568591911574,11.8798096460705,12.1665684798797,11.9398413695243,11.6687147319766,11.9311531894386
"NUBPL",8.7036308103263,8.83203350196227,8.71018573917549,8.78557469587406,8.51829339394867,8.90175121211341,8.63009931097634,8.53506206791332,8.65974301140774,8.66760580076937
"NEK7",10.2203291282127,9.78983837747637,9.29636790655138,9.57280380410936,9.1965295425945,9.97920756010015,9.50018201159174,9.48019242559166,9.61159497233419,9.37227841168756
"FER",11.6199822440479,11.0914523902265,10.9174015928321,11.1890610933875,11.1312374245359,11.4003261835144,11.0295089271844,11.001380867579,10.8363101464711,10.6707225501745
"VIPAS39",9.8589913752248,9.36742334481725,9.06172484829124,9.11619491477479,9.2437406230016,9.30976598828864,9.24916175437665,9.13631926395963,9.20428187198526,9.31345593238068
"ANKRD50",12.2621816685775,11.4007997578687,11.3587653744243,11.5331837098448,11.2537907795412,11.9626510395686,11.538226039412,11.5011659830318,11.2221193351689,11.1484136364844
"UPF2",10.8002869113107,10.6562371327551,10.3717041557331,10.4073692760879,10.3650425082542,10.6400511460454,10.3493015243106,10.3956095432253,10.2465279143566,10.1783279606106
"CDC123",11.2659100245757,11.0956284227922,10.9376166448303,10.9361393961619,11.0468893273198,11.3637342510405,11.1778201713063,11.1130664689996,10.9113886879125,11.1767787010884
"SCLT1",10.4240950972999,10.1174631494094,9.79067333331413,10.0708667356523,10.0745673964735,9.95718406412677,9.89028036199461,9.98232138348584,9.74078392950175,9.77069245182712
"CCDC3",8.06090463123982,8.05175562987557,7.81851438691737,8.93920056530028,8.19128264501068,7.84260081495186,7.5537613711299,7.97688495706929,7.6728991731942,7.46821086825733
"C4orf33",8.29099625767472,8.15727824301191,7.8501220568498,7.98588386306906,7.95336683156462,7.49123586129121,7.29637850922676,7.09417411515979,7.30111215933149,7.07914812141433
"FRMD4A",12.035699655781,11.1910886982163,11.377047329448,11.5331837098448,11.5379499303352,11.8455503763996,11.5710927442427,11.3030542679538,11.1183299604604,11.0604719079316
"PTPRO",7.79583699421331,8.89419657520458,8.74404319727123,9.21338954932468,8.476659943527,7.91012327194781,7.81829282756624,8.43950138252324,8.3161078301225,8.34024791486633
"EPS8",11.9137476000574,10.5199277568684,10.3838112968735,11.1085301272701,10.9535232840939,10.9898539230032,10.5838840703968,10.6631053472637,10.5445850767268,10.1856305297736
"ACAD8",8.55693123486782,8.95991353389203,9.04824841000865,8.84370160471266,8.60294461418234,8.82379706485343,8.82561402105801,8.9807958108721,9.15100087096314,9.06663455512611
"THYN1",9.34724156001996,10.0005534040061,9.73503484442102,9.63768259893172,9.56935539968101,9.45610759321393,9.38444503363428,9.46909326122314,9.53843540714668,9.89620082506489
"VPS26B",9.72580849411872,9.67726211763188,9.6639790829546,9.78321060107714,9.81616234222145,9.62132242341852,9.75306475441321,9.81275618036765,9.67763677575593,9.88726957656942
"NCAPD3",10.8783067930922,11.1799876976655,10.9357905753556,10.8377450245998,11.0566064565553,10.9914023004276,11.0871915669242,11.1017406063187,10.982751846691,11.0085848549229
"VTI1A",9.82740203540364,9.77080520847901,9.69455289167016,9.64640644462778,9.59384378738273,10.1189577941873,9.76501175804044,9.68590974059901,9.52454382448497,9.54317637117446
"QDPR",7.70861359304059,7.56098818932009,7.80244276551494,7.56213460035689,7.4352057091468,6.82127498251466,7.03542422458867,7.20746561990911,7.09776502912617,7.18211475082824
"FAM160B1",9.65815120511902,9.51201798687622,9.42440132818109,9.42090415674948,9.05897696034411,9.65885213947497,9.34782910263152,9.30399280452145,9.27238743891146,9.23813680940902
"ANO4",8.33030064796715,6.58666464935455,6.05293708805353,6.29538907586846,7.1157992830564,7.6344189767577,7.48397826547269,7.53704957852473,7.31990433654872,6.82118039033866
"TEX9",8.86815473790774,9.03442316346424,8.94657477140408,8.7495352066751,8.52341359577816,8.72653966026279,8.43401982532408,8.66743233826852,8.71329783472186,8.52868603299522
"QTRTD1",10.6329285723271,10.789388382578,10.4996003751697,10.4750165748046,10.5427650646443,11.1647181014924,10.7894975112759,10.5500984096547,10.4945912004955,10.5580283640965
"MMAA",8.37483207925377,7.88045809941304,7.64896023959092,7.87821730356883,7.87510111015669,8.07201750279846,7.88841209083872,7.87903644662418,7.78457358516952,7.82374645567543
"ZNF827",10.7263902412369,10.3226300823615,10.4884309742751,10.5172257936948,10.3678838872523,10.6241687247058,10.5382211930833,10.3059764413803,10.2728702921979,10.3077792539287
"POU4F2",4.71485058447103,5.74947963893646,5.58244832179265,5.56652469773524,5.85670431324497,5.31931524049836,5.38144533844078,5.45115818394459,5.72623685213918,5.60166445785485
"EDNRA",7.57230498179401,6.58666464935455,6.41103818660761,7.0231990748858,6.54036147578112,9.38243465795964,8.83068265564645,9.22039070902603,8.95171300087901,8.81012435834529
"NR3C2",5.71851033752957,5.60919407258232,5.58244832179265,5.52065463620509,5.78059575205656,5.14299338706209,5.34474360463503,5.55920687755559,5.58796606248511,5.49026644739932
"AKR1C2",5.09251399002393,5.30273629775222,5.32398437444783,5.2498722258155,5.21482885983712,4.90878443777828,5.26631329413997,5.18650276281477,4.97401271282275,4.77898666127035
"DPYSL4",7.37150894614254,8.6275677934951,9.1368562675601,8.974305521225,9.10743906622769,8.64606182031865,9.19717055605658,9.4765021989149,9.74421226967831,10.2168544561667
"ADAM8",4.87244003929037,5.30273629775222,5.38177587849186,5.36817684000305,5.13982799342797,4.33057497578978,5.0816777949282,5.1326467478885,5.51112405745382,5.16133175700455
"ITIH2",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.73527770463583,5.07448073067417,4.65428740379065,4.33057497578978
"KIN",9.60057306781778,9.38574297704816,9.05500240987788,9.13182101815262,9.01972019850158,9.30229326588202,9.04204177914439,8.95713909494716,8.85977060344961,8.88092280363233
"PIGF",9.16416216072859,9.26969260518339,9.02091075904698,8.85505008063713,8.65982744041398,8.73026169983957,8.59177461926738,8.59085269022638,8.59652958173587,8.57402540756093
"ANKAR",7.33288807044727,7.55281867748495,7.49696715690548,7.35137955978343,7.2723409485333,7.10586774298623,6.86354494375003,6.73649138810664,6.79242565887054,6.6996971660365
"INPP1",8.32382441657995,7.82747372804887,7.68453357996276,7.85567041157568,7.84254754337858,8.01803363697976,7.94117807862833,7.96633918506552,7.5906694040582,7.85484494982508
"MFSD6",6.0713999830135,6.61935331382803,6.81117071226808,7.00941374600759,6.95485414296616,5.80554989584228,5.78714703259818,5.55920687755559,5.23329518360745,5.82276922060835
"RNF144A",10.3418636998988,11.6118249337402,11.3074379956107,11.459031703209,11.0793172974702,10.6251665166628,10.7901469567539,10.9391070620248,10.9986203250027,11.1895448238732
"ASAP2",10.7530471257546,11.0432592522813,10.9798769494443,10.9616901274779,10.8897213153854,10.505641212659,10.6346690161866,10.6418599523297,10.5198047645802,10.8360542195601
"ADAM17",11.3179627672087,11.0830638790673,10.7246350638561,10.884560217953,10.8617772882836,11.0835681539124,10.9711423281816,10.9154689703619,10.8704230991334,10.8696845229636
"FLI1",8.67343275836812,5.95866828545963,6.05293708805353,6.45154539334981,6.40698104917051,9.57454362529299,9.03985611211204,8.54921445864373,8.00772496630328,8.11295944968142
"WWC2",11.4651852217139,11.0928457448487,11.0865939530653,11.2185945007621,11.0732379306827,11.460813711029,11.2986669866222,11.1649664745419,11.192950694242,10.8824708971036
"CENPU",10.5469050411692,11.2027503205751,10.9229429456666,10.8566538295141,10.9769723437685,11.5075496867324,11.2876718123799,11.1769449815565,11.1702029106657,11.2488324184568
"ACSL1",9.17855160677508,8.31429018923597,8.20761325057943,8.4926751446566,8.39517980307659,8.71906651729665,8.22619986216585,8.213536690818,7.84372995679824,7.79836785357859
"SLC25A4",8.69363519424609,8.90694786777461,8.92461049091048,8.90685618477333,8.91077569469252,8.68110607429149,8.78962396254033,8.67390231976398,8.72724810368555,8.89883242441884
"AMN1",7.78640623455686,7.84757509737176,7.39290218934589,7.60798404621917,7.5611820919827,7.38061021226665,7.05325729783489,6.89327007435537,7.20315471549399,7.23086653552631
"BICD1",9.11263490128215,9.08016036421228,9.14637302785931,9.03873254313933,8.77584756100142,9.06676028997345,8.68713193407226,8.51717290515526,8.60411260077963,8.70543178623605
