"ID","statistic","log2FoldChange","pvalue","padj"
"DNAL1",2.56107615527726,1.05607711572499,0.0104348479693925,0.0692085592866354
"IRF2BPL",1.88270001786059,0.309310731087185,0.0597410330320202,0.19985864286495
"ACOT2",0.351333940355406,0.0783494002864661,0.725337835121251,0.844420383752876
"LTBP2",-0.433752689725621,-0.259001553386873,0.664468040310526,0.80472892276795
"AREL1",-0.141071658757084,-0.0245633022801801,0.887813332749671,0.939607365679629
"MLH3",-1.26391289306639,-0.261515153266458,0.206261293606245,0.413766680596025
"TTLL5",1.32647493604424,0.496438131848551,0.184682431812757,0.387501157667356
"FLVCR2",2.89090597510053,1.88656175981004,0.00384133028607913,0.0362673427706035
"ABCD4",3.31002133604132,0.508173788513215,0.000932888598775775,0.0134676718514501
"DLST",-1.00263204493618,-0.106864116198361,0.31603842851167,0.527066752327878
"PPP4R4",1.59983260655881,1.13515546848492,0.109635723212723,0.285218136750054
"TGFB3",3.59678080778756,1.01780665982623,0.000322179750291117,0.00631708838529646
"ZC2HC1C",1.3912436451636,0.882936469026445,0.164151556396424,0.361461522123643
"SLIRP",1.18712620176637,0.128254381429994,0.235177844594422,0.445215886185293
"RBM25",0.280911362143384,0.0423786298948923,0.778778385684828,0.877311453928553
"ALDH6A1",-3.93400626664539,-0.746375258101825,8.35416035439989e-05,0.00232479465119177
"GPR68",-1.09128874599431,-0.750639349615013,0.275145848177498,0.486871041745094
"ESRRB",-2.33665802836163,-1.82409937415458,0.0194569725703679,0.101529915777938
"EIF2B2",0.613106047482855,0.0789657932738694,0.539806221788194,0.719918610233828
"NRDE2",-0.577938040540598,-0.0714554228040805,0.563305951368337,0.737819052318608
"COQ6",0.760910336201334,0.117665159787472,0.446710624401952,0.645426183179809
"ZNF410",-0.61190021142457,-0.236261593067494,0.540603781732691,0.720671326294424
"RHOQ",-0.0196590495661731,-0.00368123374476264,0.984315358173034,0.992082269913435
"GPR75",-3.05701200467024,-0.94476828005015,0.00223555322595013,0.0247141954998067
"SUPT7L",0.499255618522128,0.0549639933780582,0.617599316772512,0.774724107368991
"KLHL29",-1.36833803901042,-0.456886016504206,0.171206289204434,0.370263837992413
"DNMT3A",1.94596820257809,0.301898856178719,0.0516585592921874,0.183919495989373
"TMEM214",1.5008910701045,0.465574321752232,0.133383738241127,0.320146398961921
"ATAD2B",-0.946174641453931,-0.162413105509383,0.344059517964146,0.554870734048856
"FKBP1B",-1.03175309385913,-0.476744491217629,0.302187798029755,0.512903578318124
"ATL2",-1.0428228668766,-0.156871490352256,0.297030338596667,0.50752485936676
"YPEL5",1.34398331798389,0.183871875166496,0.178953781420154,0.380885809619741
"FAM98A",0.820314486113406,0.232816901907355,0.412036850335705,0.615990690173089
"YIPF4",-0.774118302637177,-0.0994279062054061,0.438860834945405,0.639163838517942
"AFTPH",-1.16839405762929,-0.221529289846237,0.242647850811743,0.453472610926484
"LGALSL",-1.83368280952094,-0.432779203632765,0.0667010918419959,0.212803646316536
"CNRIP1",-1.67759539290474,-0.778813442262913,0.0934261128178925,0.259635006558887
"BCL11A",-1.69206130078879,-0.982428666505748,0.0906342861529123,0.254705962002628
"CRIPT",-1.7518160640645,-0.251709949357891,0.0798054410587008,0.236012051577574
"EPCAM",-2.74616497225775,-1.56415605426697,0.0060296435163561,0.0488889265238312
"SLC17A5",-0.47753540911923,-0.0927581020548462,0.632980912718476,0.784452001790258
"OGFRL1",1.03981381742602,0.471419084322457,0.29842640834497,0.508582661823254
"FAM178A",-3.9515106430156,-0.526851545122199,7.76594177565847e-05,0.00219727537206311
"IDE",1.25693630698924,0.479755351958912,0.208776700183555,0.416584434473118
"IFIT3",1.43102106819184,0.376493728448162,0.152424177105834,0.346413224580266
"IFIT2",3.14721523683974,0.82783590852782,0.00164833575923732,0.0201456043953507
"GPAM",-0.603807300789382,-0.0907883703103956,0.545971764989096,0.724709114356284
"CUTC",1.63186762369458,0.593451539060573,0.102707375774946,0.274299858986089
"PPP1R3C",2.72668034034003,1.53141432048326,0.00639749825403645,0.0507281609194334
"PYROXD2",2.66585179397868,1.96264666170979,0.00767935388229624,0.0569649192845217
"CNNM1",-1.15252627897536,-0.539843242654403,0.249104877432454,0.460704194156108
"MXI1",2.25244749713053,0.599852547276183,0.0242940070552554,0.116422866174261
"SMNDC1",-0.325393683100005,-0.0964120597005826,0.744883135776461,0.855820448880792
"C10orf88",-0.949498553962108,-0.241534702003562,0.342367107118975,0.5528494867338
"HELLS",0.089554447894246,0.0311783422951252,0.928641284203207,0.961984271942347
"TCTN3",2.159263619494,0.913961920630173,0.0308297208716854,0.135115735903828
"FAM45A",0.183055921858506,0.0393635021815742,0.854754140560034,0.921344782954303
"AVPI1",-2.0452612532739,-0.682132647996762,0.0408291084984401,0.160897539794769
"WDR11",0.962239533424165,0.243412974805558,0.335929294820419,0.547085661526505
"C10orf76",-0.0618853637980686,-0.010227880723952,0.950654123153137,0.973575425797138
"KCNIP2",-0.930137517509457,-0.331212229137193,0.352299887827487,0.562499105320209
"CCDC147",1.96153714459587,1.12488577821915,0.0498163963786206,0.180402708373505
"GOT1",-1.43918057958458,-0.585157627635215,0.150099366239345,0.343432181814762
"SFRP5",-0.0320734757318384,-0.0331529187179461,0.974413455823929,0.986428726120655
"GNA13",0.412972020930523,0.0516493235244385,0.679627112953514,0.814674404626426
"KANSL1",-4.38828775777274,-0.824649616406525,1.14246551421277e-05,0.000509006307342922
"CRHR1",-0.727492389378466,-0.697514182902218,0.466924375856818,0.662892716915925
"DUSP1",-0.675058266427011,-0.207666297594436,0.49963874700787,0.688371955378178
"PANK3",-1.78436678395407,-0.395073654405966,0.0743640847710625,0.227532671803423
"MSX2",4.87362404357495,4.71102766798642,1.09569415587461e-06,7.60461059673693e-05
"TEK",3.08772182850769,2.74882285591204,0.00201697173895076,0.0229160755260162
"RCL1",0.551845259319799,0.145210003326168,0.581054375632595,0.751007880867851
"CAAP1",1.34803318878416,0.43231881193712,0.177647708227789,0.379333271100089
"MOB3B",0.298818475153297,0.245433701670099,0.765078553516944,0.868335983535324
"GRIA2",-1.6589696987538,-0.991619559826814,0.0971218983649865,0.26548053046629
"NUP43",2.35798850715656,0.464831075898299,0.0183742618097362,0.0984835088218556
"MTHFD1L",-2.85075547759082,-0.334263046941323,0.00436154963977947,0.0396325123089613
"LRP11",-0.101401599090479,-0.019643207808732,0.919231667128105,0.95730217396119
"CCDC170",2.5434208598249,1.93913224267516,0.0109772920922921,0.071401006535363
"PCMT1",-0.744961010605019,-0.100111990170725,0.456295290488306,0.653380754300355
"PLEKHG1",2.38250000554805,0.9771504034541,0.0171955317233389,0.0947501211901515
"CYSTM1",0.289006445788662,0.0979271382391304,0.772576444916623,0.873288599469607
"WDR55",0.713004557123653,0.123922406520323,0.475842937200371,0.670263980664132
"ARAP3",-2.05797493960971,-0.84131414406117,0.0395925391004773,0.157895404236225
"PCDHB8",-0.376118548126063,-0.098655362472717,0.706828765634169,0.831838072628755
"PCDHB10",-2.62117225084615,-0.470822395435513,0.00876279746010764,0.0618887560913678
"PCDHB14",-2.92036456868824,-0.500950231806873,0.003496221212677,0.0339917380419882
"PCDHB12",-3.19976468160452,-1.1286763862774,0.00137539833800639,0.0176383563716984
"MRPS14",1.91081886655277,0.275917161129387,0.0560278623070106,0.192891236110484
"CENPL",0.98855296853055,0.241535262000261,0.32288190668544,0.533956221891759
"GORAB",0.24430741571727,0.0712494574794521,0.806992740552693,0.894251652588314
"ACAT2",-0.706471180375718,-0.255893101884195,0.479895168899534,0.673329453846382
"TCP1",0.652386324552944,0.0727470831486923,0.514151984178918,0.699680153255754
"SNX19",-0.462247376400914,-0.0757257366175501,0.643903932246935,0.791664547235595
"KCNJ5",-0.997606318761286,-0.95845716713333,0.318470295850838,0.529292466996296
"MSANTD2",-0.55630307009652,-0.0905439112543147,0.578003688752558,0.748965419009653
"TP53AIP1",-2.15170804945073,-1.15871229117851,0.0314203557675514,0.136786023984843
"PDZD11",0.526544750574344,0.10110006861343,0.598509767798816,0.762815227368548
"SLC10A7",-1.68184521169463,-0.254571587694602,0.0925988590558562,0.258158962116767
"NUDCD1",-1.38483855307382,-0.148748247351538,0.166101839411504,0.364365758628801
"ENY2",0.85894107226771,0.118865245230768,0.390373027876286,0.597371211356618
"MASTL",1.82274098603832,0.380882512999564,0.0683426295409814,0.216240447122398
"KIAA1217",2.80160751436258,2.38775249812589,0.00508486945388111,0.0438722436923947
"SEPT7P9",-2.59016893254325,-3.61397396753519,0.00959288436474078,0.06541345172042
"PLXDC2",1.73541057261739,0.967893114773175,0.0826681087436285,0.241181948069245
"EPC1",-1.05424629680358,-0.149509170839701,0.291770168803597,0.503281413592426
"IQSEC3",-1.38480774133965,-1.03004986431678,0.166111263195158,0.364365758628801
"CCDC77",-0.358265459799788,-0.0595543240290038,0.720144663935284,0.840661588820348
"TAF12",1.26208353304039,0.215186183269191,0.20691872996024,0.414536858643426
"ENOX1",-0.990500660384804,-0.306375138831647,0.321929466534103,0.532996410644115
"MTRF1",-0.0892479452032292,-0.0126637132034962,0.928884862610444,0.962125600730655
"DNAJC15",1.82768393812317,0.823041996630473,0.0675970000807922,0.214497267403083
"PROSER1",-1.30909884353929,-0.343227930695696,0.190500870955975,0.394244436544153
"UFM1",-1.02223003326639,-0.153388734786141,0.306672039280063,0.517688951962237
"WBP4",1.68552817921409,0.393499550672165,0.0918867127774735,0.25700731140809
"ELF1",1.82086078718921,0.984556685350242,0.0686280212273117,0.216754368423907
"SMAD9",2.18797850134711,0.738346702243772,0.0286711683586711,0.128815727260334
"HSPH1",0.772745057430203,0.160412449914337,0.439673275148968,0.639924103794143
"KBTBD7",-1.44816914443253,-0.300292458160142,0.147569751686116,0.340185254292226
"ALG5",0.524721449280112,0.133606952034468,0.599776844231366,0.763073442397216
"EXOSC8",1.58266533797418,0.331012310520212,0.113497762652278,0.290873082621649
"ETF1",0.477382295648106,0.0888493417471689,0.633089918885255,0.784452001790258
"TGFBI",0.707141249692443,0.695420135012321,0.479478703955525,0.673090022060507
"FAM53C",2.18853990576312,0.708681494634574,0.0286302977554857,0.128675741595091
"SIL1",1.88120790814124,1.08870734156123,0.0599436424021622,0.200023783968129
"PAIP2",3.55125701376788,0.312231582649449,0.00038339582517277,0.00728199703018948
"KDM3B",2.25375146567815,0.972594993526162,0.0242118076619037,0.116142644297534
"EGR1",0.217002059962414,0.148961240666281,0.828206739573476,0.90590876037101
"SERP1",1.03592639722056,0.272034642220192,0.300236481510634,0.510688841029426
"PLS1",0.748519608413212,0.359443449345156,0.454146802223489,0.651309550304567
"ZFP30",-0.584365199248991,-0.0976951404016252,0.558974635182155,0.73424750201774
"NR2C1",2.04845339690146,0.295041827102264,0.0405155940330469,0.160019801931552
"UTP20",0.908017581964596,0.300076961470626,0.363868932549072,0.573387955841453
"TMPO",1.86722798984644,0.388054046303889,0.061869756477404,0.203694097390213
"ARL1",1.06959337190486,0.321730883469877,0.284802379915915,0.497257092814736
"GLT8D2",-0.639623710041506,-0.174373869487533,0.522417264171256,0.706672482199888
"MTERFD3",-0.391544723925701,-0.0555165590825128,0.695394636984935,0.82460284333222
"SOCS2",-1.43687626302389,-0.356589219081194,0.1507531557313,0.343990404669985
"NFYB",0.975514126556056,0.131063021694226,0.32930529785461,0.53960513899797
"CCDC53",0.956199093235299,0.159487871909036,0.338971657980111,0.549682926882743
"APAF1",-0.342483073111481,-0.0656274468912065,0.731987380365187,0.847969975211732
"DUSP4",-1.06011668714444,-0.522239981830725,0.289091517047121,0.501063536970462
"CLU",3.46823977422497,1.17996138417896,0.000523879632153025,0.00900919636679158
"TNFRSF10B",1.55445304178112,0.887791326927716,0.120076389436686,0.300651493835293
"SORBS3",1.9650355011395,0.940122224323367,0.0494101287653589,0.179663423776897
"PTK2B",3.0227576181562,0.801016451745992,0.00250482779558665,0.0268404860503379
"ADRA1A",0.529257731068236,0.66586182995356,0.59662667334475,0.761365262509803
"PPP3CC",-0.545204912336011,-0.183679292071801,0.58561259335474,0.754079420196069
"PDLIM2",2.7109790617325,1.49366794343144,0.00670848623392225,0.0523359512437699
"EPHX2",1.20896161158444,0.499402535035714,0.226677593961978,0.435759895785165
"RNF170",-0.930561229824018,-0.117232704449525,0.352080577359185,0.562416368576662
"UBIAD1",-0.504267411642328,-0.0963623437148962,0.614073474626007,0.772391726565992
"TARDBP",1.35835216318568,0.219296596066756,0.174351965671546,0.374838650919909
"ZNF706",-2.7868526341938,-0.486189413779262,0.0053222676090983,0.0451253540863761
"LYPLA1",-0.651445122540924,-0.0938704909052209,0.514759190942747,0.700052015468819
"CRISPLD1",1.55350324668272,0.752462759196665,0.120302954223743,0.301090469132744
"COPS5",1.88315028459177,0.198982258135859,0.0596800042707416,0.199768217865621
